"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2002";"2003";"2004";"2005";"2006";"2007" 
"17211310 Tilskud til bedriftssundhedstjenester "; 4,3; 2,2; 2,3; 2,3; 2,3; 2,3
"17211320 Honorarer til læger "; 0,8; 1,0; 1,0; 1,0; 1,0; 1,0
"172122 Arbejdsmiljøindsats "; 5,8; 5,8; 4,5; 4,5; 4,5; 4,5
"17212210 Statens andel af bidraget til arb.mark. par. "; 4,4; 4,4; 3,1; 3,1; 3,1; 3,1
"17212220 Bidrag fastsat af beskæftigelsesministeren "; 1,4; 1,4; 1,4; 1,4; 1,4; 1,4
"172124 Arbejdsmiljøcertifikat "; 3,8; 0,0; 0,0; 0,0; 0,0; 0,0
"17212430 Tilskud til administration "; 3,8; 0,0; 0,0; 0,0; 0,0; 0,0
"172131 Arbejdsmiljø i Grønland "; 0,8; 0,8; 0,8; 0,8; 0,8; 0,8
"17213110 Sikkerhedsrep. i Grønland "; 0,5; 0,5; 0,5; 0,5; 0,5; 0,5
"17213120 Grønlands Arbejdsmiljøråd "; 0,3; 0,3; 0,3; 0,3; 0,3; 0,3
"172141 Handlingsplan for ensidigt, gentaget arbejde "; 0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"17214110 Udgifter til handlingsplanen mod EGA "; 0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"172143 Tunge løft, skærmarbejde og nedslidning "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17214310 Tunge løft "; -0,9; 0,0; 0,0; 0,0; 0,0; 0,0
"17214320 Nedslidning "; -0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"17214330 Muse- og skærmarbejde "; 1,3; 0,0; 0,0; 0,0; 0,0; 0,0
"1723 Arbejdsskader og erstatninger "; 876,0; 834,6; 843,7; 783,8; 726,2; 669,3
"172301 Arbejdsskadestyrelsen "; 150,5; 164,5; 179,3; 174,4; 170,9; 167,5
"17230110 Arbejdsskadesager og P-sager "; 150,5; 161,0; 175,7; 170,8; 167,3; 163,9
"17230120 Myndighedsopgaver "; 0,0; 3,5; 3,6; 3,6; 3,6; 3,6
"172311 Erstatning "; 54,1; 51,2; 48,6; 44,7; 41,1; 37,9
"17231110 Erstatn. m.v. t. stat. tj.mænd og arbejdere "; 54,1; 51,2; 48,6; 44,7; 41,1; 37,9
"172312 Forskellige erstatninger m.v. "; 30,4; 26,5; 28,9; 29,4; 29,9; 30,1
"17231210 Erstatning til LSD-behandlede "; 0,8; 0,6; 0,7; 0,7; 0,7; 0,7
"17231220 Erstatning "; 2,8; 2,8; 2,5; 2,5; 2,5; 2,5
"17231230 Refusion "; 0,8; 1,1; 0,8; 0,8; 0,8; 0,7
"17231240 Krigsulykkesforsikringsrenter "; 0,3; 0,3; 0,2; 0,2; 0,2; 0,1
"17231250 Erstatning "; 9,3; 7,2; 9,2; 9,5; 9,7; 9,9
"17231260 Erstatning "; 10,3; 9,3; 10,3; 10,5; 10,8; 11,0
"17231270 Erstatninger m.v. "; 6,2; 5,2; 5,2; 5,2; 5,2; 5,2
"172313 Skadelidte værnepligtige m.fl. "; 16,9; 14,2; 16,1; 15,3; 14,5; 13,9
"17231310 Forsørgelse og erstatninger m.v. "; 16,9; 14,2; 16,1; 15,3; 14,5; 13,9
"172321 Nævn "; 0,8; 0,9; 0,9; 0,9; 0,9; 0,9
"17232110 Det grønlandske nævn for arb.skadeforsikring "; 0,8; 0,9; 0,9; 0,9; 0,9; 0,9
"172322 Tilskadekomne "; 11,6; 10,8; 11,2; 11,2; 11,2; 11,2
"17232220 Erstatninger m.v. til tilskadekomne, A 237 01"; 9,8; 8,4; 9,3; 9,3; 9,3; 9,3
"17232230 Nedsættelse "; 1,9; 2,4; 1,9; 1,9; 1,9; 1,9
"172331 Besættelsestidens ofre "; 547,5; 505,9; 500,0; 452,1; 404,7; 357,4
"17233110 Erstatninger m.v. "; 547,5; 505,9; 500,0; 452,1; 404,7; 357,4
"172332 Hædersgaver "; 64,0; 60,5; 58,6; 55,7; 52,9; 50,3
"17233210 Hædersgaver "; 64,0; 60,5; 58,6; 55,7; 52,9; 50,3
"172333 Socialforsikring i de sønderjydske landsdele "; 0,1; 0,1; 0,1; 0,1; 0,1; 0,1
"17233310 Krigsinvalideforsørgelse m.v. "; 0,1; 0,1; 0,1; 0,1; 0,1; 0,1
"173 Arbejdsmarkedsrelateret forsørgelse "; 57390,1; 62605,0; 69571,3; 67779,3; 66039,6; 66563,6
"1731 Fællesudgifter "; 1111,2; 1192,1; 1331,1; 1304,3; 1292,2; 1295,0
"173101 Arbejdsdirektoratet "; 104,4; 112,0; 119,1; 115,4; 113,4; 111,3
"17310110 Almindelig virksomhed "; 104,4; 112,0; 119,1; 115,4; 113,4; 111,3
"173102 Befordringsrabat "; 12,7; 15,7; 17,3; 0,0; 0,0; 0,0
"17310210 Udg. t. bef.rabat f. modt. af efterl. + ov.yd"; 12,7; 15,7; 17,3; 0,0; 0,0; 0,0
"173103 Gebyrer "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"17310310 Gebyrer i.f.m. inddriv. af dagp. og godtgør. "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"173104 Administrationsbidrag "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"17310410 Adm.bidrag t. ef.løn/overg.yd. vedr. Færøerne"; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"173124 ATP-bidrag for modtagere af dagpenge "; 430,6; 474,2; 530,0; 530,0; 530,0; 530,0
"17312410 ATP-indbetaling "; 430,6; 474,2; 530,0; 530,0; 530,0; 530,0
"173125 ATP-bidrag "; 99,0; 110,8; 125,3; 117,2; 106,4; 108,6
"17312510 ATP-indbetaling "; 99,0; 110,8; 125,3; 117,2; 106,4; 108,6
"173126 ATP-bidrag "; 101,6; 110,4; 92,7; 92,7; 92,7; 92,7
"17312610 ATP-indbetaling "; 101,6; 110,4; 92,7; 92,7; 92,7; 92,7
"173128 ATP-bidrag "; 156,3; 170,8; 172,0; 173,0; 173,0; 174,0
"17312810 ATP-bidrag af kontanthjælp og rev.ydelse "; 156,3; 170,8; 172,0; 173,0; 173,0; 174,0
"173129 ATP-bidrag "; 204,5; 197,1; 273,5; 274,8; 275,5; 277,2
"17312910 Refusion "; 204,5; 197,1; 273,5; 274,8; 275,5; 277,2
"173130 ATP-bidrag for modtagere af delpension "; 2,2; 1,0; 1,0; 1,0; 1,0; 1,0
"17313010 ATP af delpension "; 2,2; 1,0; 1,0; 1,0; 1,0; 1,0
"1732 Arbejdsløshedsdagpenge "; 17874,7; 19400,0; 23000,0; 23000,0; 23000,0; 23000,0
"173201 Arbejdsløshedskasser "; 17874,7; 19400,0; 23000,0; 23000,0; 23000,0; 23000,0
"17320110 Statsanerk. arb.løshedskasser, dagp.udgifter "; 17874,7; 19400,0; 23000,0; 23000,0; 23000,0; 23000,0
"1733 Efterløn "; 20908,0; 22339,0; 24735,0; 23490,0; 22045,0; 22695,0
"173301 Efterløn "; 20908,0; 22339,0; 24735,0; 23490,0; 22045,0; 22695,0
"17330110 Efterløn "; 20867,9; 22225,0; 24365,0; 22810,0; 21255,0; 21775,0
"17330130 Skattefri præmie "; 40,1; 114,0; 370,0; 680,0; 790,0; 920,0
"1734 Overgangsydelse "; 1969,8; 1450,0; 975,0; 463,0; 154,0; 0,0
"173401 Overgangsydelse "; 1969,8; 1450,0; 975,0; 463,0; 154,0; 0,0
"17340110 Overgangsydelse "; 1969,8; 1450,0; 975,0; 463,0; 154,0; 0,0
"1735 Kontanthjælp m.v. "; 4575,3; 4572,1; 5232,4; 5136,4; 5059,1; 4965,2
"173501 Kontanthjælp "; 4457,0; 4474,1; 4879,4; 4730,1; 4627,2; 4533,3
"17350110 Kontanthjælp "; 4382,9; 4393,0; 4791,8; 4642,5; 4539,5; 4445,5
"17350120 Forsørgelse af danske statsborgere i udlandet"; 3,2; 3,5; 4,0; 4,0; 4,0; 4,0
"17350130 Særlig støtte "; 70,9; 77,6; 83,6; 83,6; 83,7; 83,8
"173502 Tilbagebetalinger "; -2,1; 0,0; 0,0; 0,0; 0,0; 0,0
"17350210 Diverse indtægter "; -2,1; 0,0; 0,0; 0,0; 0,0; 0,0
"173503 Ledighedsydelse "; 120,4; 98,0; 353,0; 406,3; 431,9; 431,9
"17350310 Ledighedsydelse til pers. i forb. med ferie "; 14,1; 11,0; 19,9; 21,9; 21,9; 21,9
"17350320 Ledighedsydelse til pers. i visita.- og m.per"; 106,3; 87,0; 333,1; 384,4; 410,0; 410,0
"1737 Dagpenge ved barsel "; 5328,2; 7894,0; 8211,0; 8245,1; 8267,0; 8275,0
"173701 Dagpenge ved barsel "; 5328,2; 7894,0; 8211,0; 8245,1; 8267,0; 8275,0
"17370110 Barselsdagpenge "; 5328,2; 7894,0; 8211,0; 8245,1; 8267,0; 8275,0
"1738 Dagpenge ved sygdom "; 5439,7; 5565,0; 5900,9; 5929,6; 5960,7; 6005,0
"173801 Dagpenge ved sygdom "; 5439,7; 5565,0; 5900,9; 5929,6; 5960,7; 6005,0
"17380110 Sygedagpenge med 100% refusion "; 2356,2; 2421,0; 2444,9; 2465,0; 2487,7; 2516,3
"17380120 Sygedagpenge med 50% refusion "; 3083,4; 3144,0; 3456,0; 3464,6; 3473,0; 3488,7
"1739 Tilbagetrækning "; 183,2; 192,8; 185,9; 210,9; 261,6; 328,4
"173911 Delpension, L 226 1991 "; 166,6; 156,0; 105,3; 90,4; 74,5; 74,6
"17391110 Delpension, L 226 1991 "; 166,6; 156,0; 105,3; 90,4; 74,5; 74,6
"173921 Fleksydelse "; 16,6; 36,8; 80,6; 120,5; 187,1; 253,8
"17392110 Fleksydelse "; 16,6; 36,8; 80,6; 120,5; 187,1; 253,8
"174 Arbejdsmarkedsservice "; 20172,7; 20408,1; 18904,9; 18577,1; 18197,5; 18041,6
"1741 Fællesudgifter "; 131,7; 128,5; 112,0; 96,5; 94,7; 92,8
"174101 Arbejdsmarkedsstyrelsen "; 131,7; 128,5; 112,0; 96,5; 94,7; 92,8
"17410110 Almindelig virksomhed "; 115,5; 110,5; 107,3; 92,6; 90,8; 88,9
"17410197 Andre tilskudsfinansierede aktiviteter "; 16,2; 18,0; 4,7; 3,9; 3,9; 3,9
"1745 Arbejdsformidling og virksomhedsservice "; 1005,1; 1080,6; 957,6; 915,6; 896,5; 877,0
"174501 Den statslige arbejdsformidling "; 1005,1; 1080,6; 957,6; 915,6; 896,5; 877,0
"17450110 Almindelig virksomhed "; 849,6; 854,8; 838,7; 807,4; 788,3; 770,5
"17450120 IT-understøtning, drift "; 76,2; 95,0; 0,0; 0,0; 0,0; 0,0
"17450125 IT-understøtning, udvikling "; 40,5; 50,0; 50,0; 50,0; 50,0; 49,0
"17450130 IT-understøtning, borgervendt "; 0,0; 35,0; 35,0; 35,0; 35,0; 34,3
"17450155 Drift af Det Centrale Virksomhedsregister "; 2,1; 3,3; 0,0; 0,0; 0,0; 0,0
"17450170 Arb.m.pol. initiativer "; 9,0; 10,1; 10,7; 0,0; 0,0; 0,0
"17450171 Styrket integrationsindsats "; 8,3; 8,5; 0,0; 0,0; 0,0; 0,0
"17450190 Indtægtsdækket virksomhed "; 7,5; 9,5; 8,9; 8,9; 8,9; 8,9
"17450197 Andre tilskudsfinansierede aktiviteter "; 11,9; 14,4; 14,3; 14,3; 14,3; 14,3
"1746 Aktiv beskæftigelsesindsats "; 13930,9; 15936,2; 14693,0; 14488,5; 14204,9; 14137,1
"174611 Driftsudgifter "; 2607,1; 2668,5; 2300,7; 2280,5; 2249,0; 2208,5
"17461110 Vejledning og opkvalificering "; 2153,5; 2009,1; 1552,6; 1505,1; 1466,3; 1425,5
"17461120 Andre aktører "; 0,0; 210,0; 371,2; 382,6; 396,0; 400,9
"17461130 Uddannelsesaftaler "; 253,1; 147,2; 135,3; 133,5; 129,9; 128,0
"17461140 Arbejdsmarkedsrådenes aktivitetspulje "; 177,1; 118,3; 88,6; 113,6; 111,2; 109,8
"17461150 Pulje til nyskabende initiativer "; 23,1; 60,0; 60,0; 60,0; 60,0; 60,0
"17461160 Hjælpemidler m.v. "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"17461162 Mentor "; 0,4; 17,7; 20,0; 20,0; 20,0; 20,0
"17461164 Befordringsgodtgørelse "; 0,0; 106,2; 65,0; 62,7; 62,6; 61,3
"17461170 Tilskud til kampagne mod akademikerledighed "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"174619 Erstatninger "; 0,0; 0,0; 0,5; 0,5; 0,5; 0,5
"17461910 Erstatninger "; 0,0; 0,0; 0,5; 0,5; 0,5; 0,5
"174621 Refusion "; 1076,4; 1225,2; 1183,7; 1183,8; 1184,0; 1184,1
"17462110 Refusion "; 763,0; 878,2; 853,7; 853,7; 853,7; 853,7
"17462120 Refusion af driftsudgifter "; 313,4; 347,0; 309,0; 309,0; 309,0; 309,0
"17462130 Refusion af udgifter til handicappede "; 0,0; 0,0; 21,0; 21,1; 21,3; 21,4
"174631 Aktiveringsydelse til forsikrede ledige "; 3557,7; 3826,5; 3536,5; 3468,8; 3460,8; 3428,9
"17463110 Aktiveringsydelse til forsikrede ledige "; 3557,7; 3826,5; 3536,5; 3468,8; 3460,8; 3428,9
"174641 Refusion "; 2240,7; 2102,4; 1960,6; 1951,1; 1913,3; 1868,4
"17464110 Vejledning "; 2240,7; 2102,4; 1960,6; 1951,1; 1913,3; 1868,4
"174651 Løntilskud "; 2308,9; 3745,6; 2742,0; 2692,1; 2686,6; 2660,0
"17465110 Løntilskud ved offentlige arbejdsgivere "; 2061,8; 3229,8; 2106,6; 2065,7; 2061,2; 2043,0
"17465120 Løntilskud ved private arbejdsgivere "; 247,1; 355,8; 446,0; 441,0; 441,0; 433,6
"17465130 Løntilskud ved uddannelsesaftaler for ledige "; 0,0; 160,0; 189,4; 185,4; 184,4; 183,4
"174661 Refusion "; 2113,2; 2308,0; 2793,4; 2911,7; 2690,7; 2766,7
"17466110 Løntilskud til kontanthjælpsmodtagere "; 0,0; 0,0; 164,4; 163,4; 160,4; 157,4
"17466120 Fleksjob 100 procent refusion "; 1577,2; 1255,0; 1067,0; 960,0; 0,0; 0,0
"17466130 Fleksjob 65 procent refusion "; 447,6; 964,0; 1467,0; 1693,0; 2435,0; 2514,0
"17466140 Skånejob og personer med handicap "; 88,4; 89,0; 92,3; 92,3; 92,3; 92,3
"17466150 Hjælp til selvstændig virksomhed "; 0,0; 0,0; 2,7; 3,0; 3,0; 3,0
"174670 Tværgående aktiviteter, AF, kommuner og andre "; 0,0; 60,0; 100,6; 0,0; 20,0; 20,0
"17467010 Samarbejdsaktiviteter "; 0,0; 30,0; 30,0; 0,0; 0,0; 0,0
"17467020 Kompetenceudvikling "; 0,0; 30,0; 30,6; 0,0; 0,0; 0,0
"17467030 Kompetenceafklaringsenheder "; 0,0; 0,0; 40,0; 0,0; 20,0; 20,0
"174671 Jobrotation "; 27,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17467110 Jobrotation "; 27,0; 0,0; 0,0; 0,0; 0,0; 0,0
"174672 Styrket opkvalificering "; 0,0; 0,0; 75,0; 0,0; 0,0; 0,0
"17467210 Styrket opkvalificering "; 0,0; 0,0; 75,0; 0,0; 0,0; 0,0
"1747 Aktiv arbejdsmarkedspolitik m.v. "; 2401,0; 373,8; 278,9; 239,1; 199,2; 149,4
"174701 Aktiv arbejdsmarkedspolitik "; 458,2; 0,0; 0,0; 0,0; 0,0; 0,0
"17470131 Intensiv jobsøgningsindsats "; 421,9; 0,0; 0,0; 0,0; 0,0; 0,0
"17470132 Særlig formidlingsindsats (andre aktører) "; 36,3; 0,0; 0,0; 0,0; 0,0; 0,0
"174702 Servicejob "; 345,9; 0,0; 0,0; 0,0; 0,0; 0,0
"17470210 Tilskud til servicejob "; 345,9; 0,0; 0,0; 0,0; 0,0; 0,0
"174706 Supplerende tilskud til servicejob "; 17,1; 0,0; 0,0; 0,0; 0,0; 0,0
"17470610 Tilskud til nye servicejob i ældresektoren "; 17,1; 0,0; 0,0; 0,0; 0,0; 0,0
"174707 Præmieringsordning "; 1,4; 13,8; 0,0; 0,0; 0,0; 0,0
"17470710 Præmieringsordning "; 1,4; 13,8; 0,0; 0,0; 0,0; 0,0
"174708 Orlov til uddannelse "; 10,9; 0,0; 0,0; 0,0; 0,0; 0,0
"17470810 Orlovsydelsen til uddannelse "; 10,9; 0,0; 0,0; 0,0; 0,0; 0,0
"174710 Orlov til børnepasning "; 1567,6; 360,0; 278,9; 239,1; 199,2; 149,4
"17471010 Orlovsydelsen til børnepasning "; 1567,6; 360,0; 278,9; 239,1; 199,2; 149,4
"1748 Aktiv socialpolitik m.v. "; 2327,2; 2533,9; 2593,7; 2582,4; 2566,5; 2580,4
"174807 Præmieringsordning "; 0,2; 0,3; 0,0; 0,0; 0,0; 0,0
"17480710 Tilskud til offentlige arbejdsgivere "; 0,2; 0,3; 0,0; 0,0; 0,0; 0,0
"174811 Revalideringsydelse m.v. "; 2163,1; 2377,0; 2409,5; 2412,5; 2396,6; 2410,5
"17481110 Revalideringsydelse med 50 procent refusion "; 1418,4; 1281,0; 1386,0; 1367,0; 1301,3; 1286,3
"17481120 Revalideringsydelse med 65 procent refusion "; 110,7; 247,0; 326,6; 336,6; 356,5; 354,4
"17481130 Løntilskud revalident "; 182,6; 224,0; 19,4; 0,0; 0,0; 0,0
"17481140 Løntilskud til revalidenter, 65 % "; 141,7; 257,0; 365,7; 397,1; 427,0; 458,0
"17481150 Forrevalidering "; 309,6; 368,0; 311,8; 311,8; 311,8; 311,8
"174812 Revalidering "; 164,0; 156,6; 184,2; 169,9; 169,9; 169,9
"17481210 Puljebeløb til koordinationsudvalgene "; 164,0; 156,6; 184,2; 169,9; 169,9; 169,9
"1749 Øvrige beskæftigelsesfremmeordninger "; 376,8; 355,1; 269,7; 255,0; 235,7; 204,9
"174905 udg særlige beskæftigelsesmæs. foranstaltning "; -32,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17490510 udg særlige beskæftigelsesmæs. foranstaltning"; -32,0; 0,0; 0,0; 0,0; 0,0; 0,0
"174906 TCC "; 6,1; 6,1; 6,0; 5,9; 5,7; 5,5
"17490610 The Copenhagen Centre, løn "; 3,1; 3,1; 3,1; 3,1; 3,0; 2,9
"17490620 The Copenhagen Centre, øvrig drift "; 3,0; 3,0; 2,9; 2,8; 2,7; 2,6
"174907 Formidlingscenter Aarhus "; 9,2; 5,6; -3,0; 0,0; 0,0; 0,0
"17490710 Formidlingscenter Aarhus, løn "; 5,4; 4,0; 0,0; 0,0; 0,0; 0,0
"17490720 Formidlingscenter Aarhus, øvrig drift "; 3,9; 1,6; -3,0; 0,0; 0,0; 0,0
"174908 Tilskud til formidlingsenheder "; 35,7; 66,8; 19,5; 30,1; 27,1; 27,1
"17490810 Tilskud til formidlingsenheder "; 35,7; 66,8; 19,5; 30,1; 27,1; 27,1
"174909 Center for Aktiv Beskæftigelsesindsats "; 0,0; 0,0; 25,9; 4,9; 10,9; 10,9
"17490910 Center for Aktiv Beskæftigelsesindsats, løn "; 0,0; 0,0; 11,9; 3,3; 6,9; 6,9
"17490920 Aktiv beskæftigelsesindsats, øvrig drift "; 0,0; 0,0; 14,0; 1,6; 4,0; 4,0
"17490930 Aktiviteter for job på særlige vilkår "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"174912 Personlig assistance til handicappede "; 115,3; 91,0; 130,0; 130,0; 130,0; 130,0
"17491210 Personlig assistance "; 113,0; 81,0; 120,0; 120,0; 120,0; 120,0
"17491220 personlkig assistance "; 2,3; 10,0; 10,0; 10,0; 10,0; 10,0
"174913 Støtte til handicappede "; 20,0; 31,8; 20,9; 13,4; 9,2; 0,0
"17491310 Støtte til handicappede "; 20,0; 31,8; 20,9; 13,4; 9,2; 0,0
"174915 Arbejdsmarkedstiltag for handicappede "; 0,0; 0,0; 13,9; 13,9; 13,9; 10,9
"17491510 Arbejdsmarkedstiltag for døve og hørehæmmede "; 0,0; 0,0; 8,8; 8,8; 8,8; 8,8
"17491520 Handicappede i arbejde "; 0,0; 0,0; 2,1; 2,1; 2,1; 2,1
"17491530 Integration af udviklingshæmmede "; 0,0; 0,0; 3,0; 3,0; 3,0; 0,0
"174921 Forsøgsordninger på beskæftigelsesområdet "; 4,2; 7,3; 4,1; 0,0; 0,0; 0,0
"17492130 Evaluering af det sociale område "; 2,3; 0,0; 0,0; 0,0; 0,0; 0,0
"17492140 Metodeudvikling "; 1,8; 0,0; 0,0; 0,0; 0,0; 0,0
"17492150 Opfølgning på førtidspensionsreform "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"17492160 Netværket DHI "; 0,0; 2,9; 3,0; 0,0; 0,0; 0,0
"17492165 Plads til flere i landbruget "; 0,0; 1,4; 0,6; 0,0; 0,0; 0,0
"17492170 Virksomhedernes sociale ansvar "; 0,0; 2,8; 0,5; 0,0; 0,0; 0,0
"17492175 Evaluering af aktiveringsforløb Tæt På "; 0,0; 0,2; 0,0; 0,0; 0,0; 0,0
"174922 Førtidspsnionister "; 0,0; 3,0; 4,1; 5,1; 6,1; 0,0
"17492210 Førtidspens. tilknytning til arb.markedet "; 0,0; 3,0; 4,1; 5,1; 6,1; 0,0
"174923 Det rummelige arbejdsmarked m.v. "; 128,2; 83,5; 26,2; 27,0; 21,6; 20,5
"17492310 Handicap "; 5,3; 0,0; 0,0; 0,0; 0,0; 0,0
"17492320 Udvikling "; 123,0; 83,5; 26,2; 27,0; 21,6; 20,5
"174925 De svageste grupper på arbejdsmarkedet "; 0,0; 0,0; 6,0; 6,5; 0,0; 0,0
"17492510 De svageste grupper på arbejdsmarkedet "; 0,0; 0,0; 6,0; 6,5; 0,0; 0,0
"174926 Pulje til virksomheders sociale ansvar "; 0,0; 0,0; 4,0; 4,0; 0,0; 0,0
"17492610 Pulje til virksomheders sociale ansvar "; 0,0; 0,0; 4,0; 4,0; 0,0; 0,0
"174930 UdviklingsCenter "; 11,3; 13,6; -5,1; 0,0; 0,0; 0,0
"17493010 Udvik.Center f. beskæf. på særl. vilkår "; 12,5; 10,6; -0,3; 0,0; 0,0; 0,0
"17493020 Aktiviteter for job på særlige vilkår "; -1,2; 3,0; -4,8; 0,0; 0,0; 0,0
"174933 Det rummelige arbejdsmarked "; 7,4; 4,2; 0,0; 0,0; 0,0; 0,0
"17493310 Det rummelige arbejdsmarked - efteruddannelse"; 4,4; 3,2; 0,0; 0,0; 0,0; 0,0
"17493320 Det rummelige arbejdsmarked "; 3,0; 1,0; 0,0; 0,0; 0,0; 0,0
"174934 Passiv forsørgelse "; 1,5; 9,7; 0,0; 0,0; 0,0; 0,0
"17493410 Pers. m. stor risiko f. perm. pas. forsørg. "; 1,5; 9,7; 0,0; 0,0; 0,0; 0,0
"174935 Selvaktiveringsgrupper for seniorer "; 8,5; 21,7; 17,2; 14,2; 11,2; 0,0
"17493510 Selvaktiveringsgrupper for seniorer "; 7,8; 7,0; 7,2; 7,4; 7,4; 0,0
"17493520 Integration af ledige seniorer "; 0,7; 14,7; 10,0; 6,8; 3,8; 0,0
"174938 Uddannelse af kommunale sagsbehandlere "; 61,4; 10,8; 0,0; 0,0; 0,0; 0,0
"17493810 Uddannelse af kommunale sagsbehandlere "; 61,4; 10,8; 0,0; 0,0; 0,0; 0,0
"18 Integrationsministeriet "; 5598,3; 5428,4; 3971,8; 2927,2; 2762,5; 2518,0
"181 Fællesudgifter "; 349,4; 350,4; 358,5; 305,1; 308,8; 322,3
"1811 Centralstyrelsen "; 349,4; 350,4; 358,5; 305,1; 308,8; 322,3
"181101 Departementet "; 140,9; 126,5; 156,1; 122,4; 119,8; 116,6
"18110110 Almindelig virksomhed "; 140,7; 126,4; 156,1; 122,4; 119,8; 116,6
"18110197 Andre tilskudsfinansierede aktiviteter "; 0,2; 0,1; 0,0; 0,0; 0,0; 0,0
"181102 Digitaliseringsinitiativer "; 0,0; 0,0; 14,9; 0,0; 0,0; 0,0
"18110210 Digitalieringshandlingsplan "; 0,0; 0,0; 8,9; 0,0; 0,0; 0,0
"18110220 Øvrige digitaliseringsprojekter "; 0,0; 0,0; 6,0; 0,0; 0,0; 0,0
"181104 oplysningsvirksomhed "; 2,9; 3,2; 1,7; 1,4; 1,4; 1,4
"18110410 Evaluering, analyse, forskning og oplysning "; 2,9; 3,2; 1,7; 1,4; 1,4; 1,4
"181115 Udlændingestyrelsen "; 205,6; 202,4; 185,8; 161,6; 152,0; 148,9
"18111510 Almindelig virksomhed "; 199,6; 191,0; 185,9; 161,9; 153,0; 149,9
"18111540 Etablering af fælles visumregister "; 2,8; 0,0; -0,4; 0,0; 0,0; 0,0
"18111550 Implementering af EU-initiativer "; 0,0; 8,4; 0,0; 0,0; 0,0; 0,0
"18111560 Imp. af IT- og digitaliseringsprojekter "; 0,0; 6,1; 0,0; 0,0; 0,0; 0,0
"18111570 Budgetregulering "; 0,0; -3,2; -4,9; -5,5; -6,2; -6,2
"18111580 Faglig styring af indkvarteringsområdet "; 0,0; 0,0; 5,1; 5,1; 5,1; 5,1
"18111597 Andre tilskudsfinansierede aktiviteter "; 3,3; 0,1; 0,1; 0,1; 0,1; 0,1
"181179 Reserver og budgetregulering "; 0,0; 18,3; 0,0; 19,7; 35,6; 55,4
"18117920 Reserver, øvrig drift "; 0,0; 14,7; 0,0; 15,6; 16,1; 16,3
"18117930 Reserver, løn "; 0,0; 3,6; 0,0; 4,1; 4,2; 4,2
"18117985 Omprioriteringsreserve "; 0,0; 0,0; 0,0; 0,0; 15,3; 34,9
"182 Asylansøgere "; 1256,4; 1095,7; 695,6; 590,9; 543,0; 498,8
"1821 Udgifter vedrørende asylansøgere "; 1256,4; 1095,7; 695,6; 590,9; 543,0; 498,8
"182101 Drift af indkvarteringssystemet "; 325,0; 235,2; 162,7; 141,7; 131,0; 118,3
"18210110 Husleje og ejendomsudgifter m.v. "; 55,0; 43,3; 35,3; 26,8; 25,6; 23,2
"18210120 Bygningsmæssig drift og vedligeholdelse m.v. "; 111,8; 91,4; 41,3; 55,9; 52,2; 47,2
"18210130 Øvrige driftsudgifter rel til indkv.systemet "; 103,4; 88,2; 58,3; 47,5; 42,8; 38,2
"18210140 Tilpasninger af indkvarteringssystemet "; 51,2; 7,2; 24,0; 8,1; 7,2; 6,9
"18210150 Opretholdelse af fysisk beredskab "; 0,7; 0,7; 0,8; 0,7; 0,7; 0,7
"18210160 Diverse indtægter og udgifter "; 2,9; 4,4; 3,0; 2,7; 2,5; 2,1
"182102 Kontante ydelser "; 239,2; 205,1; 101,8; 84,4; 78,3; 72,7
"18210210 Grundydelser til asylansøgere "; 88,5; 75,9; 21,7; 17,9; 16,3; 15,2
"18210220 Forsørgertillæg til asylansøgere "; 47,8; 41,0; 14,2; 11,7; 10,9; 10,1
"18210230 Tillægsydelser til asylansøgere "; 50,2; 43,1; 12,1; 9,9; 9,2; 8,4
"18210240 Naturalieydelser til asylansøgere "; 4,8; 4,1; 35,5; 26,7; 23,7; 20,8
"18210250 Naturalieydelser i modtagesystemet "; 47,8; 41,0; 18,3; 18,2; 18,2; 18,2
"182103 Indkvartering "; 518,1; 464,7; 316,1; 249,0; 232,0; 216,4
"18210310 Basisydelser "; 392,2; 325,9; 198,5; 165,6; 152,2; 139,9
"18210320 Særlige sociale- og sundhedsydelser "; 29,6; 24,3; 41,8; 12,3; 11,3; 10,5
"18210330 Ekstraydelser forbundet med modtagefunktionen"; 38,0; 63,1; 39,4; 38,7; 37,9; 37,1
"18210340 Ekstraydelser forbundet med drift af oc. "; 14,3; 14,6; 14,1; 13,8; 13,5; 13,2
