"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2003";"2004";"2005";"2006";"2007";"2008" 
"174914 Styrket indsats for personer med et handicap "; 0,0; 0,0; 24,3; 20,0; 17,0; 17,0
"17491410 Styrket indsats for personer med et handicap "; 0,0; 0,0; 24,3; 20,0; 17,0; 17,0
"174915 Arbejdsmarkedstiltag for handicappede "; 0,0; 13,9; 14,2; 14,2; 11,1; 11,1
"17491510 Arbejdsmarkedstiltag for døve og hørehæmmede "; 0,0; 8,8; 9,0; 9,0; 9,0; 9,0
"17491520 Handicappede i arbejde "; 0,0; 2,1; 2,1; 2,1; 2,1; 2,1
"17491530 Integration af udviklingshæmmede "; 0,0; 3,0; 3,1; 3,1; 0,0; 0,0
"174921 Forsøgsordninger på beskæftigelsesområdet "; 12,7; 4,1; 0,0; 0,0; 0,0; 0,0
"17492140 Metodeudvikling "; 5,6; 0,0; 0,0; 0,0; 0,0; 0,0
"17492160 Netværket DHI "; 2,7; 3,0; 0,0; 0,0; 0,0; 0,0
"17492165 Plads til flere i landbruget "; 1,4; 0,6; 0,0; 0,0; 0,0; 0,0
"17492170 Virksomhedernes sociale ansvar "; 2,8; 0,5; 0,0; 0,0; 0,0; 0,0
"17492175 Evaluering af aktiveringsforløb Tæt På "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"174922 Førtidspsnionister "; 1,8; 4,1; 5,2; 6,2; 0,0; 0,0
"17492210 Førtidspens. tilknytning til arb.markedet "; 1,8; 4,1; 5,2; 6,2; 0,0; 0,0
"174923 Det rummelige arbejdsmarked m.v. "; 22,7; 27,8; 23,9; 26,2; 25,1; 21,5
"17492320 Udvikling "; 22,7; 27,8; 23,9; 26,2; 25,1; 21,5
"174925 De svageste grupper på arbejdsmarkedet "; 0,0; 6,0; 24,8; 0,0; 0,0; 0,0
"17492510 De svageste grupper på arbejdsmarkedet "; 0,0; 6,0; 6,6; 0,0; 0,0; 0,0
"17492520 Svage grupper i kanten af arbejdsmarkedet "; 0,0; 0,0; 18,2; 0,0; 0,0; 0,0
"174926 Pulje til virksomheders sociale ansvar "; 0,0; 4,0; 4,1; 0,0; 0,0; 0,0
"17492610 Pulje til virksomheders sociale ansvar "; 0,0; 4,0; 4,1; 0,0; 0,0; 0,0
"174930 UdviklingsCenter "; 4,4; 0,0; 0,0; 0,0; 0,0; 0,0
"17493010 Udvik.Center f. beskæf. på særl. vilkår "; 4,1; 0,0; 0,0; 0,0; 0,0; 0,0
"17493020 Aktiviteter for job på særlige vilkår "; 0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"174933 Det rummelige arbejdsmarked "; 4,5; 0,0; 0,0; 0,0; 0,0; 0,0
"17493310 Det rummelige arbejdsmarked - efteruddannelse"; 4,5; 0,0; 0,0; 0,0; 0,0; 0,0
"174934 Passiv forsørgelse "; 4,6; 0,0; 0,0; 0,0; 0,0; 0,0
"17493410 Pers. m. stor risiko f. perm. pas. forsørg. "; 4,6; 0,0; 0,0; 0,0; 0,0; 0,0
"174935 Selvaktiveringsgrupper for seniorer "; 13,1; 17,5; 14,1; 11,4; 0,0; 0,0
"17493510 Selvaktiveringsgrupper for seniorer "; 6,6; 7,4; 7,2; 7,6; 0,0; 0,0
"17493520 Integration af ledige seniorer "; 6,5; 10,1; 6,9; 3,8; 0,0; 0,0
"174938 Uddannelse af kommunale sagsbehandlere "; 22,6; 0,0; 0,0; 0,0; 0,0; 0,0
"17493810 Uddannelse af kommunale sagsbehandlere "; 22,6; 0,0; 0,0; 0,0; 0,0; 0,0
"18 Integrationsministeriet "; 4975,6; 3971,6; 2718,5; 2689,6; 2339,0; 2276,0
"181 Fællesudgifter "; 350,5; 334,4; 420,1; 337,7; 309,1; 331,0
"1811 Centralstyrelsen "; 350,5; 334,4; 420,1; 337,7; 309,1; 331,0
"181101 Departementet "; 150,0; 126,4; 173,1; 142,5; 126,2; 124,8
"18110110 Almindelig virksomhed "; 150,0; 126,4; 173,1; 142,5; 126,2; 124,8
"18110197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"181102 Digitaliseringsinitiativer "; 0,0; 0,0; 30,1; 31,2; 18,4; 1,0
"18110210 Digitaliseringshandlingsplan "; 0,0; 0,0; 30,1; 31,2; 18,4; 1,0
"181103 Det fælles europæiske visuminformationssystem "; 0,0; 0,0; 24,0; 0,0; 0,0; 0,0
"18110310 Visuminformationssystem "; 0,0; 0,0; 24,0; 0,0; 0,0; 0,0
"181104 oplysningsvirksomhed "; -0,3; 2,0; 1,4; 1,4; 1,4; 1,4
"18110410 Evaluering, analyse, forskning og oplysning "; -0,3; 2,0; 1,4; 1,4; 1,4; 1,4
"181105 Velfærdsforskning "; 0,0; 0,0; 16,5; 0,0; 0,0; 0,0
"18110510 Velfærdsforskning "; 0,0; 0,0; 16,5; 0,0; 0,0; 0,0
"181115 Udlændingestyrelsen "; 200,7; 184,5; 175,0; 155,1; 151,9; 148,9
"18111510 Almindelig virksomhed "; 194,8; 184,2; 175,3; 156,1; 152,9; 149,9
"18111540 Etablering af fælles visumregister "; 0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"18111550 Implementering af EU-initiativer "; 2,5; 0,0; 0,0; 0,0; 0,0; 0,0
"18111560 Imp. af IT- og digitaliseringsprojekter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"18111570 Budgetregulering "; 0,0; -4,9; -5,6; -6,3; -6,3; -6,3
"18111580 Faglig styring af indkvarteringsområdet "; 0,0; 5,1; 5,2; 5,2; 5,2; 5,2
"18111597 Andre tilskudsfinansierede aktiviteter "; 3,1; 0,1; 0,1; 0,1; 0,1; 0,1
"181179 Reserver og budgetregulering "; 0,0; 21,5; 0,0; 7,5; 11,2; 54,9
"18117903 Budgetregulering jf. aftale om kultur mv. "; 0,0; 0,0; 0,0; -0,2; -0,3; -0,4
"18117920 Reserver, øvrig drift "; 0,0; 18,8; 0,0; 16,8; 16,6; 15,6
"18117930 Reserver, løn "; 0,0; 2,7; 0,0; 2,7; 2,7; 2,6
"18117940 Reserve vedr. digitaliseringsplan "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"18117950 Risikosikring af digitaliseringsplan "; 0,0; 0,0; 0,0; 0,0; 7,7; 19,5
"18117960 Budgetregulering vedr. digitaliseringsplan "; 0,0; 0,0; 0,0; -11,8; -20,1; -19,5
"18117985 omprioriteringsreserver "; 0,0; 0,0; 0,0; 0,0; 4,6; 37,1
"182 Asylansøgere "; 983,3; 710,2; 588,4; 508,7; 468,4; 435,6
"1821 Udgifter vedrørende asylansøgere "; 983,3; 710,2; 588,4; 508,7; 468,4; 435,6
"182101 Drift af indkvarteringssystemet "; 218,9; 181,6; 133,3; 106,8; 96,0; 84,6
"18210110 Husleje og ejendomsudgifter m.v. "; 30,9; 27,2; 26,3; 22,6; 20,5; 18,1
"18210120 Bygningsmæssig drift og vedligeholdelse m.v. "; 80,1; 68,3; 45,7; 37,2; 33,1; 28,3
"18210130 Øvrige driftsudgifter rel til indkv.systemet "; 58,0; 58,3; 35,6; 37,7; 33,6; 29,7
"18210140 Tilpasninger af indkvarteringssystemet "; 48,0; 24,0; 20,6; 6,6; 6,5; 6,4
"18210150 Opretholdelse af fysisk beredskab "; 0,6; 0,8; 0,7; 0,7; 0,7; 0,7
"18210160 Diverse indtægter og udgifter "; 1,3; 3,0; 4,4; 2,0; 1,6; 1,4
"182102 Kontante ydelser "; 159,6; 101,8; 77,7; 64,6; 56,6; 51,2
"18210210 Grundydelser til asylansøgere "; 81,3; 21,7; 14,1; 11,5; 9,8; 8,8
"18210220 Forsørgertillæg til asylansøgere "; 49,0; 14,2; 9,3; 7,8; 6,7; 6,0
"18210230 Tillægsydelser til asylansøgere "; 22,1; 12,1; 7,6; 6,2; 5,3; 4,7
"18210240 Naturalieydelser til asylansøgere "; 3,3; 35,5; 27,5; 19,9; 15,6; 12,7
"18210250 Naturalieydelser i modtagesystemet "; 3,9; 18,3; 19,2; 19,2; 19,2; 19,0
"182103 Indkvartering "; 435,0; 297,2; 275,9; 243,3; 222,5; 207,3
"18210310 Basisydelser "; 317,0; 198,4; 150,9; 128,6; 113,4; 102,8
"18210320 Særlige sociale- og sundhedsydelser "; 34,7; 14,8; 39,1; 32,7; 28,8; 26,1
"18210330 Modtage- og udsendelsesfunktionen "; 40,2; 45,7; 47,1; 46,2; 45,2; 44,3
"18210340 Ekstraydelser forbundet med drift af oc. "; 17,0; 15,3; 15,2; 14,9; 14,6; 14,3
"18210350 Ekstraydelser forbundet med drift af uc. "; 26,1; 23,0; 21,8; 20,9; 20,5; 19,8
"18210360 Ekstraydelser, fremrykket danskundervisning "; 0,0; 0,0; 1,8; 0,0; 0,0; 0,0
"182104 Særlige foranstaltninger "; 28,8; 15,3; 5,1; 5,7; 5,6; 5,5
"18210410 Tilsk. t. D. Røde Kors sekretariatsvirksomhed"; 5,5; 5,6; 5,7; 5,7; 5,6; 5,5
"18210420 Pulje til særlige foranstaltninger "; 0,0; 0,8; 1,0; 0,0; 0,0; 0,0
"18210430 Indkvar. og underh. af Kosovonødstedte "; 2,3; 0,9; 0,0; 0,0; 0,0; 0,0
"18210440 Indk. og un.h. af Kosovonød.sted (D.R.Kors) "; 17,0; 8,0; 0,0; 0,0; 0,0; 0,0
"18210450 Etablering af nyt bookingsystem "; 4,1; 0,0; -1,6; 0,0; 0,0; 0,0
"182105 Flygtningenævnet "; 43,7; 49,0; 27,7; 26,6; 26,7; 26,7
"18210510 Flygtningenævnet "; 43,7; 49,0; 27,7; 26,6; 26,7; 26,7
"182106 Asylsagsbehandling "; 53,8; 40,3; 47,0; 40,2; 39,5; 38,7
"18210610 Politiet "; 38,6; 28,8; 35,4; 30,4; 29,9; 29,3
"18210620 Udlændingestyrelsen "; 11,0; 8,5; 8,8; 7,1; 7,0; 6,8
"18210650 Dansk Flygtn.hjælp - Beh. af grundl. sager "; 4,1; 3,0; 2,8; 2,7; 2,6; 2,6
"182109 Anlægsprogram, Udlændingestyrelsen "; 35,1; 10,3; 10,6; 10,5; 10,5; 10,5
"18210910 Større anlægsprojekter "; 0,0; 0,0; 0,1; 0,0; 0,0; 0,0
"18210930 Rådighedspulje "; 35,1; 10,3; 10,5; 10,5; 10,5; 10,5
"182111 Medlemsbidrag til internationale organisation "; 8,4; 9,8; 6,7; 6,7; 6,7; 6,7
"18211110 Medlemsb. t. Den Int.nat. Org. (IOM) "; 1,6; 1,8; 1,8; 1,8; 1,8; 1,8
"18211120 Medlemsbidrag "; 0,5; 0,5; 0,5; 0,5; 0,5; 0,5
"18211130 Den Int.nat. Organ. f. Mig. (IOM) "; 6,4; 7,5; 4,4; 4,4; 4,4; 4,4
"182179 omst.reserv. flygt og indvand. "; 0,0; 4,9; 4,4; 4,3; 4,3; 4,4
"18217910 Reserve "; 0,0; 4,9; 4,4; 4,3; 4,3; 4,4
"183 Integration "; 3641,7; 2927,0; 1710,0; 1843,2; 1561,5; 1509,4
"1831 Introduktionsprogram og danskundervisning "; 3458,9; 2760,5; 1525,5; 1691,7; 1483,4; 1447,0
"183101 Introduktionsprogram m.v. for udlændinge "; 3207,9; 2531,8; 1275,6; 923,5; 791,4; 745,1
"18310110 Introduktionsydelse "; 822,3; 494,1; 258,9; 180,4; 156,3; 149,4
"18310115 ATP-bidrag af introduktionsydelse "; 10,7; 4,5; 0,4; 0,0; 0,0; 0,0
"18310120 Hjælp i særlige tilfælde "; 92,7; 92,1; 72,0; 53,9; 46,7; 44,2
"18310130 Grundtilskud "; 1132,1; 819,0; 406,3; 303,9; 264,3; 249,2
"18310140 Tilsk. vedr. delt. i det samlede intro.prog. "; 477,5; 421,3; 258,8; 185,7; 154,4; 143,0
"18310150 Tilsk. vedr. delt. i dk.underv. + samf.forstå"; 308,6; 159,8; 157,2; 127,7; 117,1; 116,4
"18310160 Tilsk. vedr. delt. i særs. tilret. dk.underv."; 20,9; 24,2; 21,1; 15,2; 12,2; 10,9
"18310170 Resultattilskud "; 343,0; 516,8; 100,9; 56,7; 40,4; 32,0
"183102 Repatriering af udlændinge "; 5,2; 11,1; 14,4; 14,2; 14,0; 13,8
"18310210 Hjælp til repatriering "; 2,3; 4,4; 6,3; 6,3; 6,3; 6,3
"18310220 Reintegrationsbistand "; 3,0; 6,7; 8,1; 7,9; 7,7; 7,5
"183103 Danskuddannelse "; 227,0; 193,8; 218,5; 199,6; 0,0; 0,0
"18310310 Tilskud til danskuddannelse "; 227,0; 193,8; 218,5; 199,6; 0,0; 0,0
"183104 undervisning i dansk "; 6,0; 10,3; 9,4; 8,4; 8,2; 5,1
"18310410 Almindelig virksomhed "; 6,0; 10,3; 9,4; 8,4; 8,2; 5,1
"183105 it-baserede danskundervisningsprogrammer "; 0,0; 0,0; -0,5; 0,0; 0,0; 0,0
"18310510 it-baserede danskundervisningsprogrammer "; 0,0; 0,0; -0,5; 0,0; 0,0; 0,0
"183106 Forsøgs og kvalitetsudvikling "; 3,8; 0,0; -0,1; 0,0; 0,0; 0,0
"18310610 Forsøgs og kvalitetsudvikling "; 3,8; 0,0; -0,1; 0,0; 0,0; 0,0
"183107 Dansk undervisning for beskæftigede "; 0,9; 0,0; 0,0; 0,0; 0,0; 0,0
"18310720 Særl. tilr.lagte dk.visningsforl. f. beskæft."; 0,9; 0,0; 0,0; 0,0; 0,0; 0,0
"183108 Tilskud til jobrelateret danskundervisning "; 1,3; 0,2; 0,1; 0,0; 0,0; 0,0
"18310810 Integrationsordning "; 1,3; 0,2; 0,1; 0,0; 0,0; 0,0
"183113 Afvikling af DF integrationsopgave "; 1,1; 0,0; 0,0; 0,0; 0,0; 0,0
"18311330 Afvikling af integrationsvirksomheden, løn "; 0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"18311335 Afvikling af integrationsvirksomheden "; 0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"183114 Efteruddannelse "; 5,8; 9,3; 8,0; 7,0; 6,8; 3,7
"18311410 Efteruddannelse "; 5,8; 9,3; 8,0; 7,0; 6,8; 3,7
"183179 Reserve "; 0,0; 4,0; 0,1; 539,0; 663,0; 679,3
"18317910 Reserve "; 0,0; 4,0; 0,1; 539,0; 663,0; 679,3
"1832 Indsats vedr. integration på arbejdsmarkedet "; 72,4; 66,7; 94,0; 84,1; 38,6; 29,6
"183213 Styrket integrationsindsats "; 2,1; 0,0; 0,0; 0,0; 0,0; 0,0
"18321371 Styrket integrationsindsats "; 2,1; 0,0; 0,0; 0,0; 0,0; 0,0
"183215 nedb. af barrierer for beskæftigelse "; 38,0; 28,5; 33,4; 31,0; 15,5; 13,1
"18321540 Arb.mark.politiske ini. f. indv. + flygt. "; 20,2; 15,9; 16,6; 16,2; 11,1; 11,1
"18321542 Fors. besk.indsats o.f. fam.sam.førte m.m. "; 13,9; 10,2; 14,4; 12,4; 2,0; 2,0
"18321550 Særlig integrationsindsats for flygtninge "; 1,0; 0,0; 0,0; 0,0; 0,0; 0,0
"18321552 Int. af flygt. og indv. på dk landbrugsbedrif"; 2,9; 0,0; 0,0; 0,0; 0,0; 0,0
"18321554 Virksomhedsnetværk (Boruplund) "; 0,0; 2,4; 2,4; 2,4; 2,4; 0,0
"183216 Virksomh. forsøgs- og udvik.akt. f. flygt. "; 22,5; 18,3; 21,6; 20,7; 6,1; 0,0
"18321610 Virksomh. forsøgs- og udvik.akt. f. flygt. "; 11,5; 10,3; 14,6; 14,6; 0,0; 0,0
"18321620 Tovholderfunktion for etniske minoriteter "; 11,0; 0,0; 0,0; 0,0; 0,0; 0,0
"18321640 Virksomhedsrettet integration af nydanskere "; 0,0; 8,0; 7,0; 6,1; 6,1; 0,0
"183218 Pulje til projekter for svage grupper "; -0,6; 2,0; 2,0; 0,0; 0,0; 0,0
"18321810 Pulje til svage grupper af ledige "; -0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"18321820 Handicappede indvandrere i arbejde "; 0,0; 2,0; 2,0; 0,0; 0,0; 0,0
"183219 Vejledningstjeneste "; 3,8; 2,0; 0,0; 0,0; 0,0; 0,0
"18321910 Vejledningstjeneste "; 3,8; 2,0; 0,0; 0,0; 0,0; 0,0
"183220 Etablering og styrkelse "; 2,9; 6,1; 6,2; 6,2; 0,0; 0,0
"18322010 Etab. og styrk. af særl. lokalbes.inds. "; 2,9; 6,1; 6,2; 6,2; 0,0; 0,0
"183221 Uddannelses- og erhvervsvalg "; 3,7; 9,8; 9,2; 10,2; 2,0; 2,0
"18322110 Uddannelses- og erhvervsvalg "; 3,7; 9,8; 9,2; 10,2; 2,0; 2,0
"183222 Oprettelse af konsulentteams "; 0,0; 0,0; 0,2; 3,0; 2,0; 1,5
"18322210 Oprettelse af konsulentteams "; 0,0; 0,0; 0,2; 3,0; 2,0; 1,5
"183223 integrationspartnerskaber "; 0,0; 0,0; 10,0; 11,0; 11,0; 11,0
"18322310 integrationspartnerskaber "; 0,0; 0,0; 10,0; 11,0; 11,0; 11,0
"183224 Rollemodeller og frivilig integrationsindsats "; 0,0; 0,0; 11,4; 2,0; 2,0; 2,0
"18322410 Rollemodeller "; 0,0; 0,0; 11,4; 2,0; 2,0; 2,0
"1833 Indsats vedr. boligområder m.v. "; 44,6; 39,3; 38,3; 18,1; 12,0; 12,0
"183301 Indsats vedrørende socialt belastede områder "; 0,0; 0,0; 33,0; 12,0; 12,0; 12,0
"18330110 Beskæftigelsesfremmende initiativer "; 0,0; 0,0; 13,0; 0,0; 0,0; 0,0
"18330120 Frivillighedsarbejde "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"18330130 Kriminalitet og belastede skoler "; 0,0; 0,0; 15,0; 7,0; 7,0; 7,0
"183312 Udmøntning af Byudvalgets forslag m.v. "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"18331210 Pulje til helhedsorienteret kvartersløft "; 0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"18331220 Tilskud til beboerrådgivning "; -0,8; 0,0; 0,0; 0,0; 0,0; 0,0
"183313 Bypolitiske initiativer "; 23,4; 20,1; -1,2; 0,0; 0,0; 0,0
"18331310 Udmøntning af Byudvalgets forslag m.v. "; 6,2; 7,1; 0,0; 0,0; 0,0; 0,0
"18331330 Byer f. alle - lokale int.handlingsplan. m.v."; 12,7; 13,0; 0,0; 0,0; 0,0; 0,0
"18331340 Byudviklingspuljen "; 4,4; 0,0; -1,2; 0,0; 0,0; 0,0
"18331350 Beboerrådgivning "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"183314 Idræts- og foreningslivet "; 3,5; 6,1; 0,7; 4,2; 0,0; 0,0
"18331410 Unge nydansker. delt. i idræts- og foren.liv."; 3,5; 4,1; -0,3; 4,2; 0,0; 0,0
"18331420 Det frivillige foreningsliv "; 0,0; 2,0; 1,0; 0,0; 0,0; 0,0
"183315 Tværkulturelt arb. f. flygtninge og indv. "; 0,5; 0,5; 0,5; 0,5; 0,0; 0,0
"18331541 Tværkulturelt arb. f. flygtninge og indv. "; 0,5; 0,5; 0,5; 0,5; 0,0; 0,0
"183316 Øget kommunal indsats for utilpassede unge "; 2,9; 3,6; 3,9; 0,0; 0,0; 0,0
"18331610 utilpassede unge "; 2,9; 3,6; 3,9; 0,0; 0,0; 0,0
"183317 Forældreuddannelse "; 5,1; 0,0; 0,0; 0,0; 0,0; 0,0
"18331710 Forældreuddannelse "; 5,1; 0,0; 0,0; 0,0; 0,0; 0,0
"183318 4D - Rehabilitering af flygtninge "; 2,1; 0,0; 0,0; 0,0; 0,0; 0,0
"18331810 4D - Rehabilitering af flygtninge "; 2,1; 0,0; 0,0; 0,0; 0,0; 0,0
"183319 Styrket indsats "; 7,6; 9,0; 1,4; 1,4; 0,0; 0,0
"18331910 Styrk. inds. o.f. socialt uds. flygt. + indv."; 7,6; 9,0; 1,4; 1,4; 0,0; 0,0
"1834 Øvrige integrationsinitiativer m.v. "; 65,8; 60,5; 52,2; 49,3; 27,5; 20,8
"183401 Tilskud vedrørende indvandrere og flygtninge "; 25,0; 25,2; 21,6; 16,6; 10,1; 3,5
"18340115 Oplysn.inds. ved. præv. og forebyg. sygdom. "; 2,0; 2,0; 2,1; 2,0; 0,0; 0,0
"18340140 Øget oplysn. om int. på udlændingeområdet "; 2,6; 3,0; 2,8; 3,0; 2,2; 2,1
"18340150 Opfølg. på FN's verdenskon. om racisme "; 0,0; 2,6; -0,5; 0,0; 0,0; 0,0
"18340160 Koord. inds. f. og om indv. og flygtn. "; 4,9; 0,0; 1,1; 0,0; 0,0; 0,0
"18340170 Familierelateret vold, tvangsægteskaber m.v. "; 10,5; 10,0; 2,9; 7,9; 7,9; 1,4
"18340172 Mentorordning for minoritetskvinder "; 2,0; 2,1; 2,1; 2,0; 0,0; 0,0
"18340175 Personer udsat f. tortur e. krigsoplev. "; 3,1; 2,8; 3,4; 0,0; 0,0; 0,0
"18340180 Integrationsfremmende initiativer "; 0,0; 2,7; 2,7; 1,7; 0,0; 0,0
"18340190 Hotline "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"183402 Styrkelse af integ.- og repatrieringsindsatse "; 9,5; 10,9; 11,4; 9,2; 9,2; 9,2
"18340210 Oplysning om indvandrere og flygtninge "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"18340220 Forsøgsvirksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"18340230 Styrkelse af integrationsindsatsen "; 3,6; 6,6; 5,1; 5,3; 5,3; 5,3
"18340240 Styrkelse af repatrieringsindsatsen "; 6,0; 4,3; 6,3; 3,9; 3,9; 3,9
"183405 Tilskud til Dansk Flygtningehjælp "; 24,3; 24,4; 22,8; 23,5; 8,2; 8,1
"18340510 Sekretariatsbevilling "; 4,7; 4,2; 4,1; 4,0; 4,0; 4,0
"18340520 Info., oplysnings- og frivilligarbejde "; 15,3; 15,6; 15,2; 15,2; 0,0; 0,0
"18340550 Delt. i kvotearb. tilrettelæggelse af rejser "; 1,8; 2,0; 1,0; 2,0; 2,0; 2,0
"18340560 Dokumentation og rådgivning "; 2,5; 2,6; 2,5; 2,3; 2,2; 2,1
"183421 Nødstedte f. Kosovoprov. friv. tilbagevenden "; 0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"18342110 Hjælp til repatriering "; 0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"183422 Bistand til afghanske statsborgere "; 1,1; 0,0; 7,0; 0,0; 0,0; 0,0
"18342210 Bistand til afghanske statsborgere "; 1,1; 0,0; 7,0; 0,0; 0,0; 0,0
"183423 Bistand til irakiske statsborgere "; 5,6; 0,0; -10,6; 0,0; 0,0; 0,0
"18342310 Bistand til irakiske statsborgere "; 5,6; 0,0; -10,6; 0,0; 0,0; 0,0
"19 Videnskabsministeriet "; 18495,7; 18856,1; 16960,5; 16423,3; 16253,5; 16591,2
"191 Fællesudgifter "; 2934,2; 2969,7; 3567,2; 3313,4; 3058,0; 3382,2
"1911 Centralstyrelsen "; 2659,9; 2687,1; 2917,3; 2974,8; 2723,2; 2766,5
"191101 Departementet "; 175,0; 176,5; 180,1; 173,1; 166,6; 161,2
"19110110 Almindelig virksomhed "; 175,0; 176,5; 179,4; 172,6; 166,4; 161,1
"19110197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 0,7; 0,5; 0,2; 0,1
"191103 Forskningsstyrelsen "; 46,4; 51,2; 60,9; 60,9; 60,7; 58,5
"19110310 Almindelig virksomhed "; 39,5; 47,6; 55,5; 55,5; 54,9; 53,1
"19110330 Forskningsrådenes udredninger "; 2,9; 0,0; 0,0; 0,0; 0,0; 0,0
"19110340 Forskningsrådenes Instrumenttjeneste (FRIT) "; 3,0; 2,9; 3,0; 3,0; 3,0; 3,0
"19110397 Andre tilskudsfinansierede aktiviteter "; 1,0; 0,7; 2,4; 2,4; 2,8; 2,4
"191104 IT- og Telestyrelsen "; 263,6; 235,0; 254,5; 230,9; 231,6; 226,0
"19110410 Driftsbudget "; 198,7; 168,7; 182,3; 157,1; 157,2; 152,4
"19110415 Personaleudlån til aktieselskaber "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"19110420 Statstidende "; 24,3; 26,7; 33,1; 33,8; 34,4; 34,4
"19110421 Gebyrer på teleområdet "; 1,5; 1,2; 0,3; 1,2; 1,2; 1,2
"19110425 Danmark på Nettet "; 10,8; 0,0; 0,0; 0,0; 0,0; 0,0
"19110430 Informationsindsats i Øresundsregionen "; 9,8; 0,0; 0,0; 0,0; 0,0; 0,0
"19110435 Koncern IT (KIT) "; 0,0; 38,4; 38,8; 38,8; 38,8; 38,0
"19110440 Kvalitetscheck af offentlige hjemmesider "; 1,2; 0,0; 0,0; 0,0; 0,0; 0,0
"19110445 Profilserver "; 1,4; 0,0; 0,0; 0,0; 0,0; 0,0
"19110450 Sammenhæng i det offentlige på nettet "; 0,7; 0,0; 0,0; 0,0; 0,0; 0,0
"19110460 Selvbetjeningssystemer for studerende "; 15,2; 0,0; 0,0; 0,0; 0,0; 0,0
"191105 Statens Forsknings- og Uddannelsesbygninger "; 1382,3; 1397,3; 1398,7; 1481,3; 1526,0; 1526,0
"19110510 Almindelig virksomhed "; 264,3; 219,5; 222,6; 223,9; 224,0; 224,0
"19110540 Finansiering "; 1003,9; 1070,7; 1082,6; 1125,0; 1145,0; 1122,2
"19110570 Resultat "; 114,1; 107,1; 93,5; 132,4; 157,0; 179,8
"191106 Statens Forsknings- og Uddannelsesbygninger "; 751,0; 718,1; 967,7; 602,1; 311,2; 340,1
"19110620 Investeringer "; 749,8; 686,4; 931,6; 570,6; 310,6; 340,1
"19110640 Medfinansiering fra institutioner "; 1,2; 31,7; 36,1; 31,5; 0,6; 0,0
"191107 Myndigheds- og forvaltningsopgaver "; 5,0; 4,9; 4,9; 4,7; 4,6; 4,5
"19110730 Myndigheds- og forvaltningsopgaver "; 5,0; 4,9; 4,8; 4,7; 4,6; 4,5
"19110731 Regensen, Bygnings- og brandforsikring "; 0,0; 0,0; 0,1; 0,0; 0,0; 0,0
"191108 Statslige anlægsforpligtelser "; 15,8; 7,4; 7,4; 7,5; 7,5; 7,5
"19110813 Kunstnerisk udsmykning "; 1,5; 5,4; 5,3; 5,4; 5,4; 5,4
"19110815 Udvikling og forsøgsbyggeri "; 11,2; 2,0; 2,1; 2,1; 2,1; 2,1
"19110816 Regensen "; 3,1; 0,0; 0,0; 0,0; 0,0; 0,0
"191109 Tværgående byggebevillinger "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"19110940 Erhvervelse af byggeretter "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"191110 Generelle reserver og udredninger "; 20,1; 50,0; 27,1; 58,9; 44,2; 31,3
"19111010 Generelle reserver "; 13,1; 13,5; 4,5; 29,7; 18,3; 5,4
"19111020 Udredninger, forskningsområdet "; 1,3; 5,2; 5,3; 5,3; 5,3; 5,3
"19111030 Udredninger, IT- og Teleområdet "; 1,0; 1,4; 1,4; 1,4; 1,4; 1,4
"19111070 Styrkelse af IT-området "; 0,6; 11,4; 11,6; 0,0; 0,0; 0,0
"19111077 Digitalisering i staten "; 3,1; 0,0; 0,4; 0,0; 0,0; 0,0
"19111080 IT for alle "; 1,1; 18,5; 3,9; 22,5; 19,2; 19,2
"191111 Reserve til nye initiativer "; 0,0; 0,0; 0,0; 285,0; 285,0; 285,0
"19111130 Reserve til UMTS-initiativer "; 0,0; 0,0; 0,0; 285,0; 285,0; 285,0
"191179 Reserver og budgetregulering "; 0,5; 46,7; 16,0; 70,4; 85,8; 126,4
"19117903 Budgetregulering jf. aftale om kultur mv. "; 0,0; 0,0; 0,0; -2,8; -5,2; -6,9
