"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2001";"2002";"2003";"2004";"2005";"2006" 
"17210532 Øget viden om psykisk arbejdsmiljø "; 0,0; 5,1; 4,9; 5,2; 0,0; 0,0
"17210560 Forebyggelse af vold i arbejdsmiljøet "; 1,1; 1,6; 2,6; 0,9; 0,0; 0,0
"17210570 APV for plejepersonale m.fl. "; 2,8; 0,0; 0,0; 0,0; 0,0; 0,0
"17210574 Kvinder på arbejdsmarkedet "; 8,4; 4,1; 4,2; 0,0; 0,0; 0,0
"17210575 Sundhedsfremme på arbejdspladserne "; 0,0; 2,0; 0,0; 0,0; 0,0; 0,0
"17210576 Sunde arbejdspladser "; 1,0; 3,3; 0,0; 0,0; 0,0; 0,0
"17210578 Arbejdsmiljø for unge i landbruget "; 1,3; 3,1; 0,0; 0,0; 0,0; 0,0
"17210579 Stålvalseværket "; 0,0; 0,0; 0,8; 0,0; 0,0; 0,0
"172106 Arbejdsmiljøhandlingsplan 1999 "; 23,2; 20,1; 16,8; 11,5; 0,0; 0,0
"17210610 Sundhedsfremmende arbejdsmiljøinitiativer "; 8,4; 0,0; 0,0; 0,0; 0,0; 0,0
"17210611 Sundhedsfremmeaktiviteter "; 0,0; 10,2; 0,0; 10,5; 0,0; 0,0
"17210620 Ulykkesforskning "; 6,8; 7,9; 0,0; 0,0; 0,0; 0,0
"17210630 Arbejdsmiljøovervågning "; 8,0; 2,0; 16,8; 1,0; 0,0; 0,0
"172107 Arbejdsfastholdelse m.v. "; 0,0; 5,8; 4,3; 5,6; 5,6; 0,0
"17210710 Arbejdsfastholdelse m.v. "; 0,0; 5,8; 4,3; 5,6; 5,6; 0,0
"172108 Arbejdsmiljøforskningsfond "; 0,0; 0,0; 39,7; 12,9; 14,0; 14,0
"17210810 Arbejdsmiljøforskningsfond "; 0,0; 0,0; 39,7; 12,9; 14,0; 14,0
"172113 Tilskud vedrørende arbejdsmiljø "; 4,4; 3,2; 3,2; 3,2; 3,2; 3,2
"17211310 Tilskud til bedriftssundhedstjenester "; 3,4; 2,2; 2,2; 2,2; 2,2; 2,2
"17211320 Honorarer til læger "; 0,9; 1,0; 1,0; 1,0; 1,0; 1,0
"172122 Arbejdsmiljøindsats "; 4,1; 5,3; 5,8; 5,8; 5,8; 5,8
"17212210 Statens andel af bidraget til arb.mark. par. "; 2,7; 3,9; 4,4; 4,4; 4,4; 4,4
"17212220 Bidrag fastsat af beskæftigelsesministeren "; 1,4; 1,4; 1,4; 1,4; 1,4; 1,4
"172124 Arbejdsmiljøcertifikat "; 14,4; 120,0; -0,8; 0,0; 0,0; 0,0
"17212410 Tilskud til arbejdsmiljøafgift "; 0,0; 85,0; -0,2; 0,0; 0,0; 0,0
"17212420 Tilskud til arbejdsmiljøcertifikat "; 0,0; 20,0; 0,0; 0,0; 0,0; 0,0
"17212430 Tilskud til administration "; 14,4; 15,0; -0,6; 0,0; 0,0; 0,0
"172131 Arbejdsmiljø i Grønland "; 0,7; 0,8; 0,8; 0,8; 0,8; 0,8
"17213110 Sikkerhedsrep. i Grønland "; 0,5; 0,5; 0,5; 0,5; 0,5; 0,5
"17213120 Grønlands Arbejdsmiljøråd "; 0,2; 0,3; 0,3; 0,3; 0,3; 0,3
"172141 Handlingsplan for ensidigt, gentaget arbejde "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"17214110 Udgifter til handlingsplanen mod EGA "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"172143 Tunge personløft, skærmarbejde og nedslidning "; 17,9; 0,0; 0,0; 0,0; 0,0; 0,0
"17214310 Tunge løft "; -1,2; 0,0; 0,0; 0,0; 0,0; 0,0
"17214320 Nedslidning "; 14,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17214330 Reduktion af arbejdsmiljøbelastninger "; 5,1; 0,0; 0,0; 0,0; 0,0; 0,0
"1723 Arbejdsskader og erstatninger "; 923,9; 896,8; 834,6; 778,8; 723,3; 668,1
"172301 Arbejdsskadestyrelsen "; 161,5; 163,1; 164,5; 161,2; 158,0; 154,9
"17230110 Arbejdsskadesager og P-sager "; 161,5; 163,1; 161,0; 157,7; 154,5; 151,4
"17230120 Myndighedsopgaver "; 0,0; 0,0; 3,5; 3,5; 3,5; 3,5
"172311 Erstatning "; 62,4; 58,2; 51,2; 46,1; 41,5; 37,4
"17231110 Erstatn. m.v. t. stat. tj.mænd og arbejdere "; 62,4; 58,2; 51,2; 46,1; 41,5; 37,4
"172312 Forskellige erstatninger m.v. "; 31,5; 24,8; 26,5; 26,4; 26,3; 26,2
"17231210 Erstatning til LSD-behandlede "; 0,7; 0,6; 0,6; 0,6; 0,6; 0,6
"17231220 Erstatning "; 3,9; 2,8; 2,8; 2,8; 2,8; 2,8
"17231230 Refusion "; 1,1; 1,3; 1,1; 1,1; 1,0; 1,0
"17231240 Krigsulykkesforsikringsrenter "; 0,3; 0,3; 0,3; 0,2; 0,2; 0,1
"17231250 Erstatning "; 10,0; 6,2; 7,2; 7,2; 7,2; 7,2
"17231260 Erstatning "; 10,6; 8,6; 9,3; 9,3; 9,3; 9,3
"17231270 Erstatninger m.v. "; 4,9; 5,0; 5,2; 5,2; 5,2; 5,2
"172313 Skadelidte værnepligtige m.fl. "; 16,4; 14,2; 14,2; 12,8; 11,5; 10,3
"17231310 Forsørgelse og erstatninger m.v. "; 16,4; 14,2; 14,2; 12,8; 11,5; 10,3
"172321 Nævn "; 1,0; 0,8; 0,9; 0,9; 0,9; 0,9
"17232110 Det grønlandske nævn for arb.skadeforsikring "; 1,0; 0,8; 0,9; 0,9; 0,9; 0,9
"172322 Tilskadekomne "; 10,6; 8,9; 10,8; 11,4; 11,4; 11,4
"17232220 Erstatninger m.v. til tilskadekomne, A 237 01"; 7,6; 6,5; 8,4; 8,4; 8,4; 8,4
"17232230 Nedsættelse "; 3,0; 2,4; 2,4; 3,0; 3,0; 3,0
"172331 Besættelsestidens ofre "; 572,4; 562,2; 505,9; 462,4; 419,0; 375,0
"17233110 Erstatninger m.v. "; 572,4; 562,2; 505,9; 462,4; 419,0; 375,0
"172332 Hædersgaver "; 67,9; 64,5; 60,5; 57,5; 54,6; 51,9
"17233210 Hædersgaver "; 67,9; 64,5; 60,5; 57,5; 54,6; 51,9
"172333 Socialforsikring i de sønderjydske landsdele "; 0,1; 0,1; 0,1; 0,1; 0,1; 0,1
"17233310 Krigsinvalideforsørgelse m.v. "; 0,1; 0,1; 0,1; 0,1; 0,1; 0,1
"173 Arbejdsmarkedsrelateret forsørgelse "; 55068,7; 56732,0; 62383,2; 62937,8; 60977,7; 59047,0
"1731 Fællesudgifter "; 1089,5; 1088,6; 1208,1; 1189,4; 1157,8; 1148,9
"173101 Arbejdsdirektoratet "; 95,8; 95,2; 128,0; 107,7; 104,7; 102,9
"17310110 Almindelig virksomhed "; 95,8; 95,2; 128,0; 107,7; 104,7; 102,9
"173102 Befordringsrabat "; 11,7; 14,3; 15,7; 16,8; 0,0; 0,0
"17310210 Udg. t. bef.rabat f. modt. af efterl. + ov.yd"; 11,7; 14,3; 15,7; 16,8; 0,0; 0,0
"173104 Administrationsbidrag "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"17310410 Adm.bidrag t. ef.løn/overg.yd. vedr. Færøerne"; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"173124 ATP-bidrag for modtagere af dagpenge "; 417,1; 435,6; 474,2; 474,2; 474,2; 474,2
"17312410 ATP-indbetaling "; 417,1; 435,6; 474,2; 474,2; 474,2; 474,2
"173125 ATP-bidrag "; 105,5; 107,0; 110,8; 112,9; 104,1; 96,0
"17312510 ATP-indbetaling "; 105,5; 107,0; 110,8; 112,9; 104,1; 96,0
"173126 ATP-bidrag "; 97,0; 91,4; 110,4; 107,8; 104,8; 104,8
"17312610 ATP-indbetaling "; 97,0; 91,4; 110,4; 107,8; 104,8; 104,8
"173128 ATP-bidrag "; 173,7; 164,0; 170,8; 171,8; 171,8; 172,8
"17312810 ATP-bidrag af kontanthjælp og rev.ydelse "; 173,7; 164,0; 170,8; 171,8; 171,8; 172,8
"173129 ATP-bidrag "; 188,7; 180,6; 197,1; 197,1; 197,1; 197,1
"17312910 Refusion "; 188,7; 180,6; 197,1; 197,1; 197,1; 197,1
"173130 ATP-bidrag for modtagere af delpension "; 0,0; 0,4; 1,0; 1,0; 1,0; 1,0
"17313010 ATP af delpension "; 0,0; 0,4; 1,0; 1,0; 1,0; 1,0
"1732 Arbejdsløshedsdagpenge "; 17279,1; 18100,0; 19400,0; 19400,0; 19400,0; 19400,0
"173201 Arbejdsløshedskasser "; 17279,1; 18100,0; 19400,0; 19400,0; 19400,0; 19400,0
"17320110 Statsanerk. arb.løshedskasser, dagp.udgifter "; 17279,1; 18100,0; 19400,0; 19400,0; 19400,0; 19400,0
"1733 Efterløn "; 19376,2; 20530,0; 22339,0; 23262,0; 21785,0; 19988,0
"173301 Efterløn "; 19375,1; 20530,0; 22339,0; 23262,0; 21785,0; 19988,0
"17330110 Efterløn "; 19374,3; 20500,0; 22225,0; 22725,0; 20825,0; 19000,0
"17330130 Skattefri præmie "; 0,8; 30,0; 114,0; 537,0; 960,0; 988,0
"173302 Seniorydelse "; 1,1; 0,0; 0,0; 0,0; 0,0; 0,0
"17330210 Seniorydelse "; 1,1; 0,0; 0,0; 0,0; 0,0; 0,0
"1734 Overgangsydelse "; 2469,2; 2000,0; 1450,0; 950,0; 450,0; 150,0
"173401 Overgangsydelse "; 2469,2; 2000,0; 1450,0; 950,0; 450,0; 150,0
"17340110 Overgangsydelse "; 2469,2; 2000,0; 1450,0; 950,0; 450,0; 150,0
"1735 Kontanthjælp m.v. "; 4464,9; 4167,6; 4334,3; 4310,8; 4285,8; 4210,7
"173501 Kontanthjælp "; 4464,9; 4167,6; 4334,3; 4310,8; 4285,8; 4210,7
"17350110 Kontanthjælp "; 4397,5; 4093,0; 4253,2; 4223,2; 4198,2; 4124,2
"17350120 Forsørgelse af danske statsborgere i udlandet"; 3,4; 3,5; 3,5; 3,5; 3,5; 3,5
"17350130 Særlig støtte "; 64,0; 71,1; 77,6; 84,1; 84,1; 83,0
"1737 Dagpenge ved barsel "; 4971,3; 5756,2; 7894,0; 8001,0; 8026,0; 8272,0
"173701 Dagpenge ved barsel "; 4971,3; 5756,2; 7894,0; 8001,0; 8026,0; 8272,0
"17370110 Barselsdagpenge "; 4971,3; 5756,2; 7894,0; 8001,0; 8026,0; 8272,0
"1738 Dagpenge ved sygdom "; 5221,8; 4893,7; 5565,0; 5593,0; 5602,0; 5614,0
"173801 Dagpenge ved sygdom "; 5221,8; 4893,7; 5565,0; 5593,0; 5602,0; 5614,0
"17380110 Sygedagpenge med 100% refusion "; 2681,5; 2411,7; 2421,0; 2439,0; 2450,0; 2464,0
"17380120 Sygedagpenge med 50% refusion "; 2540,3; 2482,0; 3144,0; 3154,0; 3152,0; 3150,0
"1739 Tilbagetrækning "; 196,7; 195,9; 192,8; 231,6; 271,1; 263,4
"173911 Delpension, L 226 1991 "; 194,5; 174,1; 156,0; 148,0; 117,0; 94,0
"17391110 Delpension, L 226 1991 "; 194,5; 174,1; 156,0; 148,0; 117,0; 94,0
"173921 Fleksydelse "; 2,2; 21,8; 36,8; 83,6; 154,1; 169,4
"17392110 Fleksydelse "; 2,2; 21,8; 36,8; 83,6; 154,1; 169,4
"174 Arbejdsmarkedsservice "; 21244,1; 20869,7; 20514,0; 21191,4; 20852,6; 20461,8
"1741 Fællesudgifter "; 176,8; 146,0; 127,9; 122,4; 117,3; 114,6
"174101 Arbejdsmarkedsstyrelsen "; 177,4; 146,0; 127,9; 122,4; 117,3; 114,6
"17410110 Almindelig virksomhed "; 169,1; 115,7; 109,9; 112,9; 109,6; 107,5
"17410190 Indtægtsdækket virksomhed "; 1,7; 0,0; 0,0; 0,0; 0,0; 0,0
"17410197 Andre tilskudsfinansierede aktiviteter "; 6,6; 30,3; 18,0; 9,5; 7,7; 7,1
"174142 Vederlag til ATP "; -0,7; 0,0; 0,0; 0,0; 0,0; 0,0
"17414220 Vederlag til ATP for administration "; -0,7; 0,0; 0,0; 0,0; 0,0; 0,0
"1745 Arbejdsformidling og virksomhedsservice "; 1169,8; 1061,1; 962,0; 1041,8; 1000,5; 981,7
"174501 Den statslige arbejdsformidling "; 1169,8; 1061,1; 962,0; 1041,8; 1000,5; 981,7
"17450110 Almindelig virksomhed "; 1128,6; 866,3; 850,0; 824,1; 793,3; 774,5
"17450120 IT-understøtning, drift "; 0,0; 95,0; 95,0; 95,0; 95,0; 95,0
"17450125 IT-understøtning, udvikling "; 0,0; 50,0; -63,8; 50,0; 50,0; 50,0
"17450130 IT- understøtning, borgervendt "; 0,0; 0,0; 35,0; 35,0; 35,0; 35,0
"17450155 Drift af Det Centrale Virksomhedsregister "; 1,8; 3,3; 3,3; 3,3; 3,3; 3,3
"17450160 Beskæf.mæs. foranstalt. afsked. i st. omfang "; 1,1; 0,0; 0,0; 0,0; 0,0; 0,0
"17450170 Arb.m.pol. initiativer "; 8,6; 9,9; 10,1; 10,5; 0,0; 0,0
"17450171 Styrket integrationsindsats "; 8,7; 8,5; 8,5; 0,0; 0,0; 0,0
"17450190 Indtægtsdækket virksomhed "; 8,8; 12,7; 9,5; 9,5; 9,5; 9,5
"17450197 Andre tilskudsfinansierede aktiviteter "; 12,2; 15,4; 14,4; 14,4; 14,4; 14,4
"1747 Aktiv arbejdsmarkedspolitik m.v. "; 11435,6; 11195,8; 10594,4; 10337,4; 10014,1; 9916,7
"174701 Aktiv arbejdsmarkedspolitik - driftsudgifter "; 2837,3; 2717,5; 2698,5; 2619,8; 2541,3; 2510,3
"17470110 Arbejdsmarkedsrådenes aktivitetspulje "; 191,1; 291,8; 118,3; 142,5; 137,0; 132,7
"17470111 Tilskud til voksenlærlinge fra beskæftigelse "; 285,3; 234,7; 147,2; 145,8; 143,1; 143,0
"17470112 Pulje til nyskabende initiativer "; 41,8; 60,0; 60,0; 60,0; 60,0; 60,0
"17470113 Samarb.aktiviteter ml. AF, kom. og and. akt. "; 0,0; 0,0; 30,0; 0,0; 0,0; 0,0
"17470115 Uddannelses- og vejledningskøb "; 2302,4; 2080,8; 2009,1; 1886,5; 1765,1; 1687,0
"17470131 Intensiv jobsøgningsindsats "; 3,1; 14,6; 0,0; 0,0; 0,0; 0,0
"17470132 Særlig formidlingsindsats (andre aktører) "; 9,9; 20,0; 0,0; 0,0; 0,0; 0,0
"17470139 Støtte v. ansæt. af særl. grp. af ledige "; 1,0; 15,6; 17,7; 17,2; 16,8; 16,8
"17470150 Præmieringsordning "; 2,7; 0,0; 0,0; 0,0; 0,0; 0,0
"17470161 Befordringsgodtgørelse "; 0,0; 0,0; 106,2; 105,1; 104,0; 103,0
"17470175 Andre aktører "; 0,0; 0,0; 210,0; 262,7; 315,3; 367,8
"174702 Servicejob "; 157,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17470210 Tilskud til servicejob "; 157,0; 0,0; 0,0; 0,0; 0,0; 0,0
"174703 Aktiv arbejdsmarkedspolitik - forsørgelse m.v "; 6192,7; 6831,6; 7522,1; 7383,8; 7229,0; 7212,6
"17470320 Uddannelsesgodtgørelse til ledige "; 3707,2; 3509,0; 3760,6; 3675,8; 3570,1; 3570,0
"17470325 Aktiveringsydelse "; 179,4; 363,3; 65,9; 63,8; 63,2; 63,2
"17470330 Løntilskud til private arbejdsgivere "; 227,2; 274,9; 355,8; 350,8; 350,8; 350,8
"17470335 Løntilskud til kommunale arbejdsgivere "; 1524,0; 2307,8; 2578,7; 2549,7; 2511,7; 2502,8
"17470340 Amtskommunal jobtræning "; 326,5; 216,3; 375,7; 364,2; 359,5; 356,3
"17470345 Statslig jobtræning "; 218,9; 160,3; 225,4; 220,5; 215,8; 211,6
"17470350 Etableringydelse til ledige "; 1,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17470355 Puljejob "; 8,6; 0,0; 0,0; 0,0; 0,0; 0,0
"17470360 Tilskud til voksenlærlinge fra ledighed "; 0,0; 0,0; 160,0; 159,0; 157,9; 157,9
"174705 Jobrotation "; 20,5; 123,2; 0,0; 0,0; 0,0; 0,0
"17470510 Jobrotation "; 20,5; 123,2; 0,0; 0,0; 0,0; 0,0
"174706 Supplerende tilskud til servicejob "; 24,4; 0,0; 0,0; 0,0; 0,0; 0,0
"17470610 Tilskud til nye servicejob i ældresektoren "; 24,4; 0,0; 0,0; 0,0; 0,0; 0,0
"174707 Præmieringsordning "; 0,0; 13,5; 13,8; 13,8; 13,8; 13,8
"17470710 Præmieringsordning "; 0,0; 13,5; 13,8; 13,8; 13,8; 13,8
"174708 Orlov til uddannelse "; 499,8; 10,0; 0,0; 0,0; 0,0; 0,0
"17470810 Orlovsydelsen til uddannelse "; 499,8; 10,0; 0,0; 0,0; 0,0; 0,0
"174710 Orlov til børnepasning "; 1703,9; 1500,0; 360,0; 320,0; 230,0; 180,0
"17471010 Orlovsydelsen til børnepasning "; 1703,9; 1500,0; 360,0; 320,0; 230,0; 180,0
"1748 Aktiv socialpolitik m.v. "; 6850,1; 7328,3; 8416,8; 8883,8; 9169,4; 9145,5
"174801 Aktivering af personer under 30 år "; 133,4; 138,3; 131,8; 131,8; 131,8; 131,8
"17480120 Visitations- og mellemperioder "; 133,4; 138,3; 131,8; 131,8; 131,8; 131,8
"174802 Akt. af personer under 30 år, aktive perioder "; 806,7; 823,8; 744,3; 700,9; 698,2; 683,2
"17480210 Akt. af personer under 30 år, aktive perioder"; 806,7; 823,8; 744,3; 700,9; 698,2; 683,2
"174803 Aktivering af personer fyldt 30 år "; 1422,4; 1410,2; 1351,8; 1283,4; 1280,8; 1266,2
"17480310 Aktivering af personer fyldt 30 år "; 1422,4; 1410,2; 1351,8; 1283,4; 1280,8; 1266,2
"174804 Refusion af driftsudgifter vedr. aktivering "; 733,0; 702,5; 893,2; 873,8; 854,7; 848,4
"17480410 Refusion af driftsudgifter vedr. aktivering "; 733,0; 702,5; 893,2; 873,8; 854,7; 848,4
"174807 Præmieringsordning "; 0,2; 0,3; 0,3; 0,3; 0,3; 0,3
"17480710 Tilskud til offentlige arbejdsgivere "; 0,2; 0,3; 0,3; 0,3; 0,3; 0,3
"174811 Revalideringsydelse m.v. "; 1712,1; 2299,2; 2381,8; 2651,0; 2738,0; 2719,0
"17481110 Revalideringsydelse med 50 procent "; 1712,1; 1273,6; 1281,0; 1275,0; 1271,0; 1252,0
"17481120 Revalideringsydelse med 65 procent "; 0,0; 180,4; 247,0; 334,0; 413,0; 413,0
"17481130 Virksomhedsrevalidering, 50 pct. refusion "; 0,0; 217,1; 224,0; 117,0; 29,0; 15,0
"17481140 Virksomhedsrevalidering, 65 pct. refusion "; 0,0; 249,4; 261,8; 557,0; 657,0; 671,0
"17481150 Forrevalidering "; 0,0; 378,7; 368,0; 368,0; 368,0; 368,0
"174812 Styrkelse af virksomhedsrettet revalidering "; 149,5; 152,6; 156,6; 156,6; 156,6; 156,6
"17481210 Puljebeløb til koordinationsudvalgene "; 149,5; 152,6; 156,6; 156,6; 156,6; 156,6
"174813 Hjælp til arbejdsmaskiner, værktøj mv. "; 379,0; 260,5; 351,0; 349,0; 350,0; 351,0
"17481310 Hjælp til arbejdsmaskiner, værktøj mv. "; 379,0; 20,0; 25,0; 27,0; 28,0; 29,0
"17481320 Hjælp til udgifter til bolig "; 0,0; 240,5; 326,0; 322,0; 322,0; 322,0
"174814 Løntilskud, individuelt beskyt. enkeltpladser "; 1513,9; 1540,9; 2406,0; 2737,0; 2959,0; 2989,0
"17481410 Løntilskud, fleksjob "; 1422,6; 1007,3; 1255,0; 1160,0; 1062,0; 0,0
"17481420 Løntilskud, skånejob "; 83,0; 86,5; 89,0; 89,0; 89,0; 89,0
"17481430 Løntilskud, fleksjob "; 6,1; 9,6; 11,0; 11,0; 11,0; 10,0
"17481440 Ledighedsydelse, visitations-/mellemperiode "; 2,2; 28,9; 87,0; 111,0; 124,0; 140,0
"17481450 Løntilskud, fleksjob (65 pct. refusion) "; 0,0; 407,6; 964,0; 1366,0; 1673,0; 2750,0
"17481460 Overgang til ustøttet beskæftigelse "; 0,0; 1,0; 0,0; 0,0; 0,0; 0,0
"174819 Igangsætningsydelse "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"17481910 Igangsætningsydelse "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"1749 Øvrige beskæftigelsesfremmeordninger "; 1611,9; 1138,5; 412,9; 806,0; 551,3; 303,3
"174905 udg særlige beskæftigelsesmæs. foranstaltning "; 11,1; 0,0; 0,0; 0,0; 0,0; 0,0
"17490510 udg særlige beskæftigelsesmæs. foranstaltning"; 11,1; 0,0; 0,0; 0,0; 0,0; 0,0
"174906 The Copenhagen Center "; 5,4; 6,1; 6,1; 5,9; 5,8; 5,6
"17490610 The Copenhagen Center, løn "; 3,2; 3,1; 3,1; 3,0; 3,0; 2,9
"17490620 The Copenhagen Center, øvrige driftsudgifter "; 2,2; 3,0; 3,0; 2,9; 2,8; 2,7
"174907 Formidlingscenter Aarhus "; 0,0; 7,5; 13,0; 3,9; 1,9; 1,9
"17490710 Formidlingscenter Aarhus, løn "; 0,0; 5,3; 8,0; 2,8; 1,5; 1,5
"17490720 Formidlingscenter Aarhus, øvrig drift "; 0,0; 2,2; 5,0; 1,1; 0,4; 0,4
"174908 Tilskud til formidlingsenheder "; 0,0; 25,7; 96,8; 48,3; 29,4; 26,4
"17490810 Tilskud til formidlingsenheder "; 0,0; 25,7; 96,8; 48,3; 29,4; 26,4
"174912 Personlig assistance til handicappede "; 88,7; 87,0; 91,0; 99,5; 107,9; 107,9
"17491210 Personlig assistance "; 86,5; 77,0; 81,0; 89,5; 97,9; 97,9
"17491220 personlkig assistance "; 2,3; 10,0; 10,0; 10,0; 10,0; 10,0
"174913 Støtte til handicappede "; 13,8; 20,2; 31,5; 25,7; 19,6; 9,0
"17491310 Støtte til handicappede "; 13,8; 20,2; 31,5; 25,7; 19,6; 9,0
"174921 Forsøgsordninger på beskæftigelsesområdet "; 0,0; 92,5; 7,3; 4,0; 0,0; 0,0
"17492110 Forsøgsordninger vedr. aktivering "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"17492120 Fastholdelse af langvarigt syge på arbejdspl."; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"17492130 Evaluering af det sociale område "; 0,0; 2,1; 0,0; 0,0; 0,0; 0,0
"17492140 Metodeudvikling "; 0,0; 17,4; 0,0; 0,0; 0,0; 0,0
"17492150 Opfølgning på førtidspensionsreform "; 0,0; 70,3; 0,0; 0,0; 0,0; 0,0
"17492160 Netværket DHI "; 0,0; 2,7; 2,9; 2,9; 0,0; 0,0
"17492165 Plads til flere i landbruget "; 0,0; 0,0; 1,4; 0,6; 0,0; 0,0
"17492170 Virksomhedernes sociale ansvar "; 0,0; 0,0; 2,8; 0,5; 0,0; 0,0
"17492175 Evaluering af aktiveringsforløb Tæt På "; 0,0; 0,0; 0,2; 0,0; 0,0; 0,0
"174922 Førtidspens. tilknytning til arbejdsmarkedet "; 0,0; 0,0; 3,0; 4,0; 5,0; 6,0
"17492210 Førtidspens. tilknytning til arb.markedet "; 0,0; 0,0; 3,0; 4,0; 5,0; 6,0
"174923 Det rummelige arbejdsmarked m.v. "; 93,7; 117,3; 82,4; 25,4; 23,3; 16,6
"17492310 Handicap "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"17492320 Udvikling "; 94,1; 117,3; 82,4; 25,4; 23,3; 16,6
"174928 Pulje til seniorpolitiske aktiviteter "; -2,1; 0,0; 0,0; 0,0; 0,0; 0,0
"17492810 Tilskud til seniorpolitiske initiativer "; -1,7; 0,0; 0,0; 0,0; 0,0; 0,0
"17492820 Opfølgning på seniorpolitiske initiativer "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"174930 UdviklingsCenter "; 12,1; 13,3; 6,2; 13,6; 0,0; 0,0
"17493010 Udvik.Center f. beskæf. på særl. vilkår "; 10,1; 10,3; 6,2; 10,6; 0,0; 0,0
"17493020 Aktiviteter for job på særlige vilkår "; 2,0; 3,0; 0,0; 3,0; 0,0; 0,0
"174932 Støtte til overhead ved ansættelse af ledige "; -1,5; 0,0; 0,0; 0,0; 0,0; 0,0
"17493210 Støtte til overhead, utraditionelle områder "; -1,5; 0,0; 0,0; 0,0; 0,0; 0,0
"174933 Det rummelige arbejdsmarked "; 0,0; 4,2; 4,1; 0,0; 0,0; 0,0
"17493310 Det rummelige arbejdsmarked - efteruddannelse"; 0,0; 3,2; 3,1; 0,0; 0,0; 0,0
"17493320 Det rummelige arbejdsmarked "; 0,0; 1,0; 1,0; 0,0; 0,0; 0,0
"174934 Nye initiativer, personer på passiv forsørg. "; 0,0; 9,4; 9,5; 0,0; 0,0; 0,0
"17493410 Pers. m. stor risiko f. perm. pas. forsørg. "; 0,0; 9,4; 9,5; 0,0; 0,0; 0,0
"174935 Selvaktiveringsgrupper for seniorer "; 6,0; 15,9; 21,4; 12,2; 10,0; 10,0
"17493510 Selvaktiveringsgrupper for seniorer "; 3,5; 6,7; 6,7; 6,2; 6,2; 6,2
"17493520 Integration af ledige seniorer "; 2,5; 9,2; 14,7; 6,0; 3,8; 3,8
"174937 Voksenlærlingeforløb, kontanthjælpsmodtagere "; 10,9; 0,0; 0,0; 0,0; 0,0; 0,0
"17493710 Tilskud til voksenlærlingeforløb "; 10,9; 0,0; 0,0; 0,0; 0,0; 0,0
"174938 Uddannelse af kommunale sagsbehandlere "; 26,4; 21,0; 10,6; 0,0; 0,0; 0,0
"17493810 Uddannelse af kommunale sagsbehandlere "; 26,4; 21,0; 10,6; 0,0; 0,0; 0,0
"174939 Kompetenceudvikling af sagsbehandlere "; 0,0; 0,0; 30,0; 30,0; 0,0; 0,0
"17493910 Kompetenceudvikling af sagsbehandlere "; 0,0; 0,0; 30,0; 30,0; 0,0; 0,0
"174941 Euro. Socialfond - programper. 1994-1999 "; 14,3; 29,0; 0,0; 0,0; 0,0; 0,0
"17494120 Kommuner og amtskommuner "; 0,7; 19,7; 0,0; 0,0; 0,0; 0,0
"17494130 Private og selvejende institutioner "; 13,8; 9,3; 0,0; 0,0; 0,0; 0,0
"17494140 Statsinstitutioner "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"17494160 Teknisk assistance "; -0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"174942 Europæisk Socialfond, programperiode 2000-06 "; 1333,0; 689,4; 0,0; 533,5; 348,4; 119,9
"17494210 Tilskud fra Den Europæiske Socialfond 2000-06"; 1325,0; 669,8; 0,0; 516,6; 330,9; 102,7
"17494220 Medfinansiering af teknisk assistance "; 8,0; 19,6; 0,0; 16,9; 17,5; 17,2
"18 Integrationsministeriet "; 4771,5; 5701,0; 5341,0; 4626,1; 4018,1; 3693,7
"181 Fællesudgifter "; 301,0; 362,4; 357,7; 316,2; 302,7; 311,3
"1811 Centralstyrelsen "; 301,0; 362,4; 357,7; 316,2; 302,7; 311,3
"181101 Departementet "; 104,9; 148,3; 146,7; 119,9; 116,4; 113,8
"18110110 Almindelig virksomhed "; 104,9; 148,3; 146,6; 119,8; 116,3; 113,7
"18110197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"181104 Evaluerings-/analyse-/forskn.-/oplysn.virks. "; 4,9; 3,2; 3,2; 2,0; 1,4; 1,4
"18110410 Evaluering, analyse, forskning og oplysning "; 4,9; 3,2; 3,2; 2,0; 1,4; 1,4
"181115 Udlændingestyrelsen "; 191,2; 198,3; 207,8; 176,7; 168,4; 163,9
"18111510 Almindelig virksomhed "; 186,3; 198,2; 197,5; 181,5; 173,8; 170,0
