"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2012";"2013";"2014";"2015";"2016";"2017" 
"15130110 Almindelig virksomhed "; 0,0; 0,0; 0,3; 0,0; 0,3; 0,0
"15130140 Børneforløbsundersøgelsen "; 0,0; 0,0; 0,5; 0,0; 0,0; 0,0
"151311 Omstillingsinitiativer mv. "; 0,2; 0,1; 2,1; 2,1; 2,1; 2,1
"15131110 Omstillingsinitiativer mv. "; 0,2; 0,1; 0,1; 0,1; 0,1; 0,1
"15131130 Forsøg og udviklingsaktiviteter mv. "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"151323 Rammebeløb til handicappede mv. "; 0,0; 0,0; -7,7; -8,2; -8,7; -8,7
"15132310 Rammebeløb til handicappede mv. "; 0,0; 0,0; -8,7; -8,7; -8,7; -8,7
"15132340 Indsats for familier med handicappede børn "; 0,0; 0,0; 1,0; 0,5; 0,0; 0,0
"151326 Helhed og sammenhæng på handicapområdet "; 0,0; 0,0; 9,6; 20,0; 22,1; 23,3
"15132610 Flyt holdninger og gør op med fordomme "; 0,0; 0,0; 0,5; 1,0; 0,0; 0,0
"15132620 Frivillig faglighed "; 0,0; 0,0; 1,8; 1,4; 1,3; 2,6
"15132630 Mestringskurser til mennesker med udviklingsh"; 0,0; 0,0; 0,9; 0,8; 0,0; 0,0
"15132640 Task Force på handicapområdet "; 0,0; 0,0; 0,6; 2,8; 2,8; 2,8
"15132650 Måling af inklusion "; 0,0; 0,0; 0,0; 0,8; 0,0; 0,0
"15132660 Mestringsstøtte til fam. m. handicappede børn"; 0,0; 0,0; 3,0; 10,5; 13,5; 13,5
"15132670 Pilotprojekt om indsatser i botilbud "; 0,0; 0,0; 2,8; 2,7; 4,5; 4,4
"151328 Frivilligt arbejde inden for det sociale felt "; 0,0; 0,0; 8,0; 8,0; 8,0; 8,0
"15132830 Uddannelse, kurser mv., friv. sociale felt "; 0,0; 0,0; 8,0; 8,0; 8,0; 8,0
"152 Børn "; 23,1; 0,0; 107,4; 115,0; 122,4; 127,9
"1521 Børnetilskud "; 0,0; 0,0; 17,3; 25,7; 32,7; 38,6
"152111 Ordinært børnetilskud "; 0,0; 0,0; 17,3; 25,7; 32,7; 38,6
"15211110 Ordinært børnetilskud "; 0,0; 0,0; 17,3; 25,7; 32,7; 38,6
"1523 Andre ydelser til børn "; 0,0; 0,0; 15,6; 14,8; 14,2; 13,8
"152305 Forskudsvis udbetaling af børnebidrag mv. "; 0,0; 0,0; 15,6; 14,8; 14,2; 13,8
"15230510 Forskudsvis udbetaling af børnebidrag mv. "; 0,0; 0,0; 15,6; 14,8; 14,2; 13,8
"1525 Udvikling af dagtilbud "; 23,1; 0,0; 4,5; 4,5; 5,5; 5,5
"152501 Bedre kvalitet i dagtilbud "; 5,2; 0,0; 0,0; 0,0; 0,0; 0,0
"15250110 Ansøgningspulje og forskning "; 2,0; 0,0; 0,0; 0,0; 0,0; 0,0
"15250120 Enkeltstående initiativer vedr. dagtilbud "; 1,3; 0,0; 0,0; 0,0; 0,0; 0,0
"15250150 Udvikling af ledelsesformer i selvejende dag "; 1,8; 0,0; 0,0; 0,0; 0,0; 0,0
"152503 Udviklingsarbejde om kvalitet i dagtilbud "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"15250310 Bedre kvalitet i den sociale indsats "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"152507 Reserve vedrørende dagtilbudsloven "; 17,8; 0,0; 0,0; 0,0; 0,0; 0,0
"15250710 Reserve vedrørende dagtilbudsloven "; 17,8; 0,0; 0,0; 0,0; 0,0; 0,0
"152509 Barnets Reform "; 0,0; 0,0; 4,5; 4,5; 5,5; 5,5
"15250916 Bisidder til udsatte børn og unge "; 0,0; 0,0; 4,5; 4,5; 5,5; 5,5
"1526 Forebyggelsesinitiativer "; 0,0; 0,0; 70,0; 70,0; 70,0; 70,0
"152601 Forebyggende indsats for udsatte børn og unge "; 0,0; 0,0; 70,0; 70,0; 70,0; 70,0
"15260110 Forebyggende indsats for udsatte børn og unge"; 0,0; 0,0; 70,0; 70,0; 70,0; 70,0
"153 Individuel boligstøtte "; 0,0; 0,0; -19,1; -10,9; -6,3; 10,2
"1531 Boligydelse til pensionister "; 0,0; 0,0; -19,1; -10,9; -6,3; 10,2
"153101 Boligydelser til pensionister "; 0,0; 0,0; -36,0; -36,0; -40,0; -40,0
"15310110 Boligydelse til pensionister "; 0,0; 0,0; -36,0; -36,0; -40,0; -40,0
"153102 Boligsikring "; 0,0; 0,0; 16,9; 25,1; 33,7; 50,2
"15310210 Boligsikring "; 0,0; 0,0; 16,9; 25,1; 33,7; 50,2
"154 Social "; 0,0; 0,0; -26,9; -27,3; -27,1; -27,3
"1543 Hjælp til flygtninge "; 0,0; 0,0; 16,0; 16,0; 16,0; 16,0
"154301 Hjælp til flygtninge mv. i enkelttilfælde "; 0,0; 0,0; 16,0; 16,0; 16,0; 16,0
"15430110 Hjælp til flygtninge mv. i enkelttilfælde "; 0,0; 0,0; 16,0; 16,0; 16,0; 16,0
"1544 Udgifter i forbindelse med børns pleje "; 0,0; 0,0; -25,0; -25,0; -25,0; -25,0
"154405 Merudgifter "; 0,0; 0,0; -25,0; -25,0; -25,0; -25,0
"15440510 Merudg. t. forsør. i hjem. af børn u. 18 år "; 0,0; 0,0; -25,0; -25,0; -25,0; -25,0
"1545 Udg. t. pleje af pers. m. bet. og varigt ned. "; 0,0; 0,0; -17,9; -18,3; -18,1; -18,3
"154501 Merudg. for per. m. bet. og var. neds. fysisk "; 0,0; 0,0; -17,9; -18,3; -18,1; -18,3
"15450110 Merudg. f. per. m. bet. og var. neds. fysisk "; 0,0; 0,0; -17,9; -18,3; -18,1; -18,3
"156 Bistand og pleje for handicappede "; 0,0; 0,0; 1,6; 0,0; 0,0; 0,0
"1564 Bistand og pleje for handicappede "; 0,0; 0,0; 1,6; 0,0; 0,0; 0,0
"156450 Organisationer m.v. på handicaprådet "; 0,0; 0,0; 1,6; 0,0; 0,0; 0,0
"15645025 Synscenter Refsnæs "; 0,0; 0,0; 1,6; 0,0; 0,0; 0,0
"157 Integration og øvrige bistandsordninger "; 0,0; 0,0; 1092,2; 1103,3; 1079,2; 1070,3
"1574 Bistand, psykiatriske patienter "; 0,0; 0,0; 17,0; 27,0; 27,0; 29,0
"157410 Sociale tilbud til personer med sindslidelser "; 0,0; 0,0; 17,0; 27,0; 27,0; 29,0
"15741040 Sociale akuttilbud "; 0,0; 0,0; 10,0; 20,0; 20,0; 21,0
"15741050 Dokumenterede metoder i bostøtteindsatsen "; 0,0; 0,0; 6,0; 6,0; 6,0; 7,0
"15741060 Forebyggelse af magtanvendelse på botilbud "; 0,0; 0,0; 1,0; 1,0; 1,0; 1,0
"1575 Særligt udsatte grupper "; 0,0; 0,0; 1075,2; 1076,3; 1052,2; 1041,3
"157505 Løft af ældreområdet "; 0,0; 0,0; 1000,0; 1000,0; 1000,0; 1000,0
"15750510 Løft af ældreområdet "; 0,0; 0,0; 1000,0; 1000,0; 1000,0; 1000,0
"157510 Børne- og familiepolitiske område "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"15751072 Pulje til sommerferiehjælp "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"157517 Ny indsats mod asocial adfærd "; 0,0; 0,0; 2,9; 2,4; 1,9; 0,0
"15751710 Aftale om god opførsel "; 0,0; 0,0; 0,9; 0,9; 0,9; 0,0
"15751720 Implementering af netværkssamråd "; 0,0; 0,0; 2,0; 1,5; 1,0; 0,0
"157521 Hjemløsestrategi "; 0,0; 0,0; 18,6; 19,7; 19,7; 14,5
"15752120 Tilskud til etablering af nødovernatning "; 0,0; 0,0; 4,0; 0,0; 0,0; 0,0
"15752130 Indsats til unge med fokus på forebyggelse "; 0,0; 0,0; 10,2; 19,1; 19,1; 13,9
"15752140 Forankring af Hjemløsestrategien "; 0,0; 0,0; 3,8; 0,0; 0,0; 0,0
"15752150 Medfinansiering af EU-fond "; 0,0; 0,0; 0,6; 0,6; 0,6; 0,6
"157526 Pulje til socialt udsatte grupper "; 0,0; 0,0; 11,5; 6,5; 0,0; 0,0
"15752644 Anonym ambulant behandling af stofmisbrugere "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"15752676 Driftsbevilling til Hanne Mariehjemmet "; 0,0; 0,0; 6,5; 6,5; 0,0; 0,0
"157573 Driftsstøtte til brugerorganisationer mv. "; 0,0; 0,0; 4,6; 4,6; 4,6; 4,6
"15757345 Døgnværestedet for udsatte grønlændere "; 0,0; 0,0; 1,0; 1,0; 1,0; 1,0
"15757346 Det Grønlandske Hus i Aalborg "; 0,0; 0,0; 0,7; 0,7; 0,7; 0,7
"15757347 Det Grønlandske Hus i Aarhus "; 0,0; 0,0; 1,2; 1,2; 1,2; 1,2
"15757348 Det Grønlandske Hus i Odense "; 0,0; 0,0; 0,4; 0,4; 0,4; 0,4
"15757349 Det Grønlandske Hus i København "; 0,0; 0,0; 1,1; 1,1; 1,1; 1,1
"15757354 Sats 2014, drift udløb 2013 "; 0,0; 0,0; 0,2; 0,2; 0,2; 0,2
"157574 Overgangsordning "; 0,0; 0,0; 19,9; 6,2; 1,6; 0,0
"15757474 Sats 2014, overgang udløb 2013 "; 0,0; 0,0; 19,9; 4,1; 0,0; 0,0
"15757475 Sats 2014, overgang udløb 2014 "; 0,0; 0,0; 0,0; 2,1; 1,6; 0,0
"157575 Udviklingsinitiativer "; 0,0; 0,0; 8,7; 36,9; 24,4; 22,2
"15757590 Udviklingsstøtte til projekter "; 0,0; 0,0; 3,5; 28,6; 20,3; 22,2
"15757591 Udviklingsstøtte til styrket livskvalitet "; 0,0; 0,0; 3,1; 5,2; 4,1; 0,0
"15757592 Udviklingsstøtte til fremme af mentorer "; 0,0; 0,0; 2,1; 3,1; 0,0; 0,0
"157578 Tilskud til julehjælp "; 0,0; 0,0; 4,0; 0,0; 0,0; 0,0
"15757810 Støtte til organisationer "; 0,0; 0,0; 4,0; 0,0; 0,0; 0,0
"158 Sociale pensioner "; 0,0; 0,0; -1332,0; -662,3; -498,9; -307,3
"1581 Folkepension "; 0,0; 0,0; -604,5; -290,7; -297,6; -297,3
"158101 Folkepension "; 0,0; 0,0; -604,5; -290,7; -297,6; -297,3
"15810110 Folkepension til pensionister "; 0,0; 0,0; -604,5; -290,7; -297,6; -297,3
"1589 Førtidspension "; 0,0; 0,0; -727,5; -371,6; -201,3; -10,0
"158901 Førtidspension (tekstanm 114) "; 0,0; 0,0; -4181,5; -3760,7; -3337,3; -2912,9
"15890110 Førtidspension med 35 pct. refusion "; 0,0; 0,0; -605,0; -484,0; -363,5; -231,9
"15890120 Førtidspension med 50 pct. refusion "; 0,0; 0,0; -825,9; -765,1; -703,6; -644,1
"15890130 Førtidspension med 100 pct. refusion "; 0,0; 0,0; -2718,7; -2509,1; -2297,0; -2093,0
"15890140 Førtidspension til pensionister i udlandet "; 0,0; 0,0; -31,9; -2,5; 26,8; 56,1
"158902 højeste "; 0,0; 0,0; 3518,7; 3457,2; 3212,9; 2988,9
"15890210 Højeste, mellemste og almindelig førtidspensi"; 0,0; 0,0; 2186,8; 2239,0; 2095,0; 1971,1
"15890220 højeste "; 0,0; 0,0; 644,0; 568,7; 501,5; 440,6
"15890230 Førtidspension med 35 pct. refusion "; 0,0; 0,0; 631,9; 585,7; 543,4; 493,5
"15890240 Højeste "; 0,0; 0,0; 56,0; 63,8; 73,0; 83,7
"158903 ATP-bidrag af førtidspensioner "; 0,0; 0,0; -42,0; -32,6; -23,5; -14,6
"15890310 ATP-bidrag af førtidspensioner "; 0,0; 0,0; -42,0; -32,6; -23,5; -14,6
"158904 Supplerende arbejdsmarkedspension "; 0,0; 0,0; -22,7; -35,5; -53,4; -71,4
"15890410 Supplerende arbejdsmarkedspension "; 0,0; 0,0; -22,7; -35,5; -53,4; -71,4
"16 Ministeriet for Sundhed og Forebyggelse "; 0,0; 0,0; 343,3; 193,3; 164,7; 55,7
"161 Fællesudgifter "; 0,0; 0,0; 37,5; -65,0; -73,0; -73,0
"1611 Centralstyrelsen "; 0,0; 0,0; 37,5; -65,0; -73,0; -73,0
"161101 Departementet "; 0,0; 0,0; 10,0; 9,0; 1,0; 1,0
"16110110 Almindelig virksomhed "; 0,0; 0,0; 1,0; 1,0; 1,0; 1,0
"16110170 Udmønting af vækstmidler til bedre udnyttelse"; 0,0; 0,0; 9,0; 8,0; 0,0; 0,0
"161179 Reserver og budgetregulering "; 0,0; 0,0; 27,5; -74,0; -74,0; -74,0
"16117940 Reserve vedr. det kom. lov- og cirk. program "; 0,0; 0,0; 15,0; 6,0; 6,0; 6,0
"16117950 Budgetregulering vedrørende ophævelse af den "; 0,0; 0,0; 12,5; -80,0; -80,0; -80,0
"162 Forebyggelse "; 0,0; 0,0; 23,1; 22,3; 1,7; 1,7
"1621 Forebyggelse "; 0,0; 0,0; 23,1; 22,3; 1,7; 1,7
"162116 En styrket indsats for mænds sundhed (tekstan "; 0,0; 0,0; 0,9; 1,7; 1,7; 1,7
"16211610 Tilskud til projektet ”Er du klar over det, m"; 0,0; 0,0; 0,9; 1,7; 1,7; 1,7
"162131 Seksuel og reproduktiv sundhed "; 0,0; 0,0; 4,0; 0,5; 0,0; 0,0
"16213120 Indsats over for personer berørt af hepatitis"; 0,0; 0,0; 3,5; 0,5; 0,0; 0,0
"16213130 Tilskud til fertilitetsrådgivningen - Region "; 0,0; 0,0; 0,5; 0,0; 0,0; 0,0
"162157 Pulje til kommunale forsøgsprojekter og etabl "; 0,0; 0,0; 2,3; 0,0; 0,0; 0,0
"16215730 Videnscen. for Forebyg. af Rusmiddelsk. børn "; 0,0; 0,0; 2,3; 0,0; 0,0; 0,0
"162167 Oprettelse af stofindtagelsesrum, kommunerne "; 0,0; 0,0; 15,9; 20,1; 0,0; 0,0
"16216710 Oprettelse af stofindtagelsesrum "; 0,0; 0,0; 15,9; 20,1; 0,0; 0,0
"165 Sygehuse m.v. "; 0,0; 0,0; 282,7; 236,0; 236,0; 127,0
"1651 Sygehuse "; 0,0; 0,0; 282,7; 236,0; 236,0; 127,0
"165132 Børn, Unge og Sorg - webuniverser til sundhed "; 0,0; 0,0; 0,5; 0,0; 0,0; 0,0
"16513210 Børn, Unge og Sorg - webuniverser til sundhed"; 0,0; 0,0; 0,5; 0,0; 0,0; 0,0
"165140 Opfølgning på psykiatriudvalg "; 0,0; 0,0; 93,0; 73,0; 73,0; 71,0
"16514010 Pulje til forsøg med ambulante akutteams i de"; 0,0; 0,0; 8,0; 8,0; 8,0; 8,0
"16514015 Pulje til forløbsprogram for mennesker med ps"; 0,0; 0,0; 1,0; 6,0; 6,0; 0,0
"16514020 En koordineret indsats for dobbeltbelastede "; 0,0; 0,0; 6,0; 6,0; 6,0; 6,0
"16514025 Pulje til udbredelse af tværfaglige, udgående"; 0,0; 0,0; 5,0; 6,0; 6,0; 6,0
"16514030 Pulje til forsøg med ansættelse af medarbejde"; 0,0; 0,0; 10,0; 8,0; 8,0; 9,0
"16514035 Pulje til plan for pårørendeinddragelse "; 0,0; 0,0; 3,6; 2,0; 2,0; 2,0
"16514040 Forskningsstrategi og pulje til konkrete fors"; 0,0; 0,0; 5,0; 4,0; 4,0; 4,0
"16514045 Forsøg med bæltefri/tvangsfrie afdelinger "; 0,0; 0,0; 21,6; 17,0; 17,0; 18,0
"16514050 Regionale tværfaglige teams vedr. medicinerin"; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"16514055 Sundhedsfremme målrettet mennesker med psykis"; 0,0; 0,0; 11,0; 5,0; 5,0; 7,0
"16514060 Partnerskaber om mental sundhed på arbejdspla"; 0,0; 0,0; 4,0; 1,0; 1,0; 1,0
"16514065 Uddannelsestilbud vedr. spiseforstyrrelser ti"; 0,0; 0,0; 5,8; 0,0; 0,0; 0,0
"16514070 Psykiatritopmøder 2014-2015 - Det Sociale Net"; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"165147 Opsamling og formidling af viden vedr. HPV-va "; 0,0; 0,0; 0,2; 0,0; 0,0; 0,0
"16514710 Opsamling og formidling af viden vedr. HPV-va"; 0,0; 0,0; 0,2; 0,0; 0,0; 0,0
"165162 Etablering af dansk center for partikelterapi "; 0,0; 0,0; 40,0; 114,0; 114,0; 7,0
"16516210 Statslig tilskud til etablering af partikelte"; 0,0; 0,0; 40,0; 114,0; 114,0; 7,0
"165170 Partnerskaber om tvangsnedbringelse "; 0,0; 0,0; 49,0; 49,0; 49,0; 49,0
"16517010 Partnerskaber om tvangsnedbringelse "; 0,0; 0,0; 49,0; 49,0; 49,0; 49,0
"165174 Bedre fysiske rammer for at understøtte nedbr "; 0,0; 0,0; 100,0; 0,0; 0,0; 0,0
"16517410 Bedre fysiske rammer for at understøtte nedbr"; 0,0; 0,0; 100,0; 0,0; 0,0; 0,0
"17 Beskæftigelsesministeriet "; 0,0; 0,0; 444,3; 117,1; 396,2; 562,8
"171 Fællesudgifter "; 0,0; 0,0; -27,8; -1,3; -4,1; -3,1
"1711 Centralstyrelsen "; 0,0; 0,0; -62,7; -57,4; -56,3; -55,2
"171101 Departementet "; 0,0; 0,0; 13,6; 13,2; 12,9; 12,6
"17110110 Almindelig virksomhed "; 0,0; 0,0; 13,6; 13,2; 12,9; 12,6
"171103 Beskæftigelsespol. forsøgs- og udredn.virks. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17110310 Beskæftigelsespolitisk udredn.virksomhed "; 0,0; 0,0; -1,3; -1,3; -1,3; -1,3
"17110330 FAOS "; 0,0; 0,0; 1,3; 1,3; 1,3; 1,3
"171179 Reserver og budgetregulering "; 0,0; 0,0; -76,3; -70,6; -69,2; -67,8
"17117920 Omdisponeringsreserve, øvrige udgifter "; 0,0; 0,0; -73,3; -70,6; -69,2; -67,8
"17117960 Budgetreg vedr midl. arbejdsmarkedsydelse "; 0,0; 0,0; -3,0; 0,0; 0,0; 0,0
"1719 Øvrige fællesudgifter "; 0,0; 0,0; 34,9; 56,1; 52,2; 52,1
"171977 Budgetreguleringer delloft indkomstoverførsle "; 0,0; 0,0; 0,0; -100,0; -100,0; -100,0
"17197720 Budgetregulering vedrørende regres "; 0,0; 0,0; 0,0; -100,0; -100,0; -100,0
"171978 Reserver vedrørende indkomstoverførsler "; 0,0; 0,0; 16,9; 156,1; 152,2; 152,1
"17197810 Reserve vedrørende øvrige indkomstoverførsler"; 0,0; 0,0; 57,6; 57,6; 57,6; 57,6
"17197820 Reserve vedrørende budgetgaranti "; 0,0; 0,0; 67,7; 92,6; 93,8; 94,5
"17197830 Reserve vedrørende beskæftigelsestilskud "; 0,0; 0,0; -108,4; 5,9; 0,8; 0,0
"171979 Reserver og budgetregulering "; 0,0; 0,0; 18,0; 0,0; 0,0; 0,0
"17197960 Reserve til reform sygedagpengeområdet "; 0,0; 0,0; 18,0; 0,0; 0,0; 0,0
"172 Arbejdsmiljø "; 0,0; 0,0; 41,0; 47,0; 48,0; 47,8
"1721 Arbejdsmiljø "; 0,0; 0,0; 40,2; 46,2; 46,9; 46,6
"172101 Arbejdstilsynet "; 0,0; 0,0; 37,2; 43,2; 43,9; 43,6
"17210110 Almindelig virksomhed "; 0,0; 0,0; 37,2; 43,2; 43,9; 43,6
"172105 Forskning og forsøg på arbejdsmiljøområdet "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"17210560 Forebyggelse af vold i arbejdsmiljøet "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"1723 Arbejdsskader og erstatninger "; 0,0; 0,0; 0,8; 0,8; 1,1; 1,2
"172301 Arbejdsskadestyrelsen "; 0,0; 0,0; 2,3; 2,1; 2,1; 2,1
"17230120 Myndighedsopgaver "; 0,0; 0,0; 0,8; 0,7; 0,7; 0,7
"17230170 Klagesagsbehandling "; 0,0; 0,0; 1,5; 1,4; 1,4; 1,4
"172313 Skadelidte værnepligtige m.fl. "; 0,0; 0,0; -3,3; -3,1; -2,8; -2,7
"17231310 Forsørgelse og erstatninger mv. "; 0,0; 0,0; -3,3; -3,1; -2,8; -2,7
"172315 Administrative bøder ved mangl. forsikring "; 0,0; 0,0; 1,8; 1,8; 1,8; 1,8
"17231510 Administrative bøder ved mangl. forsikring "; 0,0; 0,0; 1,8; 1,8; 1,8; 1,8
"173 Arbejdsmarkedsrelateret forsørgelse "; 0,0; 0,0; -1066,5; -973,9; -645,2; -434,9
"1731 Fællesudgifter "; 0,0; 0,0; 95,4; 8,6; 5,8; 5,5
"173124 ATP-bidrag for modtagere af dagpenge "; 0,0; 0,0; 71,9; 16,3; 16,1; 17,3
"17312410 ATP-indbetaling "; 0,0; 0,0; -79,3; -73,3; -68,7; -60,3
"17312420 Bidrag fra a-kasser "; 0,0; 0,0; 48,5; 44,8; 42,4; 38,8
"17312430 Bidrag fra arbejdsgivere "; 0,0; 0,0; 48,5; 44,8; 42,4; 38,8
"17312440 Efterregulering "; 0,0; 0,0; 54,2; 0,0; 0,0; 0,0
"173125 ATP-bidrag for modtagere "; 0,0; 0,0; 7,0; 8,7; 1,8; 0,0
"17312510 ATP-bidrag "; 0,0; 0,0; 26,2; 32,3; 6,8; 0,0
"17312520 Bidrag fra a-kasser "; 0,0; 0,0; -9,6; -11,8; -2,5; 0,0
"17312530 Bidrag fra arbejdsgivere "; 0,0; 0,0; -9,6; -11,8; -2,5; 0,0
"173129 ATP-bidrag for modtagere af sygedagpenge "; 0,0; 0,0; 15,9; 0,0; 0,0; 0,0
"17312910 Statens refusion af ATP af sygedagpenge "; 0,0; 0,0; -11,7; -11,8; -11,3; -11,2
"17312920 Bidrag fra arbejdsgivere "; 0,0; 0,0; 11,7; 11,8; 11,3; 11,2
"17312930 Efterregulering i bidrag fra arbejdsgivere "; 0,0; 0,0; 15,9; 0,0; 0,0; 0,0
"173132 ATP-bidrag for modtagere af barselsdagpenge "; 0,0; 0,0; 33,8; 0,0; 0,0; 0,3
"17313210 Statens refusion af ATP af barselsdagpenge "; 0,0; 0,0; -1,5; 0,0; 0,4; 2,8
"17313220 Bidrag fra arbejdsgivere "; 0,0; 0,0; 1,4; 0,0; -0,4; -2,5
"17313230 Efterregulering i bidrag fra arbejdsgivere "; 0,0; 0,0; 33,9; 0,0; 0,0; 0,0
"173134 ATP-bidrag "; 0,0; 0,0; -12,4; -4,3; 0,0; 0,0
"17313410 ATP-bidrag af ressourceforløbsydelse "; 0,0; 0,0; -12,4; -4,3; 0,0; 0,0
"173155 Forsikringsordninger vedrørende sygedagpenge "; 0,0; 0,0; -20,8; -12,1; -12,1; -12,1
"17315510 Bidrag fra frivilligt forsikrede "; 0,0; 0,0; 7,0; 10,7; 10,7; 10,7
"17315520 Bidrag fra forsikrede mindre arbejdsgivere "; 0,0; 0,0; -27,8; -22,8; -22,8; -22,8
"1732 Arbejdsløshedsdagpenge "; 0,0; 0,0; -327,5; -407,1; -291,4; -287,4
"173201 Dagpenge ved arbejdsløshed "; 0,0; 0,0; -342,7; -408,3; -291,4; -287,4
"17320110 Statsanerk. arb.løshedskasser, dagp.udgifter "; 0,0; 0,0; -948,3; -1132,5; -804,6; -793,4
"17320120 Kommunal medfinansiering af dagpenge "; 0,0; 0,0; 605,6; 724,2; 513,2; 506,0
"173212 Midlertidig arbejdsmarkedsydelse "; 0,0; 0,0; 15,2; 1,2; 0,0; 0,0
"17321210 Midlertidig arbejdsmarkedsydelse "; 0,0; 0,0; 43,8; 3,7; 0,0; 0,0
"17321220 Kommunal medfinansiering "; 0,0; 0,0; -28,6; -2,5; 0,0; 0,0
"1735 Kontanthjælp mv. "; 0,0; 0,0; -278,0; -90,9; 21,1; 21,1
"173501 Kontanthjælp og uddannelseshjælp "; 0,0; 0,0; -3,7; -1,6; 15,0; 15,0
"17350110 Kontanthjælp "; 0,0; 0,0; 43,9; 45,4; 62,0; 62,0
"17350150 Kontanthjælp med 50 pct. refusion "; 0,0; 0,0; -63,1; -62,8; -62,8; -62,8
"17350160 Kontanthjælp med 30 pct. refusion "; 0,0; 0,0; 15,5; 15,8; 15,8; 15,8
"173505 Særlig støtte til modtagere af kontanthjælp "; 0,0; 0,0; 6,1; 6,1; 6,1; 6,1
"17350510 Særlig støtte aktive perioder 50 pct. "; 0,0; 0,0; 2,1; 2,1; 2,1; 2,1
"17350515 Særlig støtte aktive perioder 30 pct. "; 0,0; 0,0; 0,7; 0,7; 0,7; 0,7
"17350520 Særlig støtte passive perioder 30 pct. "; 0,0; 0,0; 3,3; 3,3; 3,3; 3,3
"173506 Ressourceforløbsydelse "; 0,0; 0,0; -272,9; -95,4; 0,0; 0,0
"17350610 Refusion af ressourceforløbsydelse "; 0,0; 0,0; -233,3; -81,6; 0,0; 0,0
"17350620 Refusion af ressourceforløbsydelse "; 0,0; 0,0; -39,6; -13,8; 0,0; 0,0
"173507 Særlig uddannelsesydelse "; 0,0; 0,0; -7,5; 0,0; 0,0; 0,0
"17350710 Særlig uddannelsesydelse med 50 pct. refusion"; 0,0; 0,0; -3,1; 0,0; 0,0; 0,0
"17350720 Særlig uddannelsesydelse med 30 pct. refusion"; 0,0; 0,0; -4,4; 0,0; 0,0; 0,0
"1737 Dagpenge ved barsel "; 0,0; 0,0; -79,9; -14,5; 77,5; 282,7
"173701 Dagpenge ved barsel "; 0,0; 0,0; -78,9; -13,5; 78,5; 283,7
"17370110 Barselsdagpenge "; 0,0; 0,0; -78,9; -13,5; 78,5; 283,7
"173711 Orlov til pasning af syge børn "; 0,0; 0,0; -1,0; -1,0; -1,0; -1,0
"17371110 Dagpenge ved pasning af syge børn "; 0,0; 0,0; -1,0; -1,0; -1,0; -1,0
"1738 Dagpenge ved sygdom "; 0,0; 0,0; -462,7; -473,7; -467,4; -470,0
"173801 Dagpenge ved sygdom "; 0,0; 0,0; -462,7; -473,7; -467,4; -470,0
"17380110 Sygedagpenge med 100 pct. refusion "; 0,0; 0,0; -80,1; -82,3; -81,4; -82,1
"17380120 Sygedagpenge med 50 pct. refusion "; 0,0; 0,0; -34,7; -35,8; -35,6; -36,0
"17380140 Sygedagpenge med 30 pct. refusion "; 0,0; 0,0; -235,6; -240,9; -237,5; -238,6
"17380150 Sygedagpenge med 50 pct. ref, aktivering "; 0,0; 0,0; -112,3; -114,7; -112,9; -113,3
"1739 Integrationsområdet "; 0,0; 0,0; -13,8; 3,7; 9,2; 13,2
"173901 Kontanthjælp ifm. integrationsprogrammet "; 0,0; 0,0; -3,2; 8,7; 17,1; 15,2
"17390110 Kontanthjælp ifm. integrationsprogrammet "; 0,0; 0,0; -3,2; 8,7; 17,1; 15,2
"173903 Aktive tilbud og danskuddannelse "; 0,0; 0,0; -0,9; 0,2; 0,5; 0,0
"17390310 Aktive tilbud under introduktionsforløbet "; 0,0; 0,0; 0,0; 0,1; 0,0; 0,0
"17390320 Introdansk "; 0,0; 0,0; -0,6; 0,0; 0,3; 0,0
"17390330 Ordinær dansk for udlændinge "; 0,0; 0,0; -0,3; 0,1; 0,2; 0,0
"173904 Aktive tilbud og danskuddannelse "; 0,0; 0,0; -6,3; -2,5; 1,2; -0,5
"17390410 Aktive tilbud under integrationsprogrammet "; 0,0; 0,0; -1,1; 1,2; 1,8; 1,3
"17390420 Ordinær dansk for udlændinge "; 0,0; 0,0; -5,2; -3,7; -0,6; -1,8
"173905 Resultattilskud "; 0,0; 0,0; -3,4; -2,7; -9,6; -1,5
"17390510 Resultattilskud "; 0,0; 0,0; -3,4; -2,7; -9,6; -1,5
"174 Arbejdsmarkedsservice "; 0,0; 0,0; 1145,9; 796,7; 800,6; 767,2
"1741 Fællesudgifter "; 0,0; 0,0; 93,6; 91,1; 89,1; 87,4
"174101 Styrelsen for Arbejdsmarked og Rekruttering "; 0,0; 0,0; 68,7; 66,7; 65,3; 64,1
