"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2005";"2006";"2007";"2008";"2009";"2010" 
"15752732 behandlingsmuligheder for voldelige mænd "; 0,0; 0,0; 3,5; 4,5; 3,5; 3,5
"15752733 Europæisk år for lige muligheder "; 0,0; 0,0; 7,0; 0,0; 0,0; 0,0
"157528 Social aktivering af socialt udsatte grupper "; 0,0; 0,0; 0,0; -4,9; -10,0; -10,0
"15752810 Social aktivering "; 0,0; 0,0; 0,0; -4,9; -10,0; -10,0
"157530 Pulje til ældre- og pensionsområdet "; 0,0; 0,0; 34,5; 9,5; 14,5; 17,2
"15753010 Tilskud vedrørende ældre "; 0,0; 0,0; 9,5; 9,5; 14,5; 17,2
"15753041 personale på ældreområdet "; 0,0; 0,0; 25,0; 0,0; 0,0; 0,0
"157535 Socialt udsatte grønlændere i Danmark "; 0,0; 0,0; 5,9; 6,4; 5,8; 5,8
"15753510 Opfølgning af Hvidbogen om socialt udsatte "; 0,0; 0,0; -0,5; 0,0; 0,0; 0,0
"15753511 Døgnværested for udsatte grønlændere "; 0,0; 0,0; 1,3; 1,7; 1,7; 2,0
"15753513 hjemmeside om udsatte grønlandere "; 0,0; 0,0; 1,7; 0,6; 1,1; 0,5
"15753514 Udsatte grønlændere i Danmark "; 0,0; 0,0; 1,3; 2,0; 0,9; 1,2
"15753520 Tilskud til De Grønlandske Huse "; 0,0; 0,0; 2,1; 2,1; 2,1; 2,1
"157538 Bedre og mere fleksibel hjemmehjælp "; 0,0; 0,0; -5,3; 0,0; 0,0; 0,0
"15753810 Bedre og mere fleksibel hjemmehjælp "; 0,0; 0,0; -5,3; 0,0; 0,0; 0,0
"157540 Udvikling af bedre ældrepleje "; 0,0; 0,0; 100,0; 100,0; 0,0; 0,0
"15754010 Udvikling af bedre ældrepleje "; 0,0; 0,0; 100,0; 100,0; 0,0; 0,0
"157550 Organisationer m.v. på børneområdet "; 0,0; 0,0; 15,2; 18,5; 16,9; 18,1
"15755010 Rådgivningscentret Unge & Sorg "; 0,0; 0,0; 2,0; 2,0; 0,0; 0,0
"15755016 Landsforeningen Børns Voksenvenner "; 0,0; 0,0; 1,1; 1,1; 3,1; 4,0
"15755019 Projekt Savn "; 0,0; 0,0; 1,5; 1,5; 1,5; 1,5
"15755023 Foreningen Grønlandske Børn "; 0,0; 0,0; 3,3; 5,5; 5,5; 5,6
"15755025 Baglandet i Aalborg "; 0,0; 0,0; 1,6; 1,9; 1,9; 1,9
"15755026 TUBA Danmark "; 0,0; 0,0; 2,5; 2,5; 2,5; 2,5
"15755027 Børnehuset SIV "; 0,0; 0,0; 1,1; 1,1; 0,0; 0,0
"15755028 Projekt Girltalk.dk "; 0,0; 0,0; 1,0; 1,8; 1,9; 2,2
"15755029 Ungdommens Røde Kors "; 0,0; 0,0; 1,1; 1,1; 0,5; 0,4
"157560 Organisationer på ældre- og pensionsområdet "; 0,0; 0,0; 7,5; 9,5; 8,4; 8,5
"15756011 Ældremobiliseringen "; 0,0; 0,0; 3,6; 4,6; 4,6; 4,6
"15756013 Videnscenter på Ældreområdet "; 0,0; 0,0; 1,0; 1,4; 0,0; 0,0
"15756015 Sammenslutningen af ældreråd i Danmark "; 0,0; 0,0; 1,6; 1,6; 1,6; 1,6
"15756017 Dansk Arbejder Idræt "; 0,0; 0,0; 1,3; 1,9; 2,2; 2,3
"157570 Tilskud til socialt udsatte "; 0,0; 0,0; 11,9; 12,8; 13,0; 9,5
"15757010 Reden København "; 0,0; 0,0; 1,3; 1,3; 1,3; 0,0
"15757011 Reden Århus "; 0,0; 0,0; 0,7; 0,7; 0,7; 0,0
"15757012 Reden Odense "; 0,0; 0,0; 1,6; 1,6; 1,6; 0,0
"15757021 Landsforeningen KRIS "; 0,0; 0,0; 0,5; 0,5; 0,5; 0,0
"15757025 Landsforeningen mod Spiseforstyrrelser "; 0,0; 0,0; 1,8; 1,8; 1,8; 1,8
"15757026 AIDA "; 0,0; 0,0; 3,2; 3,7; 3,8; 4,3
"15757027 SAND - De hjemløses landsorganisation "; 0,0; 0,0; 2,8; 3,2; 3,3; 3,4
"157571 bruger- og pårørendeorganisationer, udsatte "; 0,0; 0,0; 4,0; 4,0; 4,0; 4,0
"15757110 bruger- og pårørendeorganisationer, udsatte "; 0,0; 0,0; 4,0; 4,0; 4,0; 4,0
"157572 Det Fælles Ansvar II "; 0,0; 0,0; 151,2; 137,5; 136,8; 139,8
"15757210 Det Fælles Ansvar II "; 0,0; 0,0; 151,2; 137,5; 136,8; 139,8
"158 Sociale pensioner "; 0,0; 0,0; -1270,1; -1104,6; -1134,4; -1052,5
"1581 Folkepension "; 0,0; 0,0; -1190,2; -1024,5; -1055,8; -976,0
"158101 Folkepension, LB 1219 2004 "; 0,0; 0,0; -1190,2; -1024,5; -1055,8; -976,0
"15810110 Folkepension til pensionister, LB 1219 2004 "; 0,0; 0,0; -1191,4; -1025,8; -1057,1; -977,4
"15810120 Pensionister i udlandet "; 0,0; 0,0; 1,2; 1,3; 1,3; 1,4
"1582 Højeste og mellemste førtidspension "; 0,0; 0,0; -212,4; -197,0; -181,1; -165,4
"158201 Højeste og mellemste førtidspension "; 0,0; 0,0; -212,4; -197,0; -181,1; -165,4
"15820110 Højeste og mellemste førtidspension, refusion"; 0,0; 0,0; -212,4; -197,0; -181,1; -165,4
"1583 Almindelig førtidspension "; 0,0; 0,0; 132,5; 116,9; 102,5; 88,9
"158301 Almindelig førtidspension "; 0,0; 0,0; 132,5; 116,9; 102,5; 88,9
"15830110 Almindelig førtidspension, refusion "; 0,0; 0,0; 132,5; 116,9; 102,5; 88,9
"16 Indenrigs- og Sundhedsministeriet "; -19,9; -13,3; -783,8; 134,0; -158,2; 2631,8
"161 Fællesudgifter "; 0,0; 0,0; 79,3; 25,3; 25,3; 25,9
"1611 Centralstyrelsen "; 0,0; 0,0; 18,0; -34,4; -31,7; -28,4
"161101 Departementet "; 0,0; 0,0; -8,6; 6,7; 5,7; 4,8
"16110110 Almindelig virksomhed "; 0,0; 0,0; 15,9; 14,7; 13,7; 12,8
"16110120 Omprioriteringspulje "; 0,0; 0,0; 5,5; -8,0; -8,0; -8,0
"16110125 Reserve, Sundheds-it "; 0,0; 0,0; -30,0; 0,0; 0,0; 0,0
"161108 Efterløn til tidligere amtsborgmestre og amts "; 0,0; 0,0; 7,7; 0,0; 0,0; 0,0
"16110810 Efterløn til nuværende amtsborgmestre og amts"; 0,0; 0,0; 7,7; 0,0; 0,0; 0,0
"161111 Sundhedsstyrelsen "; 0,0; 0,0; 35,1; 32,9; 31,1; 29,0
"16111110 Almindelig virksomhed "; 21,5; 26,6; 87,1; 83,6; 80,6; 77,5
"16111120 Forebyggelse "; 0,0; 0,0; -28,7; -27,8; -27,2; -26,7
"16111130 Evaluering og Medicinsk Teknologivurdering "; -21,5; -26,6; -23,3; -22,9; -22,3; -21,8
"161114 EPJ-organisation, Sundheds IT "; 0,0; 0,0; 30,0; 30,0; 30,0; 30,0
"16111410 EPJ-organisation, Sundheds IT "; 0,0; 0,0; 30,0; 30,0; 30,0; 30,0
"161116 Lægemiddelstyrelsen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"16111610 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"161179 Reserver og budgetregulering "; 0,0; 0,0; -46,2; -104,0; -98,5; -92,2
"16117902 Reserve til overførte amtslige opgaver "; 0,0; 0,0; -195,0; -188,0; -181,4; -175,1
"16117910 Budgetregulering "; 0,0; 0,0; 0,0; -65,0; -65,0; -65,0
"16117940 Reserve vedr. det kom. lov- og cirk. program "; 0,0; 0,0; 148,8; 149,0; 147,9; 147,9
"1613 Regional statsforvaltning "; 0,0; 0,0; 61,3; 59,7; 57,0; 54,3
"161301 Regional statsforvaltning "; 0,0; 0,0; 61,3; 59,7; 57,0; 54,3
"16130110 Almindelig virksomhed "; 0,0; 0,0; 61,3; 59,7; 57,0; 54,3
"162 Forebyggelse "; 0,0; 0,0; 72,6; 71,7; 71,1; 70,6
"1621 Forebyggelse "; 0,0; 0,0; 72,6; 71,7; 71,1; 70,6
"162102 Sundhedsfremme og sygdomsforebyggelse "; 0,0; 0,0; 28,7; 27,8; 27,2; 26,7
"16210210 Sundhedsfremme og sygdomsforebyggelse "; 0,0; 0,0; 28,7; 27,8; 27,2; 26,7
"162154 Tilskud til Julemærkehjem "; 0,0; 0,0; 2,9; 2,9; 2,9; 2,9
"16215410 Tilskud til Julemærkehjem "; 0,0; 0,0; 2,9; 2,9; 2,9; 2,9
"162155 Tilskud til Sex & Sundhed "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"16215510 Tilskud til Sex & Sundhed "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"162156 Tilskud til sundhedsfremmende initiativer for "; 0,0; 0,0; 9,0; 9,0; 9,0; 9,0
"16215610 Tilskud til sundhedsfremmende initiativer for"; 0,0; 0,0; 9,0; 9,0; 9,0; 9,0
"162157 Pulje til kommunale forsøgsprojekter og etabl "; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"16215710 Pulje til kommunale forsøgsprojekter "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"16215720 Pulje til etablering af landsdækkende familie"; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"162158 Tilskud til vægttab og vægtvedligeholdelse bl "; 0,0; 0,0; 12,5; 15,0; 15,0; 15,0
"16215810 Tilskud til vægttab og vægtvedligeholdelse bl"; 0,0; 0,0; 12,5; 15,0; 15,0; 15,0
"162159 Tilskud til undhedsfremme og forebyggende mo "; 0,0; 0,0; 7,5; 5,0; 5,0; 5,0
"16215910 Tilskud til sundhedsfremme og forebyggende mo"; 0,0; 0,0; 7,5; 5,0; 5,0; 5,0
"163 Uddannelse og forskning "; -19,9; -13,3; 0,8; 0,5; 0,5; 0,5
"1633 Forskning, forsøg og analysevirksomhed "; -19,9; -13,3; 0,0; 0,0; 0,0; 0,0
"163301 Statens Institut for Folkesundhed "; -19,9; -13,3; 0,0; 0,0; 0,0; 0,0
"16330110 Almindelig virksomhed "; -15,0; -13,3; 0,0; 0,0; 0,0; 0,0
"16330190 Indtægtsdækket virksomhed "; -0,8; 0,0; 0,0; 0,0; 0,0; 0,0
"16330195 Tilskudsfinansieret forskningsvirksomhed "; -4,2; 0,0; 0,0; 0,0; 0,0; 0,0
"1635 Forsk. og forebyg. af smits. sygdomme m.v. "; 0,0; 0,0; 0,8; 0,5; 0,5; 0,5
"163501 Statens Serum Institut "; 0,0; 0,0; 0,8; 0,5; 0,5; 0,5
"16350110 Driftsbudget "; 0,0; 0,0; 0,8; 0,5; 0,5; 0,5
"165 Sygehuse m.v. "; 0,0; 0,0; 272,3; 174,1; 143,9; 114,7
"1651 Sygehuse "; 0,0; 0,0; 272,3; 174,1; 143,9; 114,7
"165102 Hovedstadens Sygehusfællesskab "; 0,0; 0,0; -238,0; -233,4; -228,6; -224,1
"16510210 Hovedstadens Sygehusfællesskab "; 0,0; 0,0; -235,7; -231,1; -226,3; -221,8
"16510220 Referencecenter for Creutzfeld-Jacob "; 0,0; 0,0; -2,3; -2,3; -2,3; -2,3
"165103 Tilskud til forskningsopgaver "; 0,0; 0,0; 203,7; 157,2; 122,2; 88,5
"16510310 Tilskud til bioteknologisk forskning "; 0,0; 0,0; 5,6; 5,6; 5,6; 5,6
"16510315 Tilskud til referencecenter for Creutzfeld-Ja"; 0,0; 0,0; 2,3; 2,3; 2,3; 2,3
"16510320 Tilskud til Finsenslaboratoriet "; 0,0; 0,0; 15,2; 14,9; 14,6; 14,3
"16510325 Tilskud til Bartholin/Biocenter "; 0,0; 0,0; 6,3; 6,2; 6,0; 6,0
"16510330 Tilskud til CMRC "; 0,0; 0,0; 5,1; 5,0; 4,9; 4,8
"16510335 Tilskud til institut for sygdomsforebyggelse "; 0,0; 0,0; 4,6; 4,5; 4,4; 4,3
"16510340 Tilskud til arbejdsmedicinsk klinik "; 0,0; 0,0; 6,4; 6,3; 6,1; 6,0
"16510345 Tilskud til Cochrane m.v. "; 0,0; 0,0; 15,0; 14,7; 14,5; 14,1
"16510350 Tilskud til forskningsopgaver "; 0,0; 0,0; 143,2; 97,7; 63,8; 31,1
"165104 Tilskud til MTV- og evalueringsprojekter "; 0,0; 0,0; -6,5; -6,5; -6,5; -6,5
"16510410 Tilskud til MTV- og evalueringsprojekter "; 0,0; 0,0; -6,5; -6,5; -6,5; -6,5
"165105 Tilsk. t. Rigshosp. t. bioteknologisk forsk. "; 0,0; 0,0; -5,6; -5,6; -5,6; -5,6
"16510510 Tilskud til bioteknologisk forskning "; 0,0; 0,0; -5,6; -5,6; -5,6; -5,6
"165142 Pulje til forsøg med sundhedscentre "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"16514210 Tilskud til forsøg med sundhedscentre "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"165152 Nationalt organdonationscenter "; 0,0; 0,0; 9,0; 0,0; 0,0; 0,0
"16515210 Nationalt organdonationscenter "; 0,0; 0,0; 9,0; 0,0; 0,0; 0,0
"165164 Tilskud til influenzavaccination "; 0,0; 0,0; 100,0; 100,0; 100,0; 100,0
"16516410 Tilskud til influenzavaccination "; 0,0; 0,0; 100,0; 100,0; 100,0; 100,0
"165165 Tilskud til registret for knoglemarvsdonorer "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"16516510 Tilsk. t. udbygn. af registret f. knoglemarvs"; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"165168 Tilskud til eksperimentel behandling "; 0,0; 0,0; -10,6; -10,6; -10,6; -10,6
"16516810 Tilskud til eksperimentel behandling "; 0,0; 0,0; -10,6; -10,6; -10,6; -10,6
"165179 Styrkelse af indsatsen for mennesker med sind "; 0,0; 0,0; 217,3; 170,0; 170,0; 170,0
"16517910 Tilskud til forankring og fortsat udbygning a"; 0,0; 0,0; 55,0; 55,0; 55,0; 55,0
"16517920 Pulje til styrkelse af indsatsen i retspsykia"; 0,0; 0,0; 30,0; 30,0; 30,0; 30,0
"16517930 Pulje til styrkelse af indsatsen overfor ikke"; 0,0; 0,0; 15,0; 15,0; 15,0; 15,0
"16517940 Pulje til øget tilgængelighed og opsøgende og"; 0,0; 0,0; 30,0; 30,0; 30,0; 30,0
"16517950 Pulje til landsdækkende udviklings- og forskn"; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"16517960 Tilskud til videreførelse af projekter til sæ"; 0,0; 0,0; 30,0; 30,0; 30,0; 30,0
"16517970 Reserve til psykiatri "; 0,0; 0,0; 47,3; 0,0; 0,0; 0,0
"169 Tilskud til kommuner m.v. "; 0,0; 0,0; -1208,8; -137,6; -399,0; 2420,1
"1691 Tilskud til kommuner "; 0,0; 0,0; -1208,8; -137,6; -399,0; 2420,1
"169103 Statstilskud til regioner "; 0,0; 0,0; 31,3; 47,3; 62,4; 77,0
"16910310 Statstilskud til sundhedsområdet "; 0,0; 0,0; 31,3; 47,3; 62,4; 77,0
"169111 Kommunerne "; 0,0; 0,0; -1735,9; 0,0; 0,0; 0,0
"16911160 Selvbudgettering "; 0,0; 0,0; -1735,9; 0,0; 0,0; 0,0
"169112 Særtilskud til kommuner "; 0,0; 0,0; 446,5; 441,2; 495,0; 495,0
"16911280 Tilskud til styrket kvalitet i ældreplejen "; 0,0; 0,0; 446,5; 441,2; 495,0; 495,0
"169124 Tilskud til færgedrift "; 0,0; 0,0; 49,3; 49,3; 49,3; 49,3
"16912410 Tilskud til færgedrift "; 0,0; 0,0; 49,3; 49,3; 49,3; 49,3
"169179 Reserver og budgetgaranti "; 0,0; 0,0; 0,0; -675,4; -1005,7; 1798,8
"16917910 Budgetgaranti, Socialministeriet "; 0,0; 0,0; 0,0; -41,2; 757,2; 1694,1
"16917920 Budgetgaranti, Beskæftigelsesministeriet "; 0,0; 0,0; 0,0; -610,7; -1616,0; 199,3
"16917930 Budgetgaranti, Ministeriet for Flygtning, Ind"; 0,0; 0,0; 0,0; -23,5; -152,5; -102,3
"16917940 Budgetgaranti, Undervisningsministeriet "; 0,0; 0,0; 0,0; 0,0; 2,2; 5,7
"16917950 Budgetgaranti, Ministeriet for Familie- og "; 0,0; 0,0; 0,0; 0,0; 3,4; 2,0
"17 Beskæftigelsesministeriet "; 0,0; 0,0; -2384,6; -1682,4; -801,1; -593,5
"171 Fællesudgifter "; 0,0; 0,0; -836,3; -1225,3; -1282,9; -1110,1
"1711 Centralstyrelsen "; 0,0; 0,0; -317,8; -316,7; -316,2; -315,7
"171112 Beskæftigelsesministeriets IT "; 0,0; 0,0; 1,3; 1,9; 1,9; 1,9
"17111210 Almindelig virksomhed "; 0,0; 0,0; 0,4; 1,0; 1,0; 1,0
"17111230 Fælles indkøb af IT-hardware og IT-software "; 0,0; 0,0; 0,9; 0,9; 0,9; 0,9
"171179 Reserver og budgetregulering "; 0,0; 0,0; -319,1; -318,6; -318,1; -317,6
"17117902 Reserve til overførte amtslige opgaver "; 0,0; 0,0; -319,1; -318,6; -318,1; -317,6
"1719 Øvrige fællesudgifter "; 0,0; 0,0; -518,5; -908,6; -966,7; -794,4
"171979 Reserver og budgetregulering "; 0,0; 0,0; -518,5; -908,6; -966,7; -794,4
"17197930 Kommunalt lov- og cirkulæreprogram "; 0,0; 0,0; 102,0; 201,9; 206,8; 206,1
"17197940 Budgetgarantireserve "; 0,0; 0,0; 12,5; 12,5; 12,5; 12,5
"17197950 Beskæftigelsesministeriets lovprogram "; 0,0; 0,0; 42,0; 57,0; 69,0; 82,0
"17197960 Budgetregulering "; 0,0; 0,0; -330,0; -685,0; -760,0; -600,0
"17197965 Velstand og velfærd - arbejdsmiljø "; 0,0; 0,0; -70,0; -70,0; -70,0; -70,0
"17197970 Velstand og velfærd - jobkonsulenter "; 0,0; 0,0; -75,0; -75,0; -75,0; -75,0
"17197975 Velstand og velfærd - forebyggelsesfond "; 0,0; 0,0; -200,0; -350,0; -350,0; -350,0
"172 Arbejdsmiljø "; 0,0; 0,0; 73,6; 72,7; 76,5; 80,0
"1721 Arbejdsmiljø "; 0,0; 0,0; 73,6; 72,7; 76,5; 80,0
"172101 Arbejdstilsynet "; 0,0; 0,0; 68,7; 68,7; 68,7; 68,7
"17210110 Almindelig virksomhed "; 0,0; 0,0; 68,7; 68,7; 68,7; 68,7
"172102 Nationale Forskningscenter for Arbejdsmiljø "; 0,0; 0,0; 3,0; 4,0; 4,0; 0,0
"17210255 Mindre nedslidning på rengøringsområdet "; 0,0; 0,0; 3,0; 4,0; 4,0; 0,0
"172108 Arbejdsmiljøforskningsfond "; 0,0; 0,0; 1,9; 0,0; 3,8; 11,3
"17210810 Arbejdsmiljøforskningsfond "; 0,0; 0,0; 1,9; 0,0; 3,8; 11,3
"172111 Forebyggelsesfonden "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17211110 Forebyggelsesfonden "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17211120 Sekretariat for forebyggelsesfonden "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"173 Arbejdsmarkedsrelateret forsørgelse "; 0,0; 0,0; -3216,0; -4174,6; -4186,1; -4216,1
"1731 Fællesudgifter "; 0,0; 0,0; 34,7; -35,0; -35,4; -31,6
"173101 Arbejdsdirektoratet "; 0,0; 0,0; 3,6; 4,0; 2,5; 2,5
"17310110 Almindelig virksomhed "; 0,0; 0,0; 3,6; 4,0; 2,5; 2,5
"173102 Befordringsrabat "; 0,0; 0,0; 13,0; 0,0; 0,0; 0,0
"17310210 Udgifter til befordringsrabat "; 0,0; 0,0; 13,0; 0,0; 0,0; 0,0
"173124 ATP-bidrag for modtagere af dagpenge "; 0,0; 0,0; 40,4; -29,4; -28,6; -28,6
"17312410 ATP-indbetaling "; 0,0; 0,0; -49,4; -50,2; -49,4; -49,4
"17312420 Bidrag fra a-kasser "; 0,0; 0,0; 10,4; 10,4; 10,4; 10,4
"17312430 Indbetaling fra arbejdsgivere "; 0,0; 0,0; 10,4; 10,4; 10,4; 10,4
"17312440 Efterregulering "; 0,0; 0,0; 69,0; 0,0; 0,0; 0,0
"173126 ATP-bidrag for modtagere af aktiveringsydelse "; 0,0; 0,0; 2,7; 19,4; 22,7; 24,5
"17312610 ATP-indbetaling "; 0,0; 0,0; 2,7; 19,4; 22,7; 24,5
"173128 ATP-bidrag "; 0,0; 0,0; -25,0; -29,0; -32,0; -30,0
"17312810 ATP-bidrag af kontanthjælp og rev.ydelse "; 0,0; 0,0; -25,0; -29,0; -32,0; -30,0
"1732 Arbejdsløshedsdagpenge "; 0,0; 0,0; -2000,0; -2000,0; -2000,0; -2000,0
"173201 Arbejdsløshedskasser "; 0,0; 0,0; -2000,0; -2000,0; -2000,0; -2000,0
"17320110 Statsanerk. arb.løshedskasser, dagp.udgifter "; 0,0; 0,0; -2000,0; -2000,0; -2000,0; -2000,0
"1733 Efterløn "; 0,0; 0,0; -709,0; -1205,0; -960,0; -1060,0
"173301 Efterløn "; 0,0; 0,0; -709,0; -1205,0; -960,0; -1060,0
"17330110 Efterløn "; 0,0; 0,0; -709,0; -1205,0; -960,0; -1060,0
"1735 Kontanthjælp m.v. "; 0,0; 0,0; -514,2; -910,6; -1181,7; -1137,5
"173501 Kontanthjælp "; 0,0; 0,0; -438,0; -535,0; -748,0; -686,0
"17350110 Kontanthjælp "; 0,0; 0,0; -443,0; -540,0; -755,0; -693,0
"17350130 Særlig støtte (passive perioder) "; 0,0; 0,0; -15,0; -17,0; -19,0; -18,0
"17350140 Særlig støtte (aktive perioder) "; 0,0; 0,0; 20,0; 22,0; 26,0; 25,0
"173502 Tilbagebetalinger "; 0,0; 0,0; 65,0; 72,0; 78,0; 81,0
"17350210 Diverse indtægter "; 0,0; 0,0; 65,0; 72,0; 78,0; 81,0
"173503 Ledighedsydelse "; 0,0; 0,0; -141,2; -447,6; -511,7; -532,5
"17350310 Ledighedsydelse til pers. i forb. med ferie "; 0,0; 0,0; 2,2; 3,0; 3,7; 4,5
"17350320 Ledighedsydelse til pers. i visita.- og m.per"; 0,0; 0,0; -143,4; -450,6; -515,4; -537,0
"1738 Dagpenge ved sygdom "; 0,0; 0,0; -50,5; -65,0; -70,0; -65,0
"173801 Dagpenge ved sygdom "; 0,0; 0,0; -50,5; -65,0; -70,0; -65,0
"17380110 Sygedagpenge med 100% refusion "; 0,0; 0,0; -158,0; -180,0; -185,0; -180,0
"17380120 Sygedagpenge med 50% refusion "; 0,0; 0,0; 107,5; 115,0; 115,0; 115,0
"1739 Tilbagetrækning "; 0,0; 0,0; 23,0; 41,0; 61,0; 78,0
"173921 Fleksydelse "; 0,0; 0,0; 23,0; 41,0; 61,0; 78,0
"17392110 Fleksydelse "; 0,0; 0,0; 11,0; 19,0; 29,0; 36,0
"17392120 Fleksydelsesbidrag "; 0,0; 0,0; 12,0; 22,0; 32,0; 42,0
"174 Arbejdsmarkedsservice "; 0,0; 0,0; 1594,1; 3644,8; 4591,4; 4652,7
"1744 Beskæftigelsesindsats, drift "; 0,0; 0,0; 93,8; 81,7; 82,0; 81,5
"174401 Beskæftigelsesregioner "; 0,0; 0,0; 10,4; 9,9; 9,4; 8,9
"17440140 Specialiserede revalideringsindsats "; 0,0; 0,0; 10,4; 9,9; 9,4; 8,9
"174402 Beskæftigelsesrettede aktiviteter "; 0,0; 0,0; -2,8; -2,8; -2,8; -2,8
"17440210 Beskæftigelsesrettede aktiviteter "; 0,0; 0,0; -2,8; -2,8; -2,8; -2,8
"174403 Beskæftigelsesindsats i statslige jobcentre "; 0,0; 0,0; 9,5; -0,5; 0,3; 0,3
"17440320 Statslige jobcentre "; 0,0; 0,0; 9,5; -0,5; 0,3; 0,3
"174404 Beskæftigelsesindsats i pilotjobcentre "; 0,0; 0,0; 1,7; 0,1; 0,1; 0,1
"17440410 Pilotjobcentre "; 0,0; 0,0; 1,7; 0,1; 0,1; 0,1
"174411 Jobkonsulenter "; 0,0; 0,0; 75,0; 75,0; 75,0; 75,0
"17441110 Jobkonsulenter "; 0,0; 0,0; 75,0; 75,0; 75,0; 75,0
"1746 Aktiv beskæftigelsesindsats "; 0,0; 0,0; 1589,8; 3633,5; 4550,5; 4613,1
"174611 Driftsudgifter forsikrede ledige "; 0,0; 0,0; -112,6; 132,2; 171,2; 194,3
"17461110 Vejledning og opkvalificering "; 0,0; 0,0; 48,2; 293,0; 332,0; 355,1
"17461120 Andre aktører "; 0,0; 0,0; -20,9; -20,9; -20,9; -20,9
"17461130 Uddannelsesaftaler "; 0,0; 0,0; -140,3; -140,3; -140,3; -140,3
"17461160 Hjælpemidler m.v. "; 0,0; 0,0; 0,2; 0,2; 0,2; 0,2
"17461162 Mentor "; 0,0; 0,0; 0,2; 0,2; 0,2; 0,2
"174612 Driftsudgifter i pilotjobcentre "; 0,0; 0,0; -23,7; 28,0; 36,2; 41,1
"17461210 Vejledning og opkvalificering "; 0,0; 0,0; 10,2; 61,9; 70,1; 75,0
"17461220 Andre aktører "; 0,0; 0,0; -4,4; -4,4; -4,4; -4,4
"17461230 Tilskud til uddannelsesaftaler for beskæftige"; 0,0; 0,0; -29,6; -29,6; -29,6; -29,6
"17461260 Hjælpemidler m.v. "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"174614 Indsats ved større afskedigelser "; 0,0; 0,0; -0,7; -0,7; -0,7; -0,7
"17461410 Indsats ved større afskedigelser "; 0,0; 0,0; -0,7; -0,7; -0,7; -0,7
"174621 Refusion "; 0,0; 0,0; 426,0; 448,0; 489,0; 488,0
"17462110 Refusion "; 0,0; 0,0; 375,0; 396,0; 436,0; 435,0
"17462120 Refusion af driftsudgifter "; 0,0; 0,0; 65,0; 65,0; 65,0; 65,0
"17462130 Refusion af udgifter til handicappede "; 0,0; 0,0; 11,0; 12,0; 13,0; 13,0
"17462140 Boligtilskud til revalidender "; 0,0; 0,0; -25,0; -25,0; -25,0; -25,0
"174631 Aktiveringsydelse til forsikrede ledige "; 0,0; 0,0; 111,0; 747,9; 867,8; 932,5
"17463110 Aktiveringsydelse til forsikrede ledige "; 0,0; 0,0; 111,0; 747,9; 867,8; 932,5
"174632 Befordringsgodtgørelse "; 0,0; 0,0; -3,7; -3,7; -3,7; -3,7
"17463210 Befordringsgodtgørelse "; 0,0; 0,0; -3,7; -3,7; -3,7; -3,7
"174641 Refusion "; 0,0; 0,0; 594,0; 636,0; 945,0; 968,0
"17464110 Vejledning "; 0,0; 0,0; 594,0; 636,0; 945,0; 968,0
"174651 Løntilskud "; 0,0; 0,0; 203,9; 1107,8; 1413,6; 1532,9
"17465110 Løntilskud ved offentlige arbejdsgivere "; 0,0; 0,0; 224,0; 980,8; 1243,4; 1345,2
"17465120 Løntilskud ved private arbejdsgivere "; 0,0; 0,0; -29,7; 22,7; 65,9; 83,4
"17465130 Løntilskud ved uddannelsesaftaler for ledige "; 0,0; 0,0; 9,6; 9,6; 9,6; 9,6
"17465140 Løntilskud til personer over 55 år "; 0,0; 0,0; 0,0; 94,7; 94,7; 94,7
"174652 Løntilskud udd. beskæftigede "; 0,0; 0,0; 213,4; 232,3; 232,3; 238,0
"17465210 Løntilskud til udd.aftaler for beskæftigede "; 0,0; 0,0; 213,4; 232,3; 232,3; 238,0
"174658 Seniorjob for personer over 55 år "; 0,0; 0,0; 0,0; 77,0; 153,9; 230,8
"17465810 Seniorjob "; 0,0; 0,0; 0,0; 77,0; 153,9; 230,8
"174661 Refusion "; 0,0; 0,0; 11,1; 93,2; 116,3; -137,0
"17466110 Løntilskud til kontanthjælpsmodtagere "; 0,0; 0,0; -13,0; -14,0; -16,0; -14,0
"17466130 Fleksjob 65 procent refusion "; 0,0; 0,0; -189,0; -305,0; -417,0; -453,0
