"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2007";"2008";"2009";"2010";"2011";"2012" 
"174676 Styrket indsats for at nedbringe sygefravær "; 0,0; 0,0; 25,0; 3,0; 0,0; 4,5
"17467610 Sygefraværskampagne mv. "; 0,0; 0,0; 12,0; 0,0; 0,0; 0,0
"17467620 Evaluering af arbejdsevnemetode/handlingsplan"; 0,0; 0,0; 5,0; 0,0; 0,0; 4,5
"17467630 Information om sygefravær "; 0,0; 0,0; 8,0; 3,0; 0,0; 0,0
"1748 Aktiv socialpolitik m.v. "; 0,0; 0,0; -126,2; -126,2; -126,2; -126,2
"174811 Revalideringsydelse m.v. "; 0,0; 0,0; -126,2; -126,2; -126,2; -126,2
"17481110 Revalideringsydelse med 65 procent refusion "; 0,0; 0,0; -118,7; -118,7; -118,7; -118,7
"17481140 Løntilskud til revalidenter, 65 % "; 0,0; 0,0; -7,5; -7,5; -7,5; -7,5
"1749 Øvrige beskæftigelsesfremmeordninger "; 0,0; 0,0; 111,2; 162,0; 155,8; 134,2
"174911 Tilbagevenden til arbejde "; 0,0; 0,0; 40,0; 80,0; 80,0; 40,0
"17491110 Tilbagevenden til arbejde "; 0,0; 0,0; 40,0; 80,0; 80,0; 40,0
"174912 Personlig assistance til handicappede "; 0,0; 0,0; 37,6; 37,6; 37,6; 37,6
"17491210 Personlig assistance "; 0,0; 0,0; 37,6; 37,6; 37,6; 37,6
"174913 Støtte til handicappede "; 0,0; 0,0; 3,3; 3,0; 4,3; 15,1
"17491310 Støtte til handicappede "; 0,0; 0,0; 3,3; 3,0; 4,3; 15,1
"174914 Styrket indsats for personer med et handicap "; 0,0; 0,0; 13,0; 17,0; 15,0; 5,0
"17491420 Handicapstrategi "; 0,0; 0,0; 13,0; 17,0; 15,0; 5,0
"174915 Arbejdsmarkedstiltag for handicappede "; 0,0; 0,0; 9,0; 9,0; 9,0; 10,5
"17491520 Fysisk handicappede i arbejde/opkvalificering"; 0,0; 0,0; 2,1; 2,1; 2,1; 2,1
"17491540 Beskæftigelsesindsats for sindslidende "; 0,0; 0,0; 2,2; 2,2; 2,2; 3,7
"17491545 Handicapidrættens VidensCenter "; 0,0; 0,0; 4,7; 4,7; 4,7; 4,7
"174916 Initiativer for personer med psykisk lidelse "; 0,0; 0,0; 4,0; 4,0; 0,0; 0,0
"17491610 Initiativer for personer med psykisk lidelse "; 0,0; 0,0; 4,0; 4,0; 0,0; 0,0
"174921 Forsøgsordninger på beskæftigelsesområdet "; 0,0; 0,0; -3,0; 0,0; 0,0; 0,0
"17492150 Opfølgning på førtidspensionsreform "; 0,0; 0,0; -3,0; 0,0; 0,0; 0,0
"174923 Det rummelige arbejdsmarked m.v. "; 0,0; 0,0; 0,0; 1,0; 1,1; 1,0
"17492320 Udvikling "; 0,0; 0,0; 0,0; 1,0; 1,1; 1,0
"174925 De svageste grupper på arbejdsmarkedet "; 0,0; 0,0; 3,3; 6,4; 8,8; 25,0
"17492520 Svage grupper i kanten af arbejdsmarkedet "; 0,0; 0,0; 3,3; 6,4; 8,8; 25,0
"174935 Selvaktiveringsgrupper for seniorer "; 0,0; 0,0; 4,0; 4,0; 0,0; 0,0
"17493510 Selvaktiveringsgrupper for seniorer "; 0,0; 0,0; 4,0; 4,0; 0,0; 0,0
"18 Integrationsministeriet "; 0,0; 0,0; 88,6; 46,4; 41,3; 42,9
"181 Fællesudgifter "; 0,0; 0,0; 6,9; 8,2; 2,3; 7,2
"1811 Centralstyrelsen "; 0,0; 0,0; 6,9; 8,2; 2,3; 7,2
"181101 Departementet "; 0,0; 0,0; 16,4; 16,3; 10,9; 10,9
"18110110 Almindelig virksomhed "; 0,0; 0,0; 16,4; 16,3; 10,9; 10,9
"18110190 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"181103 Det fælles europæiske visuminformationssystem "; 0,0; 0,0; 1,7; 0,9; 0,8; 0,7
"18110310 Udvikling af visuminformationssystem "; 0,0; 0,0; 1,7; 0,9; 0,8; 0,7
"181115 Udlændingeservice "; 0,0; 0,0; 17,5; 7,7; 7,3; 6,8
"18111510 Almindelig virksomhed "; 0,0; 0,0; 17,5; 7,7; 7,3; 6,8
"181179 Reserver og budgetregulering "; 0,0; 0,0; -28,7; -16,7; -16,7; -11,2
"18117920 Reserver, øvrig drift "; 0,0; 0,0; -1,5; -1,5; -1,5; -1,5
"18117975 Opfølgning på handlingsplan "; 0,0; 0,0; -5,2; -5,2; -5,2; 0,0
"18117976 Budgetregulering vedr. Barselsfonden "; 0,0; 0,0; -0,3; -0,3; -0,3; -0,3
"18117980 Budgetregulering- Grænsefonden "; 0,0; 0,0; -12,8; 0,0; 0,0; 0,0
"18117986 Budgetregulering vedr. ASC "; 0,0; 0,0; -12,6; -14,0; -14,0; -13,7
"18117987 Reserve til betaling til ASC "; 0,0; 0,0; 3,7; 4,3; 4,3; 4,3
"182 Asylansøgere "; 0,0; 0,0; 45,2; 1,7; 2,5; 4,4
"1821 Udgifter vedrørende asylansøgere "; 0,0; 0,0; 45,2; 1,7; 2,5; 4,4
"182101 Drift og tilpasning af indkvarteringssystemet "; 0,0; 0,0; 6,3; -7,8; -6,9; -4,8
"18210110 Husleje og ejendomsudgifter m.v. "; 0,0; 0,0; 1,3; 0,1; -1,9; -1,7
"18210120 Bygningsmæssig drift og vedligeholdelse m.v. "; 0,0; 0,0; -4,6; -5,8; -6,2; -5,2
"18210130 Øvrige driftsudgifter rel til indkv.systemet "; 0,0; 0,0; 3,6; 2,7; 2,5; 3,0
"18210140 Tilpasninger af indkvarteringssystemet "; 0,0; 0,0; 7,4; -4,4; -0,9; -0,6
"18210150 Opretholdelse af fysisk beredskab "; 0,0; 0,0; -0,3; -0,3; -0,3; -0,3
"18210160 Diverse indtægter og udgifter "; 0,0; 0,0; -1,1; -0,1; -0,1; 0,0
"182102 Kontante ydelser m.v. til asylansøgere m.fl. "; 0,0; 0,0; 2,8; 1,1; 1,2; 1,2
"18210210 Grundydelser til asylansøgere "; 0,0; 0,0; -0,3; -1,4; -1,2; -1,2
"18210220 Forsørgertillæg til asylansøgere "; 0,0; 0,0; -0,3; -0,5; -0,5; -0,5
"18210230 Tillægsydelser til asylansøgere "; 0,0; 0,0; 2,0; 1,6; 1,5; 1,5
"18210240 Naturalieydelser til asylansøgere "; 0,0; 0,0; -0,2; -0,2; -0,1; -0,1
"18210250 Naturalieydelser i modtagesystemet "; 0,0; 0,0; 1,6; 1,6; 1,5; 1,5
"182103 Indkvartering "; 0,0; 0,0; 13,5; 8,4; 8,2; 8,0
"18210310 Basisydelser "; 0,0; 0,0; 4,2; 0,9; 0,9; 0,8
"18210320 Særlige sociale- og sundhedsydelser "; 0,0; 0,0; 0,0; -0,1; 0,1; 0,0
"18210340 Ekstraydelser forbundet med drift af oc. "; 0,0; 0,0; -7,7; -7,5; -7,4; -7,2
"18210350 Ekstraydelser forbundet med drift af uc. "; 0,0; 0,0; 13,0; 12,7; 12,4; 12,1
"18210360 Ekstraydelser, fremrykket danskundervisning "; 0,0; 0,0; 1,3; 1,3; 1,3; 1,3
"18210370 Ekstraydelser, særlige vilkårsforbedringer "; 0,0; 0,0; 2,7; 1,1; 0,9; 1,0
"182179 omst.reserv. flygt og indvand. "; 0,0; 0,0; 22,6; 0,0; 0,0; 0,0
"18217930 Reserve ekstraordinære udgifter "; 0,0; 0,0; 22,6; 0,0; 0,0; 0,0
"183 Integration "; 0,0; 0,0; 36,5; 36,5; 36,5; 31,3
"1831 Introduktionsprogram og danskundervisning "; 0,0; 0,0; -3,7; -3,7; -3,7; -3,7
"183102 Repatriering af udlændinge "; 0,0; 0,0; -3,7; -3,7; -3,7; -3,7
"18310210 Hjælp til repatriering "; 0,0; 0,0; -1,6; -1,6; -1,6; -1,6
"18310220 Reintegrationsbistand "; 0,0; 0,0; -2,1; -2,1; -2,1; -2,1
"1832 Indsats vedr. integration på arbejdsmarkedet "; 0,0; 0,0; 12,0; 8,5; 12,5; 12,5
"183223 integrationspartnerskaber "; 0,0; 0,0; 12,0; 8,5; 12,5; 12,5
"18322320 Lokale partnerskaber "; 0,0; 0,0; 12,0; 8,5; 12,5; 12,5
"1833 Indsats vedr. boligområder m.v. "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"183320 Venskabsfamilier og lektiehjælp "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"18332020 Dansk Røde Kors frivillighedsarbejde "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"1834 Øvrige integrationsinitiativer m.v. "; 0,0; 0,0; 25,2; 28,7; 24,7; 19,5
"183401 Tilskud vedrørende indvandrere og flygtninge "; 0,0; 0,0; 15,1; 14,6; 14,6; 14,6
"18340120 Støtte og rådgivning for au pairs "; 0,0; 0,0; 1,0; 1,0; 1,0; 1,0
"18340170 Familierelateret vold, tvangsægteskaber m.v. "; 0,0; 0,0; 8,0; 7,5; 7,5; 7,5
"18340175 Personer udsat f. tortur e. krigsoplev. "; 0,0; 0,0; 6,1; 6,1; 6,1; 6,1
"183403 Kvinder og familier med etnisk minoritetsbagg "; 0,0; 0,0; 2,0; 3,0; 2,0; 1,0
"18340330 KVINFO "; 0,0; 0,0; 0,0; 1,0; 0,0; 0,0
"18340350 Forebyggelse af tvangsægteskaber "; 0,0; 0,0; 2,0; 2,0; 2,0; 1,0
"183405 Tilskud til Dansk Flygtningehjælp "; 0,0; 0,0; 0,0; 3,0; 0,0; 0,0
"18340520 Info., oplysnings- og frivilligarbejde "; 0,0; 0,0; 0,0; 3,0; 0,0; 0,0
"183406 Styrkelse af sammenhængskraften "; 0,0; 0,0; 8,1; 8,1; 8,1; 3,9
"18340610 Reserve til opfølgning på handlingsplan "; 0,0; 0,0; 5,2; 5,2; 5,2; 0,0
"18340620 Reserverede satspuljemidler til handlingsplan"; 0,0; 0,0; 2,9; 2,9; 2,9; 3,9
"19 Videnskabsministeriet "; 0,0; 0,0; 694,6; 1436,5; 349,6; 342,6
"191 Fællesudgifter "; 0,0; 0,0; 98,5; 104,0; -67,4; -66,5
"1911 Centralstyrelsen "; 0,0; 0,0; -24,3; -22,9; -63,2; -62,4
"191101 Departementet "; 0,0; 0,0; -0,7; -0,7; -0,8; 0,0
"19110110 Almindelig virksomhed "; 0,0; 0,0; -0,7; -0,7; -0,8; 0,0
"191103 Forsknings- og Innovationsstyrelsen "; 0,0; 0,0; 10,7; 24,5; -0,1; -0,1
"19110310 Almindelig virksomhed "; 0,0; 0,0; 10,7; 24,5; -0,1; -0,1
"191104 IT- og Telestyrelsen "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"19110410 Driftsbudget "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"191107 Universitets- og Bygningsstyrelsen "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"19110710 Almindelig virksomhed "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"191111 Reserve til nye initiativer "; 0,0; 0,0; -3,3; 0,0; 0,0; 0,0
"19111120 Udredninger, forskningsområdet "; 0,0; 0,0; -3,3; 0,0; 0,0; 0,0
"191179 Reserver og budgetregulering "; 0,0; 0,0; -30,8; -46,5; -62,1; -62,1
"19117930 Administration af globaliseringspuljen "; 0,0; 0,0; 16,8; 24,7; 9,1; 8,9
"19117980 Målretning af erhvervsstøtteordninger "; 0,0; 0,0; -27,7; -27,8; -27,8; -27,9
"19117986 Budgetregulering vedr. ASC "; 0,0; 0,0; -3,5; -13,7; -13,8; -13,5
"19117987 Reserve til betaling til ASC "; 0,0; 0,0; 1,6; 6,6; 6,7; 6,7
"19117995 Energibesparelser i staten "; 0,0; 0,0; -18,0; -36,3; -36,3; -36,3
"1915 Internationalt forskningssamarbejde "; 0,0; 0,0; 59,9; 75,9; 0,0; 0,0
"191502 Ikke obligatoriske ESA-programmer "; 0,0; 0,0; 58,9; 73,9; 0,0; 0,0
"19150210 Ikke obligatoriske programmer "; 0,0; 0,0; 58,9; 73,9; 0,0; 0,0
"191503 Internationalt forskningssamarbejde "; 0,0; 0,0; 1,0; 2,0; 0,0; 0,0
"19150311 Internationale Samarbejdsprojekter "; 0,0; 0,0; 1,0; 2,0; 0,0; 0,0
"1917 Nye forskningsprogrammer "; 0,0; 0,0; 62,9; 51,0; -4,2; -4,1
"191704 Andre programaktiviteter "; 0,0; 0,0; 62,9; 51,0; -4,2; -4,1
"19170416 DDA-sundhed "; 0,0; 0,0; 3,3; 0,0; 0,0; 0,0
"19170426 E-business og IKT-erhvervene "; 0,0; 0,0; -4,3; -4,2; -4,2; -4,1
"19170431 Internationale forskningssamarbejder "; 0,0; 0,0; 32,4; 12,9; 0,0; 0,0
"19170435 EliteForsk "; 0,0; 0,0; 11,8; 11,8; 0,0; 0,0
"19170446 Proof of Concept "; 0,0; 0,0; 0,0; 15,7; 0,0; 0,0
"19170447 Dansk Center for Havforskning "; 0,0; 0,0; 4,9; 0,0; 0,0; 0,0
"19170448 Nordisk Topforskning "; 0,0; 0,0; 14,8; 14,8; 0,0; 0,0
"192 Forskning og universitetsuddannelser "; 0,0; 0,0; 107,1; 570,7; 419,7; 423,3
"1922 Universiteter "; 0,0; 0,0; 242,1; 512,4; 504,6; 532,1
"192201 Københavns Universitet "; 0,0; 0,0; 122,9; 189,7; 206,9; 211,5
"19220110 Almindelig virksomhed "; 0,0; 0,0; 122,9; 189,7; 206,9; 211,5
"192205 Aarhus Universitet "; 0,0; 0,0; 97,7; 158,2; 150,4; 151,8
"19220510 Almindelig virksomhed "; 0,0; 0,0; 97,7; 158,2; 150,4; 151,8
"192211 Syddansk Universitet "; 0,0; 0,0; 4,6; 25,5; 28,8; 28,5
"19221110 Almindelig virksomhed "; 0,0; 0,0; 4,6; 25,5; 28,8; 28,5
"192215 Roskilde Universitetscenter "; 0,0; 0,0; -17,0; -3,0; -11,5; -11,3
"19221510 Almindelig virksomhed "; 0,0; 0,0; -17,0; -3,0; -11,5; -11,3
"192217 Aalborg Universitet "; 0,0; 0,0; -3,6; 12,5; 0,9; 7,5
"19221710 Almindelig virksomhed "; 0,0; 0,0; -3,6; 12,5; 0,9; 7,5
"192221 Handelshøjskolen i København "; 0,0; 0,0; 6,9; 27,8; 24,0; 20,2
"19222110 Almindelig virksomhed "; 0,0; 0,0; 6,9; 27,8; 24,0; 20,2
"192237 Danmarks Tekniske Universitet "; 0,0; 0,0; 31,6; 84,4; 88,8; 93,4
"19223710 Tilskud m.v. "; 0,0; 0,0; 31,6; 84,4; 88,8; 93,4
"192245 IT-Universitetet i København "; 0,0; 0,0; -1,2; 16,9; 15,7; 29,7
"19224510 Almindelig virksomhed "; 0,0; 0,0; -1,2; 16,9; 15,7; 29,7
"192249 IT-Vest "; 0,0; 0,0; 0,2; 0,4; 0,6; 0,8
"19224910 Almindelig virksomhed "; 0,0; 0,0; 0,2; 0,4; 0,6; 0,8
"1925 Særlige tilskud "; 0,0; 0,0; -135,0; 58,3; -84,9; -108,8
"192505 Fællesbevillinger "; 0,0; 0,0; -135,0; 58,3; -84,9; -108,8
"19250510 Udvikling m.v. "; 0,0; 0,0; -2,0; 0,0; 0,0; 0,0
"19250550 Omstillingsreserve "; 0,0; 0,0; -137,3; -49,2; -75,9; -99,8
"19250557 Præmieringsordning "; 0,0; 0,0; 0,0; 98,5; 0,0; 0,0
"19250568 Internationaliseringspulje "; 0,0; 0,0; 10,8; 16,7; 0,0; 0,0
"19250585 Negativ budgetregulering vedr. indkøbsbesp. "; 0,0; 0,0; -6,5; -7,7; -9,0; -9,0
"194 Forskningsråd og forskeruddannelse "; 0,0; 0,0; 428,6; 558,0; 0,0; 0,0
"1941 Forskningsråd "; 0,0; 0,0; 406,3; 548,1; 0,0; 0,0
"194111 Det Strategiske Forskningsråd "; 0,0; 0,0; 276,9; 373,9; 0,0; 0,0
"19411110 Det Strategiske Forskningsråd "; 0,0; 0,0; 276,9; 373,9; 0,0; 0,0
"194112 Det Frie Forskningsråd "; 0,0; 0,0; 129,4; 174,2; 0,0; 0,0
"19411210 Det Frie Forskningsråd "; 0,0; 0,0; 129,4; 174,2; 0,0; 0,0
"1942 Forskeruddannelse "; 0,0; 0,0; 6,8; 9,9; 0,0; 0,0
"194201 Forskeruddannelse "; 0,0; 0,0; 6,8; 9,9; 0,0; 0,0
"19420130 Forskeruddannelse "; 0,0; 0,0; 6,8; 9,9; 0,0; 0,0
"1943 Særlige forskningsbev. til universiteterne "; 0,0; 0,0; 15,5; 0,0; 0,0; 0,0
"194301 Frie midler til universiteterne "; 0,0; 0,0; 15,5; 0,0; 0,0; 0,0
"19430110 Frie midler til universiteterne "; 0,0; 0,0; 15,5; 0,0; 0,0; 0,0
"195 Forskningsinstitutioner "; 0,0; 0,0; 20,0; 15,2; 0,0; 0,0
"1955 Særlige Forskningsinstitutioner "; 0,0; 0,0; 20,0; 15,2; 0,0; 0,0
"195505 Støtte til Arktisk forskning "; 0,0; 0,0; 20,0; 15,2; 0,0; 0,0
"19550530 Arktisk forskning "; 0,0; 0,0; 20,0; 15,2; 0,0; 0,0
"195507 Højteknologifonden "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"19550710 Højteknologifonden "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"195508 Højteknologifondens Sekretariat "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"19550810 Højteknologifondens Sekretariat "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"196 IT-, Tele- og Oplysningsområdet "; 0,0; 0,0; 7,3; 7,9; 4,8; 3,8
"1965 IT-området "; 0,0; 0,0; 7,3; 7,9; 4,8; 3,8
"196501 Netværkssamfundet "; 0,0; 0,0; 7,3; 7,9; 4,8; 3,8
"19650160 NemHandel "; 0,0; 0,0; 7,9; 7,9; 4,8; 3,8
"19650180 Informations- og kommunikationsteknologi "; 0,0; 0,0; -0,6; 0,0; 0,0; 0,0
"197 Kompetence og teknologi "; 0,0; 0,0; 33,1; 180,7; -7,5; -18,0
"1974 Udvikling af kompetence og teknologi m.v. "; 0,0; 0,0; 33,1; 180,7; -7,5; -18,0
"197401 Udvikling af kompetence og teknologi m.v. "; 0,0; 0,0; 33,1; 180,7; -7,5; -18,0
"19740115 Godkendte Teknologiske Serviceinstitutter "; 0,0; 0,0; 0,0; 39,4; 0,0; 0,0
"19740135 Analyser og initiativområder m.v. "; 0,0; 0,0; -4,9; -4,9; -4,9; -4,9
"19740150 Samarbejde om kompetence "; 0,0; 0,0; -8,2; 7,3; -2,6; -13,1
"19740163 Medfinansiering af innovationsmiljøer "; 0,0; 0,0; 9,8; 13,8; 0,0; 0,0
"19740175 Samarbejde om innovation og videnspredning "; 0,0; 0,0; 36,4; 125,1; 0,0; 0,0
"20 Undervisningsministeriet "; 0,0; 0,0; -131,0; -366,3; -491,5; -630,0
"201 Administration m.v. "; 0,0; 0,0; -1,3; -43,5; -64,9; -89,2
"2011 Centralstyrelsen "; 0,0; 0,0; -1,3; -43,5; -64,9; -89,2
"201101 Undervisningsministeriets departement "; 0,0; 0,0; 0,9; 0,8; 0,8; 1,4
"20110110 Almindelig virksomhed "; 0,0; 0,0; -1,1; -1,2; -1,2; -0,6
"20110150 Studieadministrations- og økonomistyrings. "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"201111 Styrelsen for Statens Uddannelsesstøtte "; 0,0; 0,0; 0,0; -0,1; -0,1; -0,1
"20111110 Almindelig virksomhed "; 0,0; 0,0; 0,0; -0,1; -0,1; -0,1
"201141 Styrelsen for Evaluering og Kvalitetsudv. "; 0,0; 0,0; 11,0; 11,0; 11,0; 1,8
"20114110 Almindelig virksomhed "; 0,0; 0,0; 0,8; 0,8; 0,8; 0,2
"20114130 Task Force enhed for tosprogede elever "; 0,0; 0,0; 8,2; 8,2; 8,2; 0,0
"20114140 Styrkelse af kommunernes arbejde med tosprog."; 0,0; 0,0; 2,0; 2,0; 2,0; 1,6
"201171 Digitalisering af administrationen "; 0,0; 0,0; 11,6; 12,4; 16,7; 15,3
"20117110 Almindelig virksomhed "; 0,0; 0,0; 11,6; 12,4; 16,7; 15,3
"201179 Reserver og budgetregulering "; 0,0; 0,0; -24,8; -67,6; -93,3; -107,6
"20117910 Budgetregulering "; 0,0; 0,0; 2,3; 2,1; 2,1; 0,0
"20117911 Lønreserve "; 0,0; 0,0; -2,3; -2,1; -2,1; 0,0
"20117937 Digitalisering af administrationen "; 0,0; 0,0; 0,0; -39,9; -55,7; -70,4
"20117940 Reserve til nye initiativer "; 0,0; 0,0; -23,5; -20,0; -30,0; -30,0
"20117986 Budgetregulering vedr. ASC "; 0,0; 0,0; -2,4; -17,0; -17,0; -16,6
"20117987 Reserve til betaling til ASC "; 0,0; 0,0; 1,1; 9,3; 9,4; 9,4
"202 Grundskolen "; 0,0; 0,0; 66,0; 57,6; 54,3; 39,9
"2022 Frie grundskoler, efterskoler og ungdomskosts "; 0,0; 0,0; 54,7; 42,0; 40,3; 39,9
"202201 Frie grundskoler m.v. "; 0,0; 0,0; 93,5; 145,9; 145,1; 143,9
"20220110 Generelle driftstilskud "; 0,0; 0,0; 77,5; 123,3; 122,6; 121,6
"20220111 Bygningstilskud "; 0,0; 0,0; 2,1; 5,6; 5,6; 5,6
"20220135 Skolefritidsordninger "; 0,0; 0,0; 13,9; 17,0; 16,9; 16,7
"202211 Efterskoler "; 0,0; 0,0; 13,3; 13,7; 12,4; 12,4
"20221115 Taxametertilskud "; 0,0; 0,0; 7,9; 7,1; 6,9; 6,9
"20221125 Bygningstilskud "; 0,0; 0,0; -0,5; 0,8; 0,3; 0,3
"20221135 Tilskud til specialundervisning "; 0,0; 0,0; 9,0; 9,0; 9,0; 9,0
"20221140 Tillægstakster til særligt prioriterede elev "; 0,0; 0,0; -3,1; -3,2; -3,8; -3,8
"202222 Kommunale bidrag vedr. frie grundsk. eftersk. "; 0,0; 0,0; -52,1; -117,6; -117,2; -116,4
"20222210 Kommunale bidrag vedrørende frie grundskoler "; 0,0; 0,0; -48,8; -114,3; -113,9; -113,1
"20222230 Kommunale bidrag vedrørende efterskoler "; 0,0; 0,0; -3,3; -3,3; -3,3; -3,3
"2029 Forsøg og udvikling m.v. grundskolen "; 0,0; 0,0; 11,3; 15,6; 14,0; 0,0
"202901 Forsøgs- og udviklingsarbejde m.v. grundsk. "; 0,0; 0,0; 7,8; 12,3; 10,3; 0,0
"20290115 IT-undervisningsformer for børn og unge "; 0,0; 0,0; 3,0; 3,0; 1,0; 0,0
"20290145 Task Force enhed for tosprogede elever "; 0,0; 0,0; -8,2; -8,2; -8,2; 0,0
"20290180 Styrket overgang til ungdomsuddannelser "; 0,0; 0,0; 13,0; 17,5; 17,5; 0,0
"202904 Diverse tilskud "; 0,0; 0,0; 3,5; 3,3; 3,7; 0,0
"20290430 Andre tilskud "; 0,0; 0,0; 3,5; 3,3; 3,7; 0,0
"203 Erhvervsrettede ungdomsuddannelser "; 0,0; 0,0; -231,2; -158,4; -149,0; -160,9
"2031 Erhvervsuddannelser "; 0,0; 0,0; -222,7; -157,2; -147,9; -142,4
"203101 Erhvervsuddannelser "; 0,0; 0,0; -213,7; -140,2; -130,6; -124,9
"20310110 Taxametertilskud til undervisningsudgifter "; 0,0; 0,0; -121,7; -87,9; -85,6; -79,5
"20310120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -56,7; -29,2; -23,4; -23,5
"20310125 Aktivitetsbestemte bygningstaxametertilskud "; 0,0; 0,0; -36,5; -23,1; -21,6; -21,9
"20310130 Vejledningstilskud - EGU-forløb "; 0,0; 0,0; 1,2; 0,0; 0,0; 0,0
"203111 Arbejdsgivernes Elevrefusion "; 0,0; 0,0; 6,1; 0,0; 0,0; 0,0
"20311130 Tilskud til praktikpladsaftaler "; 0,0; 0,0; 6,1; 0,0; 0,0; 0,0
"203112 Skolepraktik "; 0,0; 0,0; -15,1; -17,0; -17,3; -17,5
"20311210 Taxametertilskud til undervisningsudgifter "; 0,0; 0,0; -10,9; -12,2; -12,5; -12,6
"20311220 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -2,5; -2,9; -2,9; -3,0
"20311225 Aktivitetsbestemte bygningstaxametertilskud "; 0,0; 0,0; -1,7; -1,9; -1,9; -1,9
"2032 Fodterapeutuddannelsen "; 0,0; 0,0; 0,0; 0,1; 0,1; 0,1
"203201 Fodterapeutuddannelsen "; 0,0; 0,0; 0,0; 0,1; 0,1; 0,1
"20320110 Taxametertilskud til undervisningsudgifter "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"20320120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -0,1; 0,0; 0,0; 0,0
"2034 Adgangsgivende kurser m.v. "; 0,0; 0,0; 0,2; 0,2; 0,2; 0,2
"203401 Adgangsgivende kurser m.v. "; 0,0; 0,0; 0,2; 0,2; 0,2; 0,2
"20340110 Taxametertilskud til undervisningsudgifter "; 0,0; 0,0; 0,2; 0,2; 0,2; 0,2
"2035 Lokomotivføreruddannelsen "; 0,0; 0,0; 0,2; 0,1; 0,2; 0,2
"203501 Lokomotivføreruddannelsen "; 0,0; 0,0; 0,2; 0,1; 0,2; 0,2
"20350110 Taxametertilskud til undervisningsudgifter "; 0,0; 0,0; 0,0; 0,1; 0,1; 0,1
"20350120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; 0,1; 0,0; 0,1; 0,1
"20350125 Aktivitetsbestemte bygningstaxametertilskud "; 0,0; 0,0; 0,1; 0,0; 0,0; 0,0
"2036 Fiskeriuddannelsen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"203601 Fiskeriuddannelsen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"20360110 Taxametertilskud til undervisningsudgifter "; 0,0; 0,0; 0,8; 0,8; 0,8; 0,8
"20360120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -0,5; -0,5; -0,5; -0,5
"20360125 Aktivitetsbestemte bygningstaxametertilskud "; 0,0; 0,0; -0,3; -0,3; -0,3; -0,3
"2038 Tilskud m.v. til institutioner for erhvervs. "; 0,0; 0,0; -18,9; -19,0; -19,0; -19,0
"203802 Grundtilskud m.v. til erhvervsskoler "; 0,0; 0,0; -17,0; -17,0; -17,0; -17,0
"20380215 Grundtilskud erhvervsrettet uddannelse "; 0,0; 0,0; -17,0; -17,0; -17,0; -17,0
"203821 Tilskud til kostafdelinger "; 0,0; 0,0; -1,9; -2,0; -2,0; -2,0
"20382120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -1,1; -1,2; -1,2; -1,2
"20382125 Aktivitetsbestemte bygningstaxametertilskud "; 0,0; 0,0; -0,8; -0,8; -0,8; -0,8
"2039 Forsøg og udvikling m.v., ungdomsuddannelser "; 0,0; 0,0; 10,0; 17,4; 17,4; 0,0
"203901 Forsøgs- og udviklingsarbejde m.v. "; 0,0; 0,0; 10,0; 17,4; 17,4; 0,0
"20390180 Forbedret pædagogik m.v. på EUD "; 0,0; 0,0; 10,0; 17,4; 17,4; 0,0
"204 Gymnasiale uddannelser "; 0,0; 0,0; -10,6; -29,7; -25,8; -25,8
"2041 Erhvervsgymnasiale uddannelser "; 0,0; 0,0; -0,6; -3,7; -4,1; -4,1
"204101 Erhvervsgymnasiale uddannelser "; 0,0; 0,0; -0,6; -3,7; -4,1; -4,1
"20410110 Taxametertilskud til undervisningsudgifter "; 0,0; 0,0; 0,0; -1,5; -1,5; -1,5
"20410120 Taxametertilskud til fællesudgifter "; 0,0; 0,0; 0,1; -1,5; -1,9; -1,9
"20410125 Aktivitetsbestemte bygningstaxametertilskud "; 0,0; 0,0; -0,7; -0,7; -0,7; -0,7
"2042 Offentlige gymnasier og hf-kurser "; 0,0; 0,0; -15,8; -24,4; -25,3; -25,2
