"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2010";"2011";"2012";"2013";"2014";"2015" 
"1514 Uddannelse "; 0,0; 0,0; 50,9; 42,3; 47,9; 46,9
"151414 Handlekraftig indsats "; 0,0; 0,0; 15,9; 12,3; 12,9; 11,9
"15141410 Handlekraftig indsats "; 0,0; 0,0; 15,9; 12,3; 12,9; 11,9
"151415 Udvikling og etablering af børnehuse "; 0,0; 0,0; 5,0; 10,0; 10,0; 10,0
"15141510 Udvikling og etablering af børnehuse "; 0,0; 0,0; 5,0; 10,0; 10,0; 10,0
"151416 Forebyggelsesstrategi og inklusion "; 0,0; 0,0; 30,0; 20,0; 25,0; 25,0
"15141610 Forebyggelsesstrategi og inklusion "; 0,0; 0,0; 30,0; 20,0; 25,0; 25,0
"153 Individuel boligstøtte "; 0,0; 0,0; -1,0; -1,0; -1,0; -1,0
"1531 Boligydelse til pensionister "; 0,0; 0,0; -1,0; -1,0; -1,0; -1,0
"153102 Boligsikring "; 0,0; 0,0; -1,0; -1,0; -1,0; -1,0
"15310210 Boligsikring "; 0,0; 0,0; -1,0; -1,0; -1,0; -1,0
"154 Social "; 0,0; 0,0; -107,5; -89,6; -91,8; -96,6
"1544 Udgifter i forbindelse med børns pleje "; 0,0; 0,0; -107,5; -89,6; -91,8; -96,6
"154405 Merudgifter "; 0,0; 0,0; -108,0; -90,6; -92,8; -97,6
"15440510 Merudg. t. forsør. i hjem. af børn u. 18 år "; 0,0; 0,0; -108,0; -90,6; -92,8; -97,6
"154410 Udgifter til advokatbistand "; 0,0; 0,0; 0,5; 1,0; 1,0; 1,0
"15441010 Udgifter til advokatbistand "; 0,0; 0,0; 0,5; 1,0; 1,0; 1,0
"156 Bistand og pleje for handicappede "; 0,0; 0,0; 12,0; 11,0; 5,0; 5,0
"1564 Bistand og pleje for handicappede "; 0,0; 0,0; 12,0; 11,0; 5,0; 5,0
"156412 Sociale teknologier for mennesker "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"15641210 Sociale teknologier for mennesker "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"156413 Deltagelse og medbestemmelse "; 0,0; 0,0; 5,0; 4,0; 0,0; 0,0
"15641310 Styrkelse af samfundsdeltagelsen "; 0,0; 0,0; 3,0; 2,0; 0,0; 0,0
"15641320 Bevidstgørende kampagner om rettigheder "; 0,0; 0,0; 2,0; 2,0; 0,0; 0,0
"156450 Organisationer m.v. på handicaprådet "; 0,0; 0,0; 2,0; 2,0; 0,0; 0,0
"15645025 Synscenter Refsnæs "; 0,0; 0,0; 2,0; 2,0; 0,0; 0,0
"157 Integration og øvrige bistandsordninger "; 0,0; 0,0; 50,6; -100,7; -121,1; -142,2
"1574 Bistand, psykiatriske patienter "; 0,0; 0,0; 27,0; 5,0; 22,9; 16,1
"157401 Indsats over for pers udsat for seks overgreb "; 0,0; 0,0; 21,0; 0,0; 17,9; 12,1
"15740120 Regionale behandlings- og rådgivningscentre "; 0,0; 0,0; 21,0; 0,0; 17,9; 12,1
"157409 Psykologbehandling til seksuelt misbrugte "; 0,0; 0,0; 4,0; 4,0; 4,0; 4,0
"15740910 Psykologbehandling til seksuelt misbrugte "; 0,0; 0,0; 4,0; 4,0; 4,0; 4,0
"157412 Styrkelse af socialpsykiatrien "; 0,0; 0,0; 2,0; 2,0; 4,0; 0,0
"15741220 Isolerede sindslidende i egen bolig "; 0,0; 0,0; 2,0; 2,0; 4,0; 0,0
"157415 Psykiatriaftale 2011-2014 "; 0,0; 0,0; 0,0; -1,0; -3,0; 0,0
"15741550 Børn og unge med psykiske vanskeligheder "; 0,0; 0,0; 0,0; -1,0; -3,0; 0,0
"1575 Særligt udsatte grupper "; 0,0; 0,0; 212,2; 101,5; 61,5; 53,6
"157502 Pulje lokale/kommunale udsatteråd "; 0,0; 0,0; 3,0; 0,0; 0,0; 0,0
"15750210 Pulje lokale/kommunale udsatteråd "; 0,0; 0,0; 3,0; 0,0; 0,0; 0,0
"157510 Børne- og familiepolitiske område "; 0,0; 0,0; 5,4; 5,0; 0,0; 0,0
"15751040 Utilpassede børn og unge "; 0,0; 0,0; 2,9; 0,0; 0,0; 0,0
"15751072 Pulje til sommerferiehjælp "; 0,0; 0,0; 2,5; 5,0; 0,0; 0,0
"157512 Støtte til kvinder på vej ud af prostitution "; 0,0; 0,0; 16,2; 1,2; 6,3; 10,3
"15751210 Støtte til kvinder på vej ud af prostitution "; 0,0; 0,0; -4,0; -4,0; -4,0; 0,0
"15751220 Socialt udsatte kvinder i prostitution "; 0,0; 0,0; 20,2; 5,2; 10,3; 10,3
"157516 Center for Rusmiddelforskning "; 0,0; 0,0; -0,2; -0,2; -0,2; 0,0
"15751610 Center for Rusmiddelforskning "; 0,0; 0,0; -0,2; -0,2; -0,2; 0,0
"157521 Hjemløsestrategi "; 0,0; 0,0; 4,5; 0,0; 0,0; 0,0
"15752120 Tilskud til etablering af nødovernatning "; 0,0; 0,0; 4,5; 0,0; 0,0; 0,0
"157526 Pulje til socialt udsatte grupper "; 0,0; 0,0; 14,5; 15,8; 10,0; 8,0
"15752622 Forsøg behandlingstilbud kvinder i prostituti"; 0,0; 0,0; -5,0; -5,0; 0,0; 0,0
"15752670 Digitaliseringsinitiativ for socialt udsatte "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"15752671 Forsøg med interventionscenter for voldsramte"; 0,0; 0,0; 2,0; 2,0; 0,0; 0,0
"15752672 Evaluering af kvindekrisecentertilbuddene "; 0,0; 0,0; 1,0; 2,0; 2,0; 0,0
"15752673 Psykologtilbud kvinder på kvindekrisecenter "; 0,0; 0,0; 8,0; 8,0; 0,0; 0,0
"15752674 stofmisbrugere med kaotisk blandingsmisbrug "; 0,0; 0,0; 6,0; 6,0; 6,0; 6,0
"15752675 Undersøgelse af indsats på mandekrisecentre "; 0,0; 0,0; 0,5; 0,8; 0,0; 0,0
"157527 Fremme af kønsligestilling "; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"15752732 behandlingsmuligheder for voldelige mænd "; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"157530 Pulje til ældre- og pensionsområdet "; 0,0; 0,0; 35,0; 25,0; 20,0; 10,0
"15753090 Hverdagsrehabilitering på ældreområdet "; 0,0; 0,0; 10,0; 10,0; 0,0; 0,0
"15753091 Styrkelse af ældres digitale færdigheder "; 0,0; 0,0; 5,0; 5,0; 10,0; 0,0
"15753092 Kommission om livskvalitet og selvbestemmelse"; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"15753093 EU's år for aktiv aldring og solidaritet "; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"157544 Styrkelse af efterværnsindsatsen "; 0,0; 0,0; 0,0; -3,0; -5,0; 0,0
"15754410 Styrkelse af efterværnsindsatsen "; 0,0; 0,0; 0,0; -3,0; -5,0; 0,0
"157573 Driftsstøtte til brugerorganisationer mv. "; 0,0; 0,0; 4,7; 13,2; 13,2; 13,2
"15757350 Satspuljeaftale 2012, driftsstøtte udløb 2011"; 0,0; 0,0; 4,7; 8,5; 8,5; 8,5
"15757351 Satspuljeaftalen 2012, driftsstøtte udløb 12 "; 0,0; 0,0; 0,0; 4,7; 4,7; 4,7
"157574 Overgangsordning "; 0,0; 0,0; 15,1; 28,0; 2,0; 2,0
"15757470 Satspuljeaftalen 12, overgangsstøtte udløb 11"; 0,0; 0,0; 11,0; 14,2; 0,5; 0,5
"15757471 Satspuljeaftalen 12, overgangsstøtte udløb 12"; 0,0; 0,0; 4,1; 13,8; 1,5; 1,5
"157575 Udviklingsinitiativer "; 0,0; 0,0; 97,5; 0,0; 5,2; 0,1
"15757570 Udvklingsstøtte til projekter "; 0,0; 0,0; 97,5; 0,0; 5,2; 0,1
"157578 Tilskud til julehjælp "; 0,0; 0,0; 6,5; 6,5; 0,0; 0,0
"15757810 Støtte til organisationer "; 0,0; 0,0; 6,5; 6,5; 0,0; 0,0
"1577 Øvrige integrationsinitiativer mv. "; 0,0; 0,0; 24,0; 18,0; 16,0; 16,0
"157701 Tilskud vedrørende indvandrere og flygtninge "; 0,0; 0,0; 16,0; 16,0; 14,0; 14,0
"15770120 National strategi mod tvangsægteskaber "; 0,0; 0,0; 7,0; 7,0; 5,0; 5,0
"15770131 Dialog, medborgerskab og etnisk ligebehandlin"; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"15770132 Indsats i forhold til traumatiserede flygtnin"; 0,0; 0,0; 4,0; 4,0; 4,0; 4,0
"157706 St. af smh.-kraften og foreb. af radikalis. "; 0,0; 0,0; 8,0; 2,0; 2,0; 2,0
"15770620 Rollemodeller og forældrenetværk "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"15770621 Kortlægning af ekstremisme "; 0,0; 0,0; 6,0; 0,0; 0,0; 0,0
"1578 Integrationsindsats og repatriering "; 0,0; 0,0; -212,6; -225,2; -221,5; -227,9
"157801 Grundtilskud og hjælp i særlige tilfælde mv. "; 0,0; 0,0; -240,9; -244,4; -241,4; -238,5
"15780110 Grundtilskud "; 0,0; 0,0; -240,9; -244,4; -241,4; -238,5
"157802 Repatriering af udlændinge "; 0,0; 0,0; 28,3; 19,2; 19,9; 10,6
"15780210 Hjælp til repatriering "; 0,0; 0,0; 23,6; 13,8; 14,0; 4,3
"15780220 Reintegrationsbistand "; 0,0; 0,0; 2,2; 2,9; 3,3; 3,7
"15780230 Resultattilskud "; 0,0; 0,0; 2,5; 2,5; 2,6; 2,6
"158 Sociale pensioner "; 0,0; 0,0; -1164,0; -1162,1; -1379,9; -2022,3
"1581 Folkepension "; 0,0; 0,0; -1024,0; -952,8; -1116,2; -1701,5
"158101 Folkepension "; 0,0; 0,0; -1024,0; -952,8; -1116,2; -1701,5
"15810110 Folkepension til pensionister "; 0,0; 0,0; -985,6; -911,8; -1072,5; -1655,2
"15810120 Pensionister i udlandet "; 0,0; 0,0; -38,4; -41,0; -43,7; -46,3
"1589 Førtidspension "; 0,0; 0,0; -140,0; -209,3; -263,7; -320,8
"158902 højeste "; 0,0; 0,0; -140,0; -209,3; -263,7; -320,8
"15890210 Højeste, mellemste og almindelig førtidspensi"; 0,0; 0,0; -8,8; 2,6; 11,8; 19,1
"15890220 højeste "; 0,0; 0,0; -66,7; -75,2; -84,1; -93,2
"15890230 Højeste "; 0,0; 0,0; -71,4; -143,3; -197,9; -252,8
"15890240 Højeste "; 0,0; 0,0; 6,9; 6,6; 6,5; 6,1
"16 Ministeriet for Sundhed og Forebyggelse "; 0,0; 0,0; 783,9; 726,0; 639,8; 602,8
"161 Fællesudgifter "; 0,0; 0,0; 344,1; 330,5; 315,5; 315,5
"1611 Centralstyrelsen "; 0,0; 0,0; 344,1; 330,5; 315,5; 315,5
"161101 Departementet "; 0,0; 0,0; 23,0; 20,0; 20,0; 20,0
"16110135 Oplysningskampagne om symptomer på demens "; 0,0; 0,0; 3,0; 0,0; 0,0; 0,0
"16110155 Bedre kvalitet i sygehusbehandlingen (klinisk"; 0,0; 0,0; 20,0; 20,0; 20,0; 20,0
"161116 Lægemiddelstyrelsen "; 0,0; 0,0; 0,0; -0,6; -0,6; -0,6
"16111610 Almindelig virksomhed "; 0,0; 0,0; 0,0; -0,6; -0,6; -0,6
"161179 Reserver og budgetregulering "; 0,0; 0,0; 321,1; 311,1; 296,1; 296,1
"16117940 Reserve vedr. det kom. lov- og cirk. program "; 0,0; 0,0; 321,1; 311,1; 296,1; 296,1
"162 Forebyggelse "; 0,0; 0,0; 56,0; 27,5; 27,5; 27,5
"1621 Forebyggelse "; 0,0; 0,0; 56,0; 27,5; 27,5; 27,5
"162102 Sundhedsfremme og sygdomsforebyggelse "; 0,0; 0,0; 24,0; 0,0; 0,0; 0,0
"16210210 Folkesundhed, sundhedsfrem. og sygdomsf. "; 0,0; 0,0; 24,0; 0,0; 0,0; 0,0
"162110 Pulje til bekæmpelse af rygning blandtudsatte "; 0,0; 0,0; 4,0; 4,0; 4,0; 4,0
"16211010 Pulje til bekæmpelse af rygning blandtusatte "; 0,0; 0,0; 4,0; 4,0; 4,0; 4,0
"162111 Pulje til opsøg. tandpl. for socialt udsatte "; 0,0; 0,0; 4,0; 4,0; 4,0; 4,0
"16211110 Pulje til opsøg. tandpl. for socialt udsatte "; 0,0; 0,0; 4,0; 4,0; 4,0; 4,0
"162112 Pulje til børn og unge med kronisk sygdom "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"16211210 Pulje til børn og unge med kronisk sygdom "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"162113 Forebyg. indsats for overvægtige børn og unge "; 0,0; 0,0; 7,0; 7,0; 7,0; 7,0
"16211310 Forebyg. indsats for overvægtige børn og unge"; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"16211320 Tilskud til Julemærkehjemmene "; 0,0; 0,0; 4,0; 4,0; 4,0; 4,0
"162114 Styrket indsats i svangreoms. f. udsat. gravi "; 0,0; 0,0; 4,5; 4,5; 4,5; 4,5
"16211410 Styrket indsats i svangreoms. f. udsat. gravi"; 0,0; 0,0; 4,5; 4,5; 4,5; 4,5
"162131 Seksuel og reproduktiv sundhed "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"16213110 Seksuel Sundhed "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"162157 Pulje til kommunale forsøgsprojekter og etabl "; 0,0; 0,0; 4,5; 0,0; 0,0; 0,0
"16215730 Videnscen. for Forebyg. af Rusmiddelsk. børn "; 0,0; 0,0; 4,5; 0,0; 0,0; 0,0
"163 Uddannelse og forskning "; 0,0; 0,0; 7,7; 8,9; 12,2; 10,2
"1633 Forskning, forsøg og analysevirksomhed "; 0,0; 0,0; 0,2; 1,9; 6,2; 6,2
"163309 Kennedy Centret "; 0,0; 0,0; 0,2; 0,0; 0,0; 0,0
"16330910 Genetik og mentalretardering "; 0,0; 0,0; 0,2; 0,0; 0,0; 0,0
"163316 Nationalt Videnscenter for Demens (teksanm. 1 "; 0,0; 0,0; 0,0; 1,9; 6,2; 6,2
"16331610 Nationalt Videnscenter for Demens "; 0,0; 0,0; 0,0; 1,9; 6,2; 6,2
"1635 Forsk. og forebyg. af smits. sygdomme m.v. "; 0,0; 0,0; 7,5; 7,0; 6,0; 4,0
"163501 Statens Serum Institut "; 0,0; 0,0; 7,5; 7,0; 6,0; 4,0
"16350110 Driftsbudget "; 0,0; 0,0; 7,5; 7,0; 6,0; 4,0
"165 Sygehuse m.v. "; 0,0; 0,0; 376,1; 359,1; 284,6; 249,6
"1651 Sygehuse "; 0,0; 0,0; 376,1; 359,1; 284,6; 249,6
"165122 Pulje til facilitering af løsninger på det pr "; 0,0; 0,0; 50,0; 102,0; 125,0; 125,0
"16512220 Etablering af en helikopterordning "; 0,0; 0,0; 50,0; 22,0; 0,0; 0,0
"16512225 Reserve til evt. varig helikopterordning "; 0,0; 0,0; 0,0; 80,0; 125,0; 125,0
"165130 Opprioritering af psykiatrien "; 0,0; 0,0; 141,5; 154,5; 147,0; 147,0
"16513010 Hurtigere hjælp til børn og unge m. psyk. syg"; 0,0; 0,0; 20,0; 32,5; 25,0; 25,0
"16513020 Pulje til styrkelse af den nære psykiatri "; 0,0; 0,0; 20,0; 20,0; 20,0; 20,0
"16513030 Pulje til styrket samarbejde mellem behandlin"; 0,0; 0,0; 25,0; 25,0; 25,0; 25,0
"16513040 Pulje til styrket psyk. inds. f. dobbeltdiagn"; 0,0; 0,0; 13,5; 13,5; 13,5; 13,5
"16513050 Pulje til styrkelse af den kommunale alkoholb"; 0,0; 0,0; 13,0; 13,5; 13,5; 13,5
"16513060 Pulje til flere sengepladser i psykiatrien "; 0,0; 0,0; 20,0; 40,0; 40,0; 40,0
"16513070 Pulje til børn som pårørende til psykisk syge"; 0,0; 0,0; 20,0; 0,0; 0,0; 0,0
"16513080 Behandling af personer med spiseforstyrrelser"; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"165133 National handlingsplan for den ældre medicins "; 0,0; 0,0; 56,6; 54,6; 54,6; 34,6
"16513310 National handlingsplan for den ældre medicins"; 0,0; 0,0; 56,6; 54,6; 54,6; 34,6
"165145 Børnevaccinationsprogrammet "; 0,0; 0,0; 68,0; 48,0; -42,0; -57,0
"16514510 Børnevaccinationsprogrammet "; 0,0; 0,0; -13,0; -27,0; -42,0; -57,0
"16514520 Opfølgningsprogrammer for HPV- og MFR-vaccin "; 0,0; 0,0; 81,0; 75,0; 0,0; 0,0
"165163 Styrkelse af influenzaberedskabet "; 0,0; 0,0; 60,0; 0,0; 0,0; 0,0
"16516310 Styrkelse af influenzaberedskabet "; 0,0; 0,0; 60,0; 0,0; 0,0; 0,0
"17 Beskæftigelsesministeriet "; 0,0; 0,0; 3707,9; 2677,1; 2522,7; 2556,3
"171 Fællesudgifter "; 0,0; 0,0; 1386,5; 1280,9; 1147,4; 1100,7
"1711 Centralstyrelsen "; 0,0; 0,0; -0,7; -0,7; -0,7; -0,7
"171101 Departementet "; 0,0; 0,0; -0,7; -0,7; -0,7; -0,7
"17110110 Almindelig virksomhed "; 0,0; 0,0; -0,7; -0,7; -0,7; -0,7
"1719 Øvrige fællesudgifter "; 0,0; 0,0; 1387,2; 1281,6; 1148,1; 1101,4
"171979 Reserver og budgetregulering "; 0,0; 0,0; 1387,2; 1281,6; 1148,1; 1101,4
"17197930 Kommunalt lov- og cirkulæreprogram "; 0,0; 0,0; -35,2; -95,1; -172,5; -270,6
"17197940 Budgetgarantireserve "; 0,0; 0,0; 519,2; 588,5; 683,2; 720,6
"17197945 Reserve til beskæftigelsestilskud "; 0,0; 0,0; 403,2; 273,2; 94,4; 93,4
"17197960 Budgetregulering, finansiering Bolig/Jobplan "; 0,0; 0,0; 500,0; 500,0; 500,0; 500,0
"17197965 Budgetregulering sfa. optjeningsprincipper "; 0,0; 0,0; 0,0; 15,0; 25,0; 40,0
"17197970 Budgetregulering udsatte grupper "; 0,0; 0,0; 0,0; 0,0; 18,0; 18,0
"172 Arbejdsmiljø "; 0,0; 0,0; 37,5; 16,0; 10,0; 8,0
"1721 Arbejdsmiljø "; 0,0; 0,0; 30,5; 30,0; 10,0; 8,0
"172101 Arbejdstilsynet "; 0,0; 0,0; 25,0; 25,0; 0,0; 0,0
"17210110 Almindelig virksomhed "; 0,0; 0,0; 25,0; 25,0; 0,0; 0,0
"172102 Nationale Forskningscenter for Arbejdsmiljø "; 0,0; 0,0; 5,5; 5,0; 10,0; 8,0
"17210210 Almindelig virksomhed "; 0,0; 0,0; 1,5; 0,0; 0,0; 0,0
"17210260 Øget arbejdsevne for udsatte grupper "; 0,0; 0,0; 4,0; 5,0; 10,0; 8,0
"172111 Forebyggelsesfonden "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17211110 Forebyggelsesfonden "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"172141 Forebyggende indsatser "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17214110 Forebyggende indsatser "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"1723 Arbejdsskader og erstatninger "; 0,0; 0,0; 7,0; -14,0; 0,0; 0,0
"172301 Arbejdsskadestyrelsen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17230110 Arbejdsskadesager og P-sager "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17230130 Arbejdsskadede tilbage på arbejdsmarkedet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17230180 Center for arbejdsskader "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"172312 Forskellige erstatninger m.v. "; 0,0; 0,0; 7,0; -14,0; 0,0; 0,0
"17231280 Erstatning og godtgørelse - forældelse "; 0,0; 0,0; 7,0; -14,0; 0,0; 0,0
"173 Arbejdsmarkedsrelateret forsørgelse "; 0,0; 0,0; 2081,9; 1359,6; 1351,8; 1362,1
"1731 Fællesudgifter "; 0,0; 0,0; 564,7; 35,1; 36,1; 36,4
"173124 ATP-bidrag for modtagere af dagpenge "; 0,0; 0,0; -69,0; -1,6; -1,6; -1,6
"17312410 ATP-indbetaling "; 0,0; 0,0; 22,4; 23,4; 23,4; 23,4
"17312420 Bidrag fra a-kasser "; 0,0; 0,0; -12,5; -12,5; -12,5; -12,5
"17312430 Bidrag fra arbejdsgivere "; 0,0; 0,0; -12,5; -12,5; -12,5; -12,5
"17312440 Efterregulering "; 0,0; 0,0; -66,4; 0,0; 0,0; 0,0
"173128 ATP-bidrag "; 0,0; 0,0; 12,0; 13,2; 14,2; 14,5
"17312810 ATP-bidrag af kontanthjælp og rev.ydelse "; 0,0; 0,0; 12,0; 13,2; 14,2; 14,5
"173129 ATP-bidrag for modtagere af sygedagpenge "; 0,0; 0,0; -22,9; 0,0; 0,0; 0,0
"17312930 Efterregulering i bidrag fra arbejdsgivere "; 0,0; 0,0; -22,9; 0,0; 0,0; 0,0
"173133 ATP-bidrag for modtagere af uddannelsesydelse "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"17313310 ATP-indbetaling "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"173151 Medlemsbidrag fra arbejdsløshedskasser "; 0,0; 0,0; 600,0; 0,0; 0,0; 0,0
"17315120 Tilbagebetaling af efterlønsbidrag "; 0,0; 0,0; 600,0; 0,0; 0,0; 0,0
"173155 Forsikringsordninger vedrørende sygedagpenge "; 0,0; 0,0; 43,6; 23,5; 23,5; 23,5
"17315510 Bidrag fra frivilligt forsikrede "; 0,0; 0,0; 43,6; 23,5; 23,5; 23,5
"1732 Arbejdsløshedsdagpenge "; 0,0; 0,0; 1326,6; 1105,9; 1044,2; 1029,1
"173201 Dagpenge ved arbejdsløshed "; 0,0; 0,0; 1283,6; 1105,9; 1044,2; 1029,1
"17320110 Statsanerk. arb.løshedskasser, dagp.udgifter "; 0,0; 0,0; 2994,9; 2886,0; 2731,0; 2688,7
"17320120 Kommunal medfinansiering af dagpenge "; 0,0; 0,0; -1711,3; -1780,1; -1686,8; -1659,6
"173211 Uddannelsesydelse til forsikrede ledige "; 0,0; 0,0; 43,0; 0,0; 0,0; 0,0
"17321110 Uddannelsesydelse til forsikrede ledige "; 0,0; 0,0; 92,4; 0,0; 0,0; 0,0
"17321120 Kommunal medfinansiering af uddannelsesydelse"; 0,0; 0,0; -49,4; 0,0; 0,0; 0,0
"1735 Kontanthjælp m.v. "; 0,0; 0,0; 335,9; 364,8; 418,6; 444,5
"173501 Kontanthjælp "; 0,0; 0,0; 393,3; 399,7; 437,7; 448,0
"17350110 Kontanthjælp "; 0,0; 0,0; 393,3; 399,7; 437,7; 448,0
"173503 Ledighedsydelse "; 0,0; 0,0; -7,2; 15,7; 31,6; 47,2
"17350310 Ledighedsydelse til pers. i forb. med ferie "; 0,0; 0,0; 0,4; 0,7; 0,7; 0,7
"17350320 Ledighedsydelse til pers. i visita.- og m.per"; 0,0; 0,0; -44,5; -13,0; -1,5; 9,9
"17350340 Ledighedsydelse 50 procent refusion, aktiver "; 0,0; 0,0; 64,1; 60,1; 61,9; 63,6
"17350350 Ledighedsydelse med 30 pct. refusion, aktiver"; 0,0; 0,0; -27,2; -32,1; -29,5; -27,0
"173504 Revalideringsydelse m.v. "; 0,0; 0,0; -50,2; -50,6; -50,7; -50,7
"17350420 Revalidering 65 pct. ref. virksomhedspraktik "; 0,0; 0,0; -89,6; -90,0; -90,0; -90,0
"17350450 Revalideringsydelse med 50 procent refusion "; 0,0; 0,0; 28,5; 28,5; 28,4; 28,4
"17350460 Revalideringsydelse med 30 procent refusion "; 0,0; 0,0; 10,9; 10,9; 10,9; 10,9
"1738 Dagpenge ved sygdom "; 0,0; 0,0; -145,3; -146,2; -147,1; -147,9
"173801 Dagpenge ved sygdom "; 0,0; 0,0; -145,3; -146,2; -147,1; -147,9
"17380110 Sygedagpenge med 100 pct. refusion "; 0,0; 0,0; -5,0; -5,1; -5,1; -5,1
"17380120 Sygedagpenge med 50 pct. refusion "; 0,0; 0,0; -176,4; -176,3; -176,0; -178,9
"17380140 Sygedagpenge med 30 pct. refusion "; 0,0; 0,0; 130,3; 130,3; 129,7; 133,7
"17380150 Sygedagpenge med 50 pct. ref, aktivering "; 0,0; 0,0; -117,0; -116,9; -117,8; -119,8
"17380160 Sygedagpenge med 30 pct. ref, aktivering "; 0,0; 0,0; 22,8; 21,8; 22,1; 22,2
"174 Arbejdsmarkedsservice "; 0,0; 0,0; 55,8; -20,9; 11,7; 201,3
"1741 Fællesudgifter "; 0,0; 0,0; 0,7; 0,7; -13,3; -14,3
"174101 Arbejdsmarkedsstyrelsen "; 0,0; 0,0; 0,7; 0,7; 0,7; 0,7
"17410110 Almindelig virksomhed "; 0,0; 0,0; 0,7; 0,7; 0,7; 0,7
"174111 Det statslige beskæftigelsessystem "; 0,0; 0,0; 15,0; 15,0; 0,0; 0,0
"17411110 Beskæftigelsesregioner "; 0,0; 0,0; 15,0; 15,0; 0,0; 0,0
"174112 Beskæftigelsesrettede aktiviteter "; 0,0; 0,0; -15,0; -15,0; -14,0; -15,0
"17411210 Beskæftigelsesrettede aktiviteter "; 0,0; 0,0; -7,5; -7,5; -7,5; -7,5
"17411220 Central pulje særlig beskæftigelsesindsats "; 0,0; 0,0; -7,5; -7,5; -7,5; -7,5
"17411250 Evaluering m.m. "; 0,0; 0,0; 0,0; 0,0; 1,0; 0,0
"1746 Aktiv beskæftigelsesindsats "; 0,0; 0,0; -158,2; -127,3; -37,7; 175,9
"174602 Refusion af driftsudgifter ved aktivering "; 0,0; 0,0; -453,9; -474,2; -500,9; -505,0
"17460210 Refusion af driftsudgifter ved aktivering "; 0,0; 0,0; -453,9; -474,2; -500,9; -505,0
"174614 Indsats ved større afskedigelser "; 0,0; 0,0; 20,0; 0,0; 0,0; 0,0
"17461410 Indsats ved større afskedigelser "; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"17461420 Supplerende varslingsindsats "; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"174621 Refusion "; 0,0; 0,0; -25,2; -27,1; -29,6; -32,2
"17462120 Refusion af udgifter "; 0,0; 0,0; -18,2; -17,8; -17,8; -17,8
"17462130 Refusion af udgifter til handicappede "; 0,0; 0,0; -7,0; -9,3; -11,8; -14,4
"174627 Særlig indsats for unge "; 0,0; 0,0; 15,3; 0,0; 0,0; 0,0
"17462730 Opkvalificerende læse-, skrive- og regnekurse"; 0,0; 0,0; 10,2; 0,0; 0,0; 0,0
"17462755 Erhvervsrettet kompetenceudvikling akademiker"; 0,0; 0,0; 5,1; 0,0; 0,0; 0,0
"174628 Mentorordning "; 0,0; 0,0; 69,0; 60,9; 50,9; 41,8
"17462810 Mentorordning for personer i aktivering m.fl."; 0,0; 0,0; 69,0; 60,9; 50,9; 41,8
"174630 Styrket indsats, ledige ordblinde mfl. "; 0,0; 0,0; 25,0; 0,0; 0,0; 0,0
"17463010 Styrket indsats for ledige ordblinde mfl. "; 0,0; 0,0; 25,0; 0,0; 0,0; 0,0
"174632 Befordringsgodtgørelse "; 0,0; 0,0; -4,3; -4,8; -4,8; -4,8
"17463210 Befordringsgodtgørelse "; 0,0; 0,0; -4,3; -4,8; -4,8; -4,8
"174641 Refusion "; 0,0; 0,0; -148,0; -111,9; -102,9; -101,0
"17464120 Kontanthjælp med 50 pct. refusion, aktivering"; 0,0; 0,0; 157,3; 176,3; 178,6; 179,6
"17464130 Kontanthjælp med 30 procent refusion, aktiver"; 0,0; 0,0; -305,3; -288,2; -281,5; -280,6
"174651 Løntilskud "; 0,0; 0,0; 107,7; -17,6; -92,0; -95,2
"17465110 Løntilskud ved offentlige arbejdsgivere "; 0,0; 0,0; 27,6; -80,0; -141,3; -144,0
