"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2004";"2005";"2006";"2007";"2008";"2009" 
"1582 Højeste og mellemste førtidspension "; 0,0; 0,0; 228,0; 239,0; 231,4; 221,0
"158201 Højeste og mellemste førtidspension "; 0,0; 0,0; 228,0; 239,0; 231,4; 221,0
"15820110 Højeste og mellemste førtidspension, refusion"; 0,0; 0,0; 218,6; 230,8; 224,1; 214,4
"15820120 Højeste og mellemste førtidspension, refusion"; 0,0; 0,0; 4,9; 4,3; 3,8; 3,4
"15820130 Højeste og mellemste førtidspension, refusion"; 0,0; 0,0; 4,1; 3,6; 3,2; 2,9
"15820140 Udenlandske pensionister "; 0,0; 0,0; 0,4; 0,3; 0,3; 0,3
"1583 Almindelig førtidspension "; 0,0; 0,0; 642,1; 556,4; 480,2; 427,3
"158301 Almindelig førtidspension "; 0,0; 0,0; 642,1; 556,4; 480,2; 427,3
"15830110 Almindelig førtidspension, refusion "; 0,0; 0,0; 72,1; 59,4; 45,2; 33,3
"15830140 Førtidspension "; 0,0; 0,0; 9,3; 6,9; 4,5; 2,1
"15830150 Tillægsydelse til almindelig førtidspension "; 0,0; 0,0; 560,7; 490,1; 430,5; 391,9
"1585 Personlige tillæg til pensionister "; 0,0; 0,0; 13,5; 0,0; 0,0; 0,0
"158511 Varmetillæg "; 0,0; 0,0; 13,5; 0,0; 0,0; 0,0
"15851110 Varmetillæg "; 0,0; 0,0; 13,5; 0,0; 0,0; 0,0
"1589 Førtidspension "; 0,0; 0,0; -75,3; -109,0; -162,1; -204,0
"158901 Førtidspension "; 0,0; 0,0; -75,3; -109,0; -162,1; -204,0
"15890110 Førtidspension med 35 pct. refusion "; 0,0; 0,0; -34,7; -38,8; -62,3; -74,6
"15890120 Førtidspension til pensionister i udlandet "; 0,0; 0,0; -40,6; -70,2; -99,8; -129,4
"16 Indenrigs- og Sundhedsministeriet "; 0,0; 0,0; -10,2; 36,7; 45,9; 41,8
"161 Fællesudgifter "; 0,0; 0,0; -9,7; 15,7; 24,9; 25,8
"1611 Centralstyrelsen "; 0,0; 0,0; -5,5; 0,5; 0,5; 0,5
"161179 Reserver og budgetregulering "; 0,0; 0,0; -5,5; 0,5; 0,5; 0,5
"16117910 Budgetregulering "; 0,0; 0,0; -20,0; -20,0; -20,0; -20,0
"16117940 Reserve vedr. det kom. lov- og cirk. program "; 0,0; 0,0; 14,5; 20,5; 20,5; 20,5
"1613 Statsamterne "; 0,0; 0,0; -4,2; 15,2; 24,4; 25,3
"161301 Statsamterne "; 0,0; 0,0; -4,2; 15,2; 24,4; 25,3
"16130110 Almindelig virksomhed "; 0,0; 0,0; -4,2; 15,2; 24,4; 25,3
"162 Forebyggelse "; 0,0; 0,0; 14,0; 16,0; 16,0; 16,0
"1621 Forebyggelse "; 0,0; 0,0; 14,0; 16,0; 16,0; 16,0
"162151 Målrettet sundhedsfaglige tilbud "; 0,0; 0,0; 4,6; 7,8; 7,8; 7,8
"16215110 Målrettet sundhedsfaglige tilbud "; 0,0; 0,0; 4,6; 7,8; 7,8; 7,8
"162152 Understøtte nærmiljøets muligheder "; 0,0; 0,0; 3,4; 2,2; 2,2; 2,2
"16215210 Understøtte nærmiljøets muligheder "; 0,0; 0,0; 3,4; 2,2; 2,2; 2,2
"162153 Indsats målrettet udsatte grupper "; 0,0; 0,0; 6,0; 6,0; 6,0; 6,0
"16215310 Indsats målrettet udsatte grupper "; 0,0; 0,0; 6,0; 6,0; 6,0; 6,0
"163 Uddannelse og forskning "; 0,0; 0,0; 5,0; 5,0; 5,0; 0,0
"1633 Forskning, forsøg og analysevirksomhed "; 0,0; 0,0; 5,0; 5,0; 5,0; 0,0
"163308 Pulje til forskning i slidgigt "; 0,0; 0,0; 5,0; 5,0; 5,0; 0,0
"16330810 Forskning i slidgigt "; 0,0; 0,0; 5,0; 5,0; 5,0; 0,0
"165 Sygehuse m.v. "; 0,0; 0,0; 31,0; 0,0; 0,0; 0,0
"1651 Sygehuse "; 0,0; 0,0; 31,0; 0,0; 0,0; 0,0
"165142 Pulje til forsøg med sundhedscentre "; 0,0; 0,0; 30,0; 0,0; 0,0; 0,0
"16514210 Tilskud til forsøg med sundhedscentre "; 0,0; 0,0; 30,0; 0,0; 0,0; 0,0
"165146 gratis førstehjælpskurser "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"16514610 Tilbud om gratis førstehjælpskurser "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"169 Tilskud til kommuner m.v. "; 0,0; 0,0; -50,5; 0,0; 0,0; 0,0
"1691 Tilskud til kommuner "; 0,0; 0,0; -18,5; 0,0; 0,0; 0,0
"169101 Amtskommunerne "; 0,0; 0,0; 55,6; 0,0; 0,0; 0,0
"16910160 Selvbudgettering "; 0,0; 0,0; 14,6; 0,0; 0,0; 0,0
"16910163 Reserve "; 0,0; 0,0; 41,0; 0,0; 0,0; 0,0
"169111 Kommunerne "; 0,0; 0,0; -74,1; 0,0; 0,0; 0,0
"16911160 Selvbudgettering "; 0,0; 0,0; -84,1; 0,0; 0,0; 0,0
"16911190 Reserve "; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"1695 Udlign. af kom. udg. t. merværdiafgift "; 0,0; 0,0; -32,0; 0,0; 0,0; 0,0
"169501 Udl. af kommunernes udg. til merværdiafgift "; 0,0; 0,0; -32,0; 0,0; 0,0; 0,0
"16950110 Udlign. af kom. udg. t. merværdiafgift "; 0,0; 0,0; -32,0; 0,0; 0,0; 0,0
"17 Beskæftigelsesministeriet "; 0,0; 0,0; -1684,7; -1311,9; -1239,9; -1054,2
"171 Fællesudgifter "; 0,0; 0,0; 191,3; 249,9; 379,4; 502,2
"1711 Centralstyrelsen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"171111 BAC "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17111190 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"1719 Øvrige fællesudgifter "; 0,0; 0,0; 191,3; 249,9; 379,4; 502,2
"171979 Reserver og budgetregulering "; 0,0; 0,0; 191,3; 249,9; 379,4; 502,2
"17197930 Kommunalt lov- og cirkulæreprogram "; 0,0; 0,0; -79,2; -163,4; -142,7; -89,3
"17197940 Budgetgarantireserve "; 0,0; 0,0; 239,2; 506,3; 491,6; 480,9
"17197950 Beskæftigelsesministeriets lovprogram "; 0,0; 0,0; -68,7; -93,0; 30,5; 110,6
"17197960 Budgetregulering "; 0,0; 0,0; 100,0; 0,0; 0,0; 0,0
"172 Arbejdsmiljø "; 0,0; 0,0; 20,8; 42,0; 41,5; 52,5
"1721 Arbejdsmiljø "; 0,0; 0,0; 20,8; 42,0; 41,5; 52,5
"172102 Arbejdsmiljøinstituttet "; 0,0; 0,0; 5,0; 5,0; 5,0; 0,0
"17210250 Social- og sundhedshjælpernes arbejdsmiljø "; 0,0; 0,0; 5,0; 5,0; 5,0; 0,0
"172105 Forskning og forsøg på arbejdsmiljøområdet "; 0,0; 0,0; 4,9; 4,7; 4,7; 5,7
"17210560 Forebyggelse af vold i arbejdsmiljøet "; 0,0; 0,0; 4,9; 4,7; 4,7; 5,7
"172108 Arbejdsmiljøforskningsfond "; 0,0; 0,0; 10,1; 31,8; 31,8; 46,8
"17210810 Arbejdsmiljøforskningsfond "; 0,0; 0,0; 10,1; 31,8; 31,8; 46,8
"172131 Arbejdsmiljø i Grønland "; 0,0; 0,0; 0,8; 0,5; 0,0; 0,0
"17213120 Grønlands Arbejdsmiljøråd "; 0,0; 0,0; 0,8; 0,5; 0,0; 0,0
"173 Arbejdsmarkedsrelateret forsørgelse "; 0,0; 0,0; -2182,8; -2828,8; -3001,4; -3136,7
"1731 Fællesudgifter "; 0,0; 0,0; -152,2; 16,0; 16,8; 17,9
"173102 Befordringsrabat "; 0,0; 0,0; 1,9; 0,0; 0,0; 0,0
"17310210 Udg. t. bef.rabat f. modt. af efterl. + ov.yd"; 0,0; 0,0; 1,9; 0,0; 0,0; 0,0
"173124 ATP-bidrag for modtagere af dagpenge "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17312410 ATP-indbetaling "; 0,0; 0,0; 21,4; 21,4; 21,4; 21,4
"17312420 Bidrag fra a-kasser "; 0,0; 0,0; -10,7; -10,7; -10,7; -10,7
"17312430 Indbetaling fra arbejdsgivere "; 0,0; 0,0; -10,7; -10,7; -10,7; -10,7
"173125 ATP-bidrag "; 0,0; 0,0; 2,5; 2,0; 0,8; 0,4
"17312510 ATP-indbetaling "; 0,0; 0,0; 2,5; 2,0; 0,8; 0,4
"173126 ATP-bidrag for modtagere af aktiveringsydelse "; 0,0; 0,0; -4,7; -4,7; -4,7; -4,7
"17312610 ATP-indbetaling "; 0,0; 0,0; -4,7; -4,7; -4,7; -4,7
"173128 ATP-bidrag "; 0,0; 0,0; -3,0; -2,0; 0,0; 1,0
"17312810 ATP-bidrag af kontanthjælp og rev.ydelse "; 0,0; 0,0; -3,0; -2,0; 0,0; 1,0
"173129 ATP-bidrag "; 0,0; 0,0; -148,8; 20,7; 20,6; 21,1
"17312910 Refusion "; 0,0; 0,0; 20,6; 21,8; 20,7; 21,7
"17312920 Bidrag fra arbejdsgivere "; 0,0; 0,0; -169,4; -1,1; -0,1; -0,6
"173130 ATP-bidrag for modtagere af delpension "; 0,0; 0,0; -0,1; 0,0; 0,1; 0,1
"17313010 ATP af delpension "; 0,0; 0,0; -0,1; 0,0; 0,1; 0,1
"1732 Arbejdsløshedsdagpenge "; 0,0; 0,0; -600,0; -600,0; -600,0; -600,0
"173201 Arbejdsløshedskasser "; 0,0; 0,0; -600,0; -600,0; -600,0; -600,0
"17320110 Statsanerk. arb.løshedskasser, dagp.udgifter "; 0,0; 0,0; -600,0; -600,0; -600,0; -600,0
"1733 Efterløn "; 0,0; 0,0; -838,0; -957,0; -1225,0; -1360,0
"173301 Efterløn "; 0,0; 0,0; -838,0; -957,0; -1225,0; -1360,0
"17330110 Efterløn "; 0,0; 0,0; -838,0; -957,0; -1225,0; -1360,0
"1734 Overgangsydelse "; 0,0; 0,0; -2,2; -13,9; 0,0; 0,0
"173401 Overgangsydelse "; 0,0; 0,0; -2,2; -13,9; 0,0; 0,0
"17340110 Overgangsydelse "; 0,0; 0,0; -2,2; -13,9; 0,0; 0,0
"1735 Kontanthjælp m.v. "; 0,0; 0,0; -929,4; -1660,6; -1592,7; -1570,0
"173501 Kontanthjælp "; 0,0; 0,0; -891,2; -1623,4; -1556,4; -1534,0
"17350110 Kontanthjælp "; 0,0; 0,0; -889,0; -1614,0; -1547,0; -1524,6
"17350130 Særlig støtte (passive perioder) "; 0,0; 0,0; -20,6; -30,2; -30,2; -30,2
"17350140 Særlig støtte (aktive perioder) "; 0,0; 0,0; 18,4; 20,8; 20,8; 20,8
"173502 Tilbagebetalinger "; 0,0; 0,0; -5,0; -5,0; -5,0; -5,0
"17350210 Diverse indtægter "; 0,0; 0,0; -5,0; -5,0; -5,0; -5,0
"173503 Ledighedsydelse "; 0,0; 0,0; -33,2; -32,2; -31,3; -31,0
"17350310 Ledighedsydelse til pers. i forb. med ferie "; 0,0; 0,0; 0,1; 0,2; 0,3; 0,4
"17350320 Ledighedsydelse til pers. i visita.- og m.per"; 0,0; 0,0; -33,3; -32,4; -31,6; -31,4
"1738 Dagpenge ved sygdom "; 0,0; 0,0; 312,1; 317,1; 309,1; 309,1
"173801 Dagpenge ved sygdom "; 0,0; 0,0; 312,1; 317,1; 309,1; 309,1
"17380110 Sygedagpenge med 100% refusion "; 0,0; 0,0; 170,3; 175,3; 174,0; 174,0
"17380120 Sygedagpenge med 50% refusion "; 0,0; 0,0; 141,8; 141,8; 135,1; 135,1
"1739 Tilbagetrækning "; 0,0; 0,0; 26,9; 69,6; 90,4; 66,3
"173911 Delpension, L 226 1991 "; 0,0; 0,0; -21,1; -9,4; -1,6; 0,3
"17391110 Delpension, L 226 1991 "; 0,0; 0,0; -21,1; -9,4; -1,6; 0,3
"173921 Fleksydelse "; 0,0; 0,0; 48,0; 79,0; 92,0; 66,0
"17392110 Fleksydelse "; 0,0; 0,0; 29,0; 57,0; 70,0; 43,0
"17392120 Fleksydelsesbidrag "; 0,0; 0,0; 19,0; 22,0; 22,0; 23,0
"174 Arbejdsmarkedsservice "; 0,0; 0,0; 286,0; 1225,0; 1340,6; 1527,8
"1741 Fællesudgifter "; 0,0; 0,0; -0,2; -0,8; -0,4; -0,7
"174101 Arbejdsmarkedsstyrelsen "; 0,0; 0,0; -0,2; -0,8; -0,4; -0,7
"17410110 Almindelig virksomhed "; 0,0; 0,0; -0,2; -0,8; -0,4; -0,7
"1745 Arbejdsformidling og virksomhedsservice "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"174501 Den statslige arbejdsformidling "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17450197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"1746 Aktiv beskæftigelsesindsats "; 0,0; 0,0; 167,1; 915,3; 1030,5; 1225,0
"174611 Driftsudgifter "; 0,0; 0,0; -59,9; -57,8; -57,0; -56,0
"17461110 Vejledning og opkvalificering "; 0,0; 0,0; -46,4; -42,8; -42,0; -41,0
"17461120 Andre aktører "; 0,0; 0,0; -15,0; -15,0; -15,0; -15,0
"17461170 Tilskud til kampagne mod akademikerledighed "; 0,0; 0,0; 1,5; 0,0; 0,0; 0,0
"174621 Refusion "; 0,0; 0,0; -6,2; -0,3; 16,1; 78,5
"17462110 Refusion "; 0,0; 0,0; 1,0; -4,0; 12,4; 74,8
"17462120 Refusion af driftsudgifter "; 0,0; 0,0; -182,0; -171,1; -171,1; -171,1
"17462130 Refusion af udgifter til handicappede "; 0,0; 0,0; -2,0; -2,0; -2,0; -2,0
"17462140 Boligtilskud til revalidender "; 0,0; 0,0; 176,8; 176,8; 176,8; 176,8
"174629 Driftsudgifter ved Ny chance for alle "; 0,0; 0,0; 67,0; 300,0; 129,0; 0,0
"17462910 Drift "; 0,0; 0,0; 18,0; 71,0; 27,0; 0,0
"17462920 Aktivering "; 0,0; 0,0; 49,0; 229,0; 102,0; 0,0
"174631 Aktiveringsydelse til forsikrede ledige "; 0,0; 0,0; -124,6; -124,6; -124,6; -124,6
"17463110 Aktiveringsydelse til forsikrede ledige "; 0,0; 0,0; -124,6; -124,6; -124,6; -124,6
"174641 Refusion "; 0,0; 0,0; 151,8; 371,5; 375,5; 370,6
"17464110 Vejledning "; 0,0; 0,0; 151,8; 371,5; 375,5; 370,6
"174651 Løntilskud "; 0,0; 0,0; -116,2; -116,2; -116,2; -116,2
"17465110 Løntilskud ved offentlige arbejdsgivere "; 0,0; 0,0; -116,2; -116,2; -116,2; -116,2
"174661 Refusion "; 0,0; 0,0; 255,2; 542,7; 807,7; 1072,7
"17466110 Løntilskud til kontanthjælpsmodtagere "; 0,0; 0,0; 0,0; 21,0; 21,0; 21,0
"17466130 Fleksjob 65 procent refusion "; 0,0; 0,0; 257,6; 522,6; 787,6; 1052,6
"17466140 Skånejob og personer med handicap "; 0,0; 0,0; -74,0; -72,5; -72,5; -72,5
"17466150 Hjælp til selvstændig virksomhed "; 0,0; 0,0; -1,1; -1,1; -1,1; -1,1
"17466160 Løntilskud til personer med handicap "; 0,0; 0,0; 72,7; 72,7; 72,7; 72,7
"1748 Aktiv socialpolitik m.v. "; 0,0; 0,0; 83,5; 278,5; 278,5; 278,5
"174811 Revalideringsydelse m.v. "; 0,0; 0,0; 83,5; 278,5; 278,5; 278,5
"17481110 Revalideringsydelse med 50 procent refusion "; 0,0; 0,0; 145,3; 309,9; 309,9; 309,9
"17481120 Revalideringsydelse med 65 procent refusion "; 0,0; 0,0; -70,0; -70,0; -70,0; -70,0
"17481140 Løntilskud til revalidenter, 65 % "; 0,0; 0,0; -4,0; -4,0; -4,0; -4,0
"17481150 Forrevalidering "; 0,0; 0,0; 12,2; 42,6; 42,6; 42,6
"1749 Øvrige beskæftigelsesfremmeordninger "; 0,0; 0,0; 35,6; 32,0; 32,0; 25,0
"174906 TCC "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17490610 The Copenhagen Centre "; 2,9; 2,8; 2,8; 2,7; 2,6; 2,5
"17490620 The Copenhagen Centre, øvrig drift "; -2,9; -2,8; -2,8; -2,7; -2,6; -2,5
"174909 Center for Aktiv Beskæftigelsesindsats "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17490910 Center for Aktiv Beskæftigelsesindsats "; 3,1; 1,6; 4,2; 4,2; 0,4; 0,4
"17490920 Aktiv beskæftigelsesindsats, øvrig drift "; -3,1; -1,6; -4,2; -4,2; -0,4; -0,4
"174913 Støtte til handicappede "; 0,0; 0,0; 6,3; 13,0; 13,0; 15,0
"17491310 Støtte til handicappede "; 0,0; 0,0; 3,3; 13,0; 13,0; 15,0
"17491340 Psykisk handicap "; 0,0; 0,0; 3,0; 0,0; 0,0; 0,0
"174915 Arbejdsmarkedstiltag for handicappede "; 0,0; 0,0; 3,3; 3,3; 3,3; 2,0
"17491525 Flexicurity "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"17491540 Beskæftigelsesindsats for sindslidende "; 0,0; 0,0; 1,3; 1,3; 1,3; 0,0
"174921 Forsøgsordninger på beskæftigelsesområdet "; 0,0; 0,0; 6,0; 0,0; 0,0; 0,0
"17492145 Reduceret stressrelateret sygefravær "; 0,0; 0,0; 6,0; 0,0; 0,0; 0,0
"174923 Det rummelige arbejdsmarked m.v. "; 0,0; 0,0; 8,0; 8,0; 8,0; 8,0
"17492330 Det Nationale og De Regionale Netværk af virk"; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"17492340 Initiativer for kriminalitetstruede unge "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"174925 De svageste grupper på arbejdsmarkedet "; 0,0; 0,0; 12,0; 0,0; 0,0; 0,0
"17492520 Svage grupper i kanten af arbejdsmarkedet "; 0,0; 0,0; 12,0; 0,0; 0,0; 0,0
"174935 Selvaktiveringsgrupper for seniorer "; 0,0; 0,0; 0,0; 7,7; 7,7; 0,0
"17493510 Selvaktiveringsgrupper for seniorer "; 0,0; 0,0; 0,0; 7,7; 7,7; 0,0
"18 Integrationsministeriet "; 0,0; 0,0; 82,8; 89,9; 89,8; 68,6
"181 Fællesudgifter "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"1811 Centralstyrelsen "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"181101 Departementet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"18110110 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"181102 Digitaliseringsinitiativer "; 0,0; 0,0; -9,7; -3,3; 17,5; 0,0
"18110210 Digitaliseringshandlingsplan "; 0,0; 0,0; -9,7; -3,3; 17,5; 0,0
"181104 oplysningsvirksomhed "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"18110420 Pilotprojekt om formidling af erfaringer "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"181179 Reserver og budgetregulering "; 0,0; 0,0; 9,7; 3,3; -17,5; 0,0
"18117950 Risikosikring af digitaliseringsplan "; 0,0; 0,0; 0,0; -7,8; -19,7; 24,3
"18117960 Budgetregulering vedr. digitaliseringsplan "; 0,0; 0,0; 9,7; 11,1; 2,2; -24,3
"182 Asylansøgere "; 0,0; 0,0; -15,5; 0,0; 0,0; 0,0
"1821 Udgifter vedrørende asylansøgere "; 0,0; 0,0; -15,5; 0,0; 0,0; 0,0
"182105 Flygtningenævnet "; 0,0; 0,0; -15,5; 0,0; 0,0; 0,0
"18210510 Flygtningenævnet "; 0,0; 0,0; -15,5; 0,0; 0,0; 0,0
"183 Integration "; 0,0; 0,0; 96,3; 89,9; 89,8; 68,6
"1831 Introduktionsprogram og danskundervisning "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"183109 Sprogpraktik "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"18310910 Sprogpraktik "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"1832 Indsats vedr. integration på arbejdsmarkedet "; 0,0; 0,0; 31,4; 30,9; 29,8; 17,7
"183215 nedb. af barrierer for beskæftigelse "; 0,0; 0,0; 0,0; 4,0; 4,0; 0,0
"18321540 Arb.mark.politiske ini. f. indv. + flygt. "; 0,0; 0,0; 0,0; 4,0; 4,0; 0,0
"183225 Et mangfoldigt arbejdsmarked "; 0,0; 0,0; 11,0; 9,0; 7,0; 5,0
"18322510 Et mangfoldigt arbejdsmarked "; 0,0; 0,0; 10,0; 8,0; 7,0; 5,0
"18322520 Dansk Handicap Forbund "; 0,0; 0,0; 1,0; 1,0; 0,0; 0,0
"183226 Særlig indsats for børn og unge "; 0,0; 0,0; 20,4; 17,9; 18,8; 12,7
"18322610 Særlig indsats for børn og unge "; 0,0; 0,0; 16,4; 10,0; 10,0; 5,0
"18322620 Brug for alle unge "; 0,0; 0,0; 0,0; 3,9; 4,8; 3,7
"18322630 Højskolerne "; 0,0; 0,0; 4,0; 4,0; 4,0; 4,0
"1833 Indsats vedr. boligområder m.v. "; 0,0; 0,0; 48,0; 30,0; 30,0; 23,0
"183301 Indsats vedrørende socialt belastede områder "; 0,0; 0,0; 14,0; 0,0; 0,0; 0,0
"18330110 Beskæftigelsesfremmende initiativer "; 0,0; 0,0; 14,0; 0,0; 0,0; 0,0
"183302 Forebyggelse af kriminalitet "; 0,0; 0,0; 10,0; 10,0; 10,0; 8,0
"18330210 Forebyggelse af kriminalitet "; 0,0; 0,0; 10,0; 10,0; 10,0; 8,0
"183320 Venskabsfamilier og lektiehjælp "; 0,0; 0,0; 19,0; 15,0; 15,0; 10,0
"18332010 Venskabsfamilier og lektiehjælp "; 0,0; 0,0; 18,0; 12,6; 12,6; 10,0
"18332020 Dansk Røde Kors frivillighedsarbejde "; 0,0; 0,0; 1,0; 2,4; 2,4; 0,0
"183321 Den frivillige integrationsindsats "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"18332110 Den frivillige integrationsindsats "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"1834 Øvrige integrationsinitiativer m.v. "; 0,0; 0,0; 13,9; 26,0; 27,0; 24,9
"183401 Tilskud vedrørende indvandrere og flygtninge "; 0,0; 0,0; 0,4; 0,9; 0,9; 0,9
"18340180 Integrationsfremmende initiativer "; 0,0; 0,0; 0,4; 0,9; 0,9; 0,9
"183403 Kvinder og familier med etnisk minoritetsbagg "; 0,0; 0,0; 13,5; 10,1; 11,1; 9,0
"18340310 Kvinder og familier med etnisk minoritetsbagg"; 0,0; 0,0; 12,0; 6,0; 6,0; 4,0
"18340320 EVAs ARK "; 0,0; 0,0; 0,4; 0,4; 0,4; 0,4
"18340330 KVINFO "; 0,0; 0,0; 0,7; 3,7; 4,7; 4,6
"18340340 Dansk Kvindesamfund "; 0,0; 0,0; 0,4; 0,0; 0,0; 0,0
"183405 Tilskud til Dansk Flygtningehjælp "; 0,0; 0,0; 0,0; 15,0; 15,0; 15,0
"18340520 Info., oplysnings- og frivilligarbejde "; 0,0; 0,0; 0,0; 15,0; 15,0; 15,0
"19 Videnskabsministeriet "; 0,0; 0,0; 4,0; 46,8; 89,1; 102,9
"191 Fællesudgifter "; 0,0; 0,0; -270,6; -277,7; -276,7; 5,0
"1911 Centralstyrelsen "; 0,0; 0,0; -285,0; -281,0; -280,0; 5,0
"191111 Reserve til nye initiativer "; 0,0; 0,0; -285,0; -285,0; -285,0; 0,0
"19111130 Reserve til UMTS-initiativer "; 0,0; 0,0; -285,0; -285,0; -285,0; 0,0
"191179 Reserver og budgetregulering "; 0,0; 0,0; 0,0; 4,0; 5,0; 5,0
"19117915 Reserve øget aktivitet kontanthjælpsmodtagere"; 0,0; 0,0; 0,0; 4,0; 5,0; 5,0
"1917 Nye forskningsprogrammer "; 0,0; 0,0; 14,4; 3,3; 3,3; 0,0
"191704 Andre programaktiviteter "; 0,0; 0,0; 14,4; 3,3; 3,3; 0,0
"19170411 Registerforskning "; 0,0; 0,0; 9,0; 0,0; 0,0; 0,0
"19170421 Tilskud til Grundforskningsfonden "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"19170422 Tilskud til Ørsted satellitten "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"19170423 Danmark under den kolde krig "; 0,0; 0,0; 3,4; 3,3; 3,3; 0,0
"192 Forskning og universitetsuddannelser "; 0,0; 0,0; 82,9; 136,9; 155,6; 138,3
"1922 Universiteter "; 0,0; 5,1; 108,5; 168,9; 205,2; 198,2
"192201 Københavns Universitet "; 0,0; 5,1; 27,2; 32,0; 33,2; 31,8
"19220110 Almindelig virksomhed "; 0,0; 5,1; 27,2; 32,0; 33,2; 31,8
"192205 Aarhus Universitet "; 0,0; 0,0; 37,5; 41,8; 47,8; 49,7
"19220510 Almindelig virksomhed "; 0,0; 0,0; 37,5; 41,8; 47,8; 49,7
"192211 Syddansk Universitet "; 0,0; 0,0; -19,1; -15,7; -11,4; -9,2
"19221110 Almindelig virksomhed "; 0,0; 0,0; -19,1; -15,7; -11,4; -9,2
"192215 Roskilde Universitetscenter "; 0,0; 0,0; 21,5; 44,6; 52,5; 55,6
"19221510 Almindelig virksomhed "; 0,0; 0,0; 21,5; 44,6; 52,5; 55,6
"192217 Aalborg Universitet "; 0,0; 0,0; 16,0; 28,5; 39,3; 44,0
"19221710 Almindelig virksomhed "; 0,0; 0,0; 16,0; 28,5; 39,3; 44,0
"192221 Handelshøjskolen i København "; 0,0; 0,0; 11,4; 12,7; 13,3; 11,5
"19222110 Almindelig virksomhed "; 0,0; 0,0; 11,4; 12,7; 13,3; 11,5
"192225 Handelshøjskolen i Århus "; 0,0; 0,0; -16,8; -11,2; -9,1; -7,1
"19222510 Almindelig virksomhed "; 0,0; 0,0; -16,8; -11,2; -9,1; -7,1
"192229 Danmarks Farmaceutiske Universitet "; 0,0; 0,0; -2,3; -2,9; -3,3; -4,3
"19222910 Almindelig virksomhed "; 0,0; 0,0; -2,3; -2,9; -3,3; -4,3
"192233 Den Kgl. Veterinær- og Landbohøjskole "; 0,0; 0,0; 13,4; 15,7; 12,2; 9,0
"19223310 Almindelig virksomhed "; 0,0; 0,0; 13,4; 15,7; 12,2; 9,0
"192237 Danmarks Tekniske Universitet "; 0,0; 0,0; 27,1; 27,9; 30,2; 16,4
"19223710 Tilskud m.v. "; 0,0; 0,0; 27,1; 27,9; 30,2; 16,4
"192241 Danmarks Pædagogiske Universitet "; 0,0; 0,0; -14,3; -12,9; -8,8; -8,5
"19224110 Tilskud m.v. "; 0,0; 0,0; -14,3; -12,9; -8,8; -8,5
"192245 IT-Universitetet i København "; 0,0; 0,0; 6,9; 8,4; 9,3; 9,3
"19224510 Almindelig virksomhed "; 0,0; 0,0; 6,9; 8,4; 9,3; 9,3
"1925 Særlige tilskud "; 0,0; -5,1; -25,6; -32,0; -49,6; -59,9
"192501 Forskellige tilskud "; 0,0; 0,0; -1,2; -1,2; -1,2; -1,2
"19250110 Det Arnamagnæanske Ins. u. Kbh. Uni. "; 0,0; 0,0; -1,2; -1,2; -1,2; -1,2
"192505 Fællesbevillinger "; 0,0; -5,1; -24,4; -30,8; -48,4; -58,7
"19250510 Udvikling m.v. "; 0,0; 0,0; -0,1; 1,0; -0,5; -0,5
"19250524 Suppleringskurser m.v. "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"19250525 Geocenter "; 0,0; -5,1; -5,2; -5,2; -5,2; -5,2
"19250535 Pilotprojekt om jobformidling "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
