"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2006";"2007";"2008";"2009";"2010";"2011" 
"1635 Forsk. og forebyg. af smits. sygdomme m.v. "; 0,0; 0,0; 2,3; 2,3; 2,3; 2,7
"163501 Statens Serum Institut "; 0,0; 0,0; 2,3; 2,3; 2,3; 2,7
"16350110 Driftsbudget "; 0,0; 0,0; 2,3; 2,3; 2,3; 2,7
"165 Sygehuse m.v. "; 0,0; 0,0; 499,9; 633,1; 759,0; 711,0
"1651 Sygehuse "; 0,0; 0,0; 499,9; 633,1; 759,0; 711,0
"165145 Børnevaccinationsprogrammet "; 0,0; 0,0; 151,7; 278,0; 278,0; 186,1
"16514510 Børnevaccinationsprogrammet "; 0,0; 0,0; 151,7; 278,0; 278,0; 186,1
"165146 Forløbsprog. f. pat. m. kronisk sygdom "; 0,0; 0,0; 37,5; 100,0; 150,0; 150,0
"16514610 forløbsprg. f. pat. med kronisk sygdom "; 0,0; 0,0; 37,5; 100,0; 150,0; 150,0
"165147 Tilsk. til fodterap. f. pers. m. svær led.gig "; 0,0; 0,0; 6,0; 24,0; 24,0; 24,0
"16514710 Tilsk. t. fodt. f.pers. med svær led.gigt "; 0,0; 0,0; 6,0; 24,0; 24,0; 24,0
"165148 Pat.underv. og egenbeh. for pat. m. kron. syg "; 0,0; 0,0; 12,5; 25,0; 40,0; 50,0
"16514810 Pat.underv. og egenbeh. for pat. m. kron. syg"; 0,0; 0,0; 12,5; 25,0; 40,0; 50,0
"165152 Nationalt organdonationscenter "; 0,0; 0,0; 4,0; 7,0; 7,0; 7,0
"16515210 Nationalt organdonationscenter "; 0,0; 0,0; 4,0; 7,0; 7,0; 7,0
"165154 Udbygning af kap., mennesker med sindslidels "; 0,0; 0,0; 134,1; 121,2; 182,1; 216,0
"16515410 Undersøgelses- og beh.ret i b&u-psyk. "; 0,0; 0,0; 19,1; 121,2; 157,1; 191,0
"16515420 Pulje til retspsykiatriske sengepladser "; 0,0; 0,0; 90,0; 0,0; 0,0; 0,0
"16515430 Behandling af traumatiserede flygtninge "; 0,0; 0,0; 25,0; 0,0; 25,0; 25,0
"165157 Tilskud til satspuljeinitiativer "; 0,0; 0,0; 4,1; 2,9; 2,9; 2,9
"16515710 Depressions-, angst og OCD-foreningen "; 0,0; 0,0; 1,1; 0,9; 0,9; 0,9
"16515720 KOK-uddannelse "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"16515730 Tilskud til PS Landsforeningen "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"165160 Impl. af Den Dans. Kvalitetsm. i sundhedv. "; 0,0; 0,0; 150,0; 75,0; 75,0; 75,0
"16516010 Implem. af Den D. Kvalm. i sundhedsvæsenet "; 0,0; 0,0; 150,0; 75,0; 75,0; 75,0
"165176 Forbedring af forhold for sindslidende "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"16517620 Pulje til fortsat udbygning af enestuer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17 Beskæftigelsesministeriet "; 0,0; 0,0; 34,5; 186,3; 331,4; 310,1
"171 Fællesudgifter "; 0,0; 0,0; -35,0; -11,0; -11,0; -11,0
"1719 Øvrige fællesudgifter "; 0,0; 0,0; -35,0; -11,0; -11,0; -11,0
"171979 Reserver og budgetregulering "; 0,0; 0,0; -35,0; -11,0; -11,0; -11,0
"17197930 Kommunalt lov- og cirkulæreprogram "; 0,0; 0,0; -27,0; -8,0; -8,0; -8,0
"17197950 Beskæftigelsesministeriets lovprogram "; 0,0; 0,0; -8,0; -3,0; -3,0; -3,0
"172 Arbejdsmiljø "; 0,0; 0,0; 3,9; 4,0; 42,4; 28,3
"1721 Arbejdsmiljø "; 0,0; 0,0; 1,9; 4,0; 42,4; 28,3
"172102 Nationale Forskningscenter for Arbejdsmiljø "; 0,0; 0,0; 0,0; 4,0; 4,0; 4,0
"17210250 Social- og sundhedshjælpernes arbejdsmiljø "; 0,0; 0,0; 0,0; 4,0; 4,0; 4,0
"172108 Arbejdsmiljøforskningsfond "; 0,0; 0,0; 3,2; 0,0; 38,4; 24,3
"17210810 Arbejdsmiljøforskningsfond "; 0,0; 0,0; 3,2; 0,0; 38,4; 24,3
"172143 Tunge løft, skærmarbejde og nedslidning "; 0,0; 0,0; -1,3; 0,0; 0,0; 0,0
"17214320 Nedslidning "; 0,0; 0,0; -1,3; 0,0; 0,0; 0,0
"1723 Arbejdsskader og erstatninger "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"172301 Arbejdsskadestyrelsen "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"17230130 Arbejdsskadede tilbage på arbejdsmarkedet "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"173 Arbejdsmarkedsrelateret forsørgelse "; 0,0; 0,0; 216,3; 120,7; 210,7; 210,7
"1731 Fællesudgifter "; 0,0; 0,0; -3,4; -54,0; -54,0; -54,0
"173102 Befordringsrabat "; 0,0; 0,0; 13,0; 0,0; 0,0; 0,0
"17310210 Udgifter til befordringsrabat "; 0,0; 0,0; 13,0; 0,0; 0,0; 0,0
"173105 Sygedagpengedigitalisering "; 0,0; 0,0; 14,6; 0,0; 0,0; 0,0
"17310510 Sygedagpengedigitalisering "; 0,0; 0,0; 14,6; 0,0; 0,0; 0,0
"173155 Forsikringsordninger vedrørende sygedagpenge "; 0,0; 0,0; -31,0; -54,0; -54,0; -54,0
"17315520 Bidrag fra forsikrede mindre arbejdsgivere "; 0,0; 0,0; -31,0; -54,0; -54,0; -54,0
"1732 Arbejdsløshedsdagpenge "; 0,0; 0,0; 68,7; 63,7; 153,7; 153,7
"173201 Arbejdsløshedskasser "; 0,0; 0,0; 68,7; 63,7; 153,7; 153,7
"17320110 Statsanerk. arb.løshedskasser, dagp.udgifter "; 0,0; 0,0; 68,7; 63,7; 153,7; 153,7
"1735 Kontanthjælp m.v. "; 0,0; 0,0; 8,0; 8,0; 8,0; 8,0
"173501 Kontanthjælp "; 0,0; 0,0; 8,0; 8,0; 8,0; 8,0
"17350110 Kontanthjælp "; 0,0; 0,0; 8,0; 8,0; 8,0; 8,0
"1738 Dagpenge ved sygdom "; 0,0; 0,0; 143,0; 103,0; 103,0; 103,0
"173801 Dagpenge ved sygdom "; 0,0; 0,0; 143,0; 103,0; 103,0; 103,0
"17380110 Sygedagpenge med 100% refusion "; 0,0; 0,0; 143,0; 103,0; 103,0; 103,0
"174 Arbejdsmarkedsservice "; 0,0; 0,0; -150,7; 72,6; 89,3; 82,1
"1744 Beskæftigelsesindsats, drift "; 0,0; 0,0; -1,4; 0,0; 0,0; 0,0
"174401 Beskæftigelsesregioner "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17440130 Etnisk indsats "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"174402 Beskæftigelsesrettede aktiviteter "; 0,0; 0,0; -1,4; 0,0; 0,0; 0,0
"17440210 Beskæftigelsesrettede aktiviteter "; 0,0; 0,0; -1,4; 0,0; 0,0; 0,0
"174403 Beskæftigelsesindsats i statslige jobcentre "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17440397 Tilskudsfinansierede aktiviteter, etniske "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"1746 Aktiv beskæftigelsesindsats "; 0,0; 0,0; -179,3; 52,0; 62,0; 29,0
"174611 Driftsudgifter forsikrede ledige "; 0,0; 0,0; -43,0; 0,0; 0,0; 0,0
"17461110 Vejledning og opkvalificering "; 0,0; 0,0; -29,3; 0,0; 0,0; 0,0
"17461120 Andre aktører "; 0,0; 0,0; -10,0; 0,0; 0,0; 0,0
"17461141 Evaluering af kommunalreformen "; 0,0; 0,0; -0,2; 0,0; 0,0; 0,0
"17461142 Aktivitetspulje "; 0,0; 0,0; -1,7; 0,0; 0,0; 0,0
"17461143 Central pulje "; 0,0; 0,0; -0,5; 0,0; 0,0; 0,0
"17461160 Hjælpemidler m.v. "; 0,0; 0,0; -1,0; 0,0; 0,0; 0,0
"17461162 Mentor "; 0,0; 0,0; -0,3; 0,0; 0,0; 0,0
"174612 Driftsudgifter i pilotjobcentre "; 0,0; 0,0; -9,0; 0,0; 0,0; 0,0
"17461210 Vejledning og opkvalificering "; 0,0; 0,0; -6,2; 0,0; 0,0; 0,0
"17461220 Andre aktører "; 0,0; 0,0; -2,1; 0,0; 0,0; 0,0
"17461242 Aktivitetspulje "; 0,0; 0,0; -0,4; 0,0; 0,0; 0,0
"17461260 Hjælpemidler m.v. "; 0,0; 0,0; -0,2; 0,0; 0,0; 0,0
"17461262 Mentor "; 0,0; 0,0; -0,1; 0,0; 0,0; 0,0
"174613 Flaskehalsbevilling "; 0,0; 0,0; -9,6; 0,0; 0,0; 0,0
"17461310 Pulje til indsats rettet mod flaskehalse "; 0,0; 0,0; -9,6; 0,0; 0,0; 0,0
"174614 Indsats ved større afskedigelser "; 0,0; 0,0; -0,4; 0,0; 0,0; 0,0
"17461410 Indsats ved større afskedigelser "; 0,0; 0,0; -0,4; 0,0; 0,0; 0,0
"174631 Aktiveringsydelse til forsikrede ledige "; 0,0; 0,0; -80,6; 0,0; 0,0; 0,0
"17463110 Aktiveringsydelse til forsikrede ledige "; 0,0; 0,0; -80,6; 0,0; 0,0; 0,0
"174632 Befordringsgodtgørelse "; 0,0; 0,0; -1,6; 0,0; 0,0; 0,0
"17463210 Befordringsgodtgørelse "; 0,0; 0,0; -1,6; 0,0; 0,0; 0,0
"174651 Løntilskud "; 0,0; 0,0; -103,1; 0,0; 0,0; 0,0
"17465110 Løntilskud ved offentlige arbejdsgivere "; 0,0; 0,0; -89,9; 0,0; 0,0; 0,0
"17465120 Løntilskud ved private arbejdsgivere "; 0,0; 0,0; -13,2; 0,0; 0,0; 0,0
"174652 Løntilskud udd. beskæftigede "; 0,0; 0,0; 64,0; 48,0; 57,0; 29,0
"17465210 Løntilskud til udd.aftaler for beskæftigede "; 0,0; 0,0; 64,0; 48,0; 57,0; 29,0
"174670 Tværgående aktiviteter, stat, kommuner "; 0,0; 0,0; 4,0; 4,0; 5,0; 0,0
"17467070 Informationsindsats "; 0,0; 0,0; 4,0; 4,0; 5,0; 0,0
"1749 Øvrige beskæftigelsesfremmeordninger "; 0,0; 0,0; 30,0; 20,6; 27,3; 53,1
"174909 Center for Aktiv Beskæftigelsesindsats "; 0,0; 0,0; 2,7; 2,7; 2,7; 9,9
"17490910 Center for Aktiv Beskæftigelsesindsats "; 0,0; 0,0; 2,7; 2,7; 2,7; 9,9
"174913 Støtte til handicappede "; 0,0; 0,0; 5,4; 5,0; 5,0; 20,0
"17491310 Støtte til handicappede "; 0,0; 0,0; 5,4; 5,0; 5,0; 20,0
"174915 Arbejdsmarkedstiltag for handicappede "; 0,0; 0,0; 5,6; 6,0; 5,9; 4,5
"17491530 Integration af udviklingshæmmede "; 0,0; 0,0; 1,5; 1,5; 1,4; 0,0
"17491535 Projektvirksomhed for funktionsnedsættelse "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"17491540 Beskæftigelsesindsats for sindslidende "; 0,0; 0,0; 0,0; 1,5; 1,5; 1,5
"17491570 Udredning af tolkeområdet "; 0,0; 0,0; 1,1; 0,0; 0,0; 0,0
"174916 Initiativer for personer med psykisk lidelse "; 0,0; 0,0; 6,0; 2,0; 2,0; 0,0
"17491610 Initiativer for personer med psykisk lidelse "; 0,0; 0,0; 6,0; 2,0; 2,0; 0,0
"174923 Det rummelige arbejdsmarked m.v. "; 0,0; 0,0; 4,3; 3,5; 3,0; 3,0
"17492320 Udvikling "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"17492370 Nye muligheder - medarbejderes livskompetence"; 0,0; 0,0; 1,3; 0,5; 0,0; 0,0
"174925 De svageste grupper på arbejdsmarkedet "; 0,0; 0,0; 8,0; 1,4; 8,7; 15,7
"17492520 Svage grupper i kanten af arbejdsmarkedet "; 0,0; 0,0; 8,0; 1,4; 8,7; 15,7
"174935 Selvaktiveringsgrupper for seniorer "; 0,0; 0,0; -2,0; 0,0; 0,0; 0,0
"17493510 Selvaktiveringsgrupper for seniorer "; 0,0; 0,0; -2,0; 0,0; 0,0; 0,0
"18 Integrationsministeriet "; 0,0; 0,0; 82,4; 93,1; 68,8; 68,7
"181 Fællesudgifter "; 0,0; 0,0; 15,8; 9,9; 8,1; 8,0
"1811 Centralstyrelsen "; 0,0; 0,0; 15,8; 9,9; 8,1; 8,0
"181101 Departementet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"18110110 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"181106 Indvandringsprøve "; 0,0; 0,0; 10,8; 4,9; 3,1; 3,0
"18110610 Etablering af indvandringsprøve "; 0,0; 0,0; 10,8; 4,9; 3,1; 3,0
"18110620 Indvandringsprøven "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"181179 Reserver og budgetregulering "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"18117975 Opfølgning på handlingsplan "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"182 Asylansøgere "; 0,0; 0,0; 20,0; 20,0; 0,0; 0,0
"1821 Udgifter vedrørende asylansøgere "; 0,0; 0,0; 20,0; 20,0; 0,0; 0,0
"182179 omst.reserv. flygt og indvand. "; 0,0; 0,0; 20,0; 20,0; 0,0; 0,0
"18217920 Aftale om vilkår for asylansøgere "; 0,0; 0,0; 20,0; 20,0; 0,0; 0,0
"183 Integration "; 0,0; 0,0; 46,6; 63,2; 60,7; 60,7
"1832 Indsats vedr. integration på arbejdsmarkedet "; 0,0; 0,0; 36,1; 53,7; 50,7; 48,7
"183215 nedb. af barrierer for beskæftigelse "; 0,0; 0,0; 10,1; 27,7; 22,7; 20,7
"18321540 Arb.mark.politiske ini. f. indv. + flygt. "; 0,0; 0,0; 0,0; 15,7; 15,7; 15,7
"18321544 Init. f. flygt.- og indv.- kvinder "; 0,0; 0,0; 10,1; 12,0; 7,0; 5,0
"183225 Et mangfoldigt arbejdsmarked "; 0,0; 0,0; 2,0; 2,0; 4,0; 4,0
"18322510 Et mangfoldigt arbejdsmarked "; 0,0; 0,0; 2,0; 2,0; 4,0; 4,0
"183226 Særlig indsats for børn og unge "; 0,0; 0,0; 24,0; 24,0; 24,0; 24,0
"18322612 Styrkelse af forældreinddragelsen "; 0,0; 0,0; 14,0; 14,0; 14,0; 14,0
"18322622 Udv. Task Force for tosprogede elever "; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"1834 Øvrige integrationsinitiativer m.v. "; 0,0; 0,0; 10,5; 9,5; 10,0; 12,0
"183401 Tilskud vedrørende indvandrere og flygtninge "; 0,0; 0,0; 6,5; 4,5; 5,0; 5,0
"18340170 Familierelateret vold, tvangsægteskaber m.v. "; 0,0; 0,0; 2,5; 2,5; 3,0; 3,0
"18340180 Integrationsfremmende initiativer "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"18340195 Øget sammenhængskraft "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"183403 Kvinder og familier med etnisk minoritetsbagg "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"18340350 Forebyggelse af tvangsægteskaber "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"183404 Formidling af viden "; 0,0; 0,0; 2,0; 3,0; 3,0; 5,0
"18340410 Formidling af viden "; 0,0; 0,0; 2,0; 3,0; 3,0; 5,0
"19 Videnskabsministeriet "; -14,0; -28,4; -82,7; -97,2; -91,4; -94,2
"191 Fællesudgifter "; 0,0; 0,0; 4,2; 0,0; 0,0; 0,0
"1911 Centralstyrelsen "; 0,0; 0,0; -1,0; 0,0; 0,0; 0,0
"191103 Forsknings- og Innovationsstyrelsen "; 0,0; 0,0; -1,0; 0,0; 0,0; 0,0
"19110310 Almindelig virksomhed "; 0,0; 0,0; -1,0; 0,0; 0,0; 0,0
"1917 Nye forskningsprogrammer "; 0,0; 0,0; 5,2; 0,0; 0,0; 0,0
"191704 Andre programaktiviteter "; 0,0; 0,0; -2,0; 0,0; 0,0; 0,0
"19170421 Tilskud til Grundforskningsfonden "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"19170431 Internationale forskningssamarbejder "; 0,0; 0,0; -2,0; 0,0; 0,0; 0,0
"191708 Øvrige programaktiviteter "; 0,0; 0,0; 7,2; 0,0; 0,0; 0,0
"19170820 Klimaforskning i havstrømme omkring Færøerne "; 0,0; 0,0; 7,2; 0,0; 0,0; 0,0
"192 Forskning og universitetsuddannelser "; 0,0; 0,0; -231,1; -241,5; -214,5; -226,9
"1922 Universiteter "; 0,0; 0,0; -66,7; -55,6; -235,1; -221,7
"192201 Københavns Universitet "; 0,0; 0,0; 4,2; 5,2; -55,5; -48,2
"19220110 Almindelig virksomhed "; 0,0; 0,0; 4,2; 5,2; -55,5; -48,2
"192205 Aarhus Universitet "; 0,0; 0,0; -27,6; -24,1; -65,7; -62,5
"19220510 Almindelig virksomhed "; 0,0; 0,0; -27,6; -24,1; -65,7; -62,5
"192211 Syddansk Universitet "; 0,0; 0,0; -13,6; -13,3; -31,6; -30,0
"19221110 Almindelig virksomhed "; 0,0; 0,0; -13,6; -13,3; -31,6; -30,0
"192215 Roskilde Universitetscenter "; 0,0; 0,0; -3,0; -2,7; -8,5; -8,2
"19221510 Almindelig virksomhed "; 0,0; 0,0; -3,0; -2,7; -8,5; -8,2
"192217 Aalborg Universitet "; 0,0; 0,0; -9,1; -7,7; -23,7; -23,3
"19221710 Almindelig virksomhed "; 0,0; 0,0; -9,1; -7,7; -23,7; -23,3
"192221 Handelshøjskolen i København "; 0,0; 0,0; -1,8; -1,2; -6,7; -6,2
"19222110 Almindelig virksomhed "; 0,0; 0,0; -1,8; -1,2; -6,7; -6,2
"192237 Danmarks Tekniske Universitet "; 0,0; 0,0; -15,4; -12,5; -41,4; -41,3
"19223710 Tilskud m.v. "; 0,0; 0,0; -15,4; -12,5; -41,4; -41,3
"192245 IT-Universitetet i København "; 0,0; 0,0; -0,4; 0,7; -2,0; -2,0
"19224510 Almindelig virksomhed "; 0,0; 0,0; -0,4; 0,7; -2,0; -2,0
"1925 Særlige tilskud "; 0,0; 0,0; -164,4; -185,9; 20,6; -5,2
"192505 Fællesbevillinger "; 0,0; 0,0; -164,4; -185,9; 20,6; -5,2
"19250540 Huslejeregulering "; 0,0; 0,0; -77,3; -97,4; 72,1; 46,7
"19250550 Omstillingsreserve "; 0,0; 0,0; -53,0; -44,0; 0,0; 0,0
"19250580 Negativ budgetregulering vedr. overheadreform"; 0,0; 0,0; -26,0; -26,0; -28,0; -27,0
"19250585 Negativ budgetregulering vedr. indkøbsbesp. "; 0,0; 0,0; -8,1; -18,5; -23,5; -24,9
"193 Internationalisering af uddannelser "; -14,0; -28,4; -34,2; -33,9; -30,0; -30,0
"1931 Internationalisering af uddannelser "; -14,0; -28,4; -34,2; -33,9; -30,0; -30,0
"193101 Udvekslingsophold for unge under 18 år "; -8,2; -10,4; -10,6; -10,6; -10,6; -10,6
"19310110 Stipendier til udvekslingsophold "; -8,2; -10,4; -10,6; -10,6; -10,6; -10,6
"193102 Stipendier til visse udenlandske studerende "; 0,0; -14,0; -19,7; -19,5; -15,7; -15,7
"19310210 Stipendier til leveomkostninger "; 0,0; -5,8; -8,0; -8,0; -6,3; -6,3
"19310220 Stipendier til studieafgift "; 0,0; -8,2; -11,7; -11,5; -9,4; -9,4
"193103 Tilskud til højskoleophold "; -5,8; -4,0; -3,9; -3,8; -3,7; -3,7
"19310310 Folkehøjskoler fra de nye EU-medlemslande "; -5,2; -3,1; -3,1; -3,0; -2,9; -2,9
"19310320 Tilskud til højskoleophold i Norden "; -0,6; -0,9; -0,8; -0,8; -0,8; -0,8
"194 Forskningsråd og forskeruddannelse "; 0,0; 0,0; 169,3; 176,2; 150,9; 160,3
"1941 Forskningsråd "; 0,0; 0,0; 151,5; 145,8; 135,8; 137,9
"194111 Det Strategiske Forskningsråd "; 0,0; 0,0; 61,2; 55,4; 43,2; 37,4
"19411110 Det Strategiske Forskningsråd "; 0,0; 0,0; 61,2; 55,4; 43,2; 37,4
"194112 Det Frie Forskningsråd "; 0,0; 0,0; 90,3; 90,4; 92,6; 100,5
"19411210 Det Frie Forskningsråd "; 0,0; 0,0; 90,3; 90,4; 92,6; 100,5
"1942 Forskeruddannelse "; 0,0; 0,0; -2,8; 9,2; 15,1; 22,4
"194201 Forskeruddannelse "; 0,0; 0,0; -2,8; 9,2; 15,1; 22,4
"19420130 Forskeruddannelse "; 0,0; 0,0; -2,8; 9,2; 15,1; 22,4
"1943 Særlige forskningsbev. til universiteterne "; 0,0; 0,0; 20,6; 21,2; 0,0; 0,0
"194301 Frie midler til universiteterne "; 0,0; 0,0; 20,6; 21,2; 0,0; 0,0
"19430110 Frie midler til universiteterne "; 0,0; 0,0; 20,6; 21,2; 0,0; 0,0
"195 Forskningsinstitutioner "; 0,0; 0,0; 7,8; 0,6; 0,6; 0,7
"1955 Særlige Forskningsinstitutioner "; 0,0; 0,0; 7,8; 0,6; 0,6; 0,7
"195505 Støtte til Arktisk forskning "; 0,0; 0,0; 7,8; 0,6; 0,6; 0,7
"19550531 Støtte til Logistik/Feltstationer "; 0,0; 0,0; 7,8; 0,6; 0,6; 0,7
"197 Kompetence og teknologi "; 0,0; 0,0; 1,3; 1,4; 1,6; 1,7
"1974 Udvikling af kompetence og teknologi m.v. "; 0,0; 0,0; 1,3; 1,4; 1,6; 1,7
"197401 Udvikling af kompetence og teknologi m.v. "; 0,0; 0,0; 1,3; 1,4; 1,6; 1,7
"19740175 Samarbejde om innovation og videnspredning "; 0,0; 0,0; 1,3; 1,4; 1,6; 1,7
"20 Undervisningsministeriet "; 14,0; 28,4; 199,2; -80,2; -209,8; -337,0
"201 Administration m.v. "; 0,0; 0,0; 96,3; -231,8; -340,2; -384,6
"2011 Centralstyrelsen "; 0,0; 0,0; 96,3; -231,8; -340,2; -384,6
"201179 Reserver og budgetregulering "; 0,0; 0,0; 96,3; -231,8; -340,2; -384,6
"20117910 Budgetregulering "; 0,0; 0,0; -17,8; -2,1; -2,1; -2,1
"20117911 Lønreserve "; 0,0; 0,0; 2,1; 2,1; 2,1; 2,1
"20117925 Obligatorisk opsparing "; 0,0; 0,0; 137,1; -137,1; 0,0; 0,0
"20117930 Effektivisering af selvejende institutioner "; 0,0; 0,0; -25,1; -55,7; -67,2; -72,6
"20117935 Administrative fællesskaber for ungdomsudd. "; 0,0; 0,0; 0,0; -39,0; -273,0; -312,0
"202 Grundskolen "; 0,0; 0,0; 14,6; 10,9; 11,0; 9,9
"2029 Forsøg og udvikling m.v. grundskolen "; 0,0; 0,0; 14,6; 10,9; 11,0; 9,9
"202901 Forsøgs- og udviklingsarbejde m.v. grundsk. "; 0,0; 0,0; 8,0; 8,0; 8,0; 8,0
"20290145 Task Force enhed for tosprogede elever "; 0,0; 0,0; 8,0; 8,0; 8,0; 8,0
"202904 Diverse tilskud "; 0,0; 0,0; 6,6; 2,9; 3,0; 1,9
"20290430 Andre tilskud "; 0,0; 0,0; 6,6; 2,9; 3,0; 1,9
"204 Gymnasiale uddannelser "; 0,0; 0,0; 32,5; 65,0; 65,0; 65,0
"2041 Erhvervsgymnasiale uddannelser "; 0,0; 0,0; 32,5; 65,0; 65,0; 65,0
"204101 Erhvervsgymnasiale uddannelser "; 0,0; 0,0; 32,5; 65,0; 65,0; 65,0
"20410110 Taxametertilskud til uddannelser "; 0,0; 0,0; 32,5; 65,0; 65,0; 65,0
"205 Andre ungdomsuddannelser m.v. "; 0,0; 0,0; 3,3; 5,3; 4,4; 2,6
"2051 Andre ungdomsuddannelser "; 0,0; 0,0; 2,0; 4,0; 3,0; 2,6
"205112 Skoleydelse ved produktionsskoler "; 0,0; 0,0; 2,0; 4,0; 3,0; 2,6
"20511220 Løn til produktionsskolelærlinge "; 0,0; 0,0; 2,0; 4,0; 3,0; 2,6
"2059 Forsøg og udvikling m.v. "; 0,0; 0,0; 1,3; 1,3; 1,4; 0,0
"205901 Forsøgs- og udviklingsarbejde m.v. "; 0,0; 0,0; 1,3; 1,3; 1,4; 0,0
"20590125 Socialrådgiver- og psykologforanstaltninger "; 0,0; 0,0; 1,3; 1,3; 1,4; 0,0
"206 Videregående uddannelser "; 0,0; 0,0; 30,0; 30,0; 0,0; 0,0
"2069 Forsøg og udvikling m.v. "; 0,0; 0,0; 30,0; 30,0; 0,0; 0,0
"206901 Forsøgs- og udviklingsarbejde m.v. "; 0,0; 0,0; 30,0; 30,0; 0,0; 0,0
"20690135 Kvalitetsud. af tekniske og merkantile udd. "; 0,0; 0,0; 30,0; 30,0; 0,0; 0,0
"207 Folkeoplysning samt voksen-, efter- og vid. "; 5,8; 4,0; 9,5; -9,0; -8,3; 8,8
"2071 Folkeoplysning "; 5,8; 4,0; 3,9; -16,2; -16,3; 3,7
"207141 Diverse tilskud "; 5,8; 4,0; 3,9; -16,2; -16,3; 3,7
"20714140 Oplysning om den Europæiske Union "; 0,0; 0,0; 0,0; -20,0; -20,0; 0,0
"20714150 Nye EU-medlemslande, deltagere på folkehøjsk."; 5,2; 3,1; 3,1; 3,0; 2,9; 2,9
"20714160 Tilskud til højskoleophold i Norden "; 0,6; 0,9; 0,8; 0,8; 0,8; 0,8
"2074 Almene voksenuddannelser "; 0,0; 0,0; -0,9; -0,9; -0,9; -0,9
"207402 Almene voksenuddannelser "; 0,0; 0,0; -0,9; -0,9; -0,9; -0,9
"20740210 Taxametertilskud til undervisning "; 0,0; 0,0; -0,7; -0,8; -0,7; -0,7
"20740220 Taxametertilskud til fællesudgifter "; 0,0; 0,0; -0,2; -0,1; -0,1; -0,2
"20740225 Taxametertilskud til bygningsudgifter "; 0,0; 0,0; 0,0; 0,0; -0,1; 0,0
"2079 Forsøgs- og udviklingsarbejde, folkeoplysning "; 0,0; 0,0; 6,5; 8,1; 8,9; 6,0
"207901 Forsøgs- og udviklingsarbejde m.v. "; 0,0; 0,0; 6,5; 8,1; 8,9; 6,0
"20790160 It-uddannelse for unge med autisme "; 0,0; 0,0; 3,2; 3,2; 3,2; 0,0
"20790185 Kombinationsforløb for unge uden ungdomsudd. "; 0,0; 0,0; 3,3; 4,9; 5,7; 6,0
"208 Tværgående og internationale aktiviteter "; 0,0; 0,0; 8,7; 77,3; 97,0; 0,0
"2086 Tværgående bevillinger til lån "; 0,0; 0,0; 33,0; 103,6; 97,0; 0,0
"208606 Lån til institutionsformål "; 0,0; 0,0; 33,0; 103,6; 97,0; 0,0
"20860640 Etableringsomkostninger, adm. fællesskaber "; 0,0; 0,0; 33,0; 103,6; 97,0; 0,0
"2089 Forsøg og udvikling, internationale aktivitet "; 0,0; 0,0; -24,3; -26,3; 0,0; 0,0
"208901 Forsøgs- og udviklingsarbejde m.v. "; 0,0; 0,0; -24,3; -26,3; 0,0; 0,0
"20890115 Regeringens globaliseringsstrategi "; 0,0; 0,0; -24,3; -26,3; 0,0; 0,0
"209 Støtteordninger m.v. "; 8,2; 24,4; 4,3; -27,9; -38,7; -38,7
"2091 Statens uddannelsesstøtte "; 0,0; 0,0; -26,0; -58,0; -65,0; -65,0
"209101 Stipendier "; 0,0; 0,0; -26,0; -58,0; -65,0; -65,0
"20910110 Stipendier "; 0,0; 0,0; -26,0; -58,0; -65,0; -65,0
"2098 Forskellige støtteordninger "; 8,2; 24,4; 30,3; 30,1; 26,3; 26,3
"209811 Tilskud til udvekslingsophold for unge "; 8,2; 10,4; 10,6; 10,6; 10,6; 10,6
"20981110 Udbetaling af stipendier til udvekslingsoph. "; 8,2; 10,4; 10,6; 10,6; 10,6; 10,6
"209861 Stipendier til visse udenlandske studerende "; 0,0; 14,0; 19,7; 19,5; 15,7; 15,7
