"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2001";"2002";"2003";"2004";"2005";"2006" 
"15752640 Social indsats over for stofmisbrugere "; 67,6; 36,5; 37,9; 36,2; 46,4; 46,4
"15752650 Social indsats over for alkoholmisbrugere "; 11,9; 13,0; 4,6; 4,6; 0,0; 0,0
"157527 Indsats mod vold mod kvinder "; 0,0; 0,0; 10,0; 10,0; 10,0; 0,0
"15752720 Initiativer til bekæmpelse af kvindehandel "; 0,0; 0,0; 10,0; 10,0; 10,0; 0,0
"157530 Pulje til ældre- og pensionsområdet "; 25,9; 49,9; 29,2; 26,2; 21,2; 18,6
"15753010 Tilskud vedrørende ældre "; 23,2; 45,8; 25,0; 22,0; 21,2; 18,6
"15753020 Pensionsområdet "; 2,7; 4,1; 4,2; 4,2; 0,0; 0,0
"158 Sociale pensioner "; 0,0; 0,0; 317,0; -102,0; 38,2; -57,7
"1581 Folkepension "; 0,0; 0,0; 417,0; 0,0; 0,0; 0,0
"158101 Folkepension, LB 385 2000 "; 0,0; 0,0; 417,0; 0,0; 0,0; 0,0
"15810110 Folkepension til pensionister, LB 385 2000 "; 0,0; 0,0; 411,0; 0,0; 0,0; 0,0
"15810120 Pensionister i udlandet "; 0,0; 0,0; 6,0; 0,0; 0,0; 0,0
"1582 Højeste og mellemste førtidspension "; 0,0; 0,0; -60,2; -51,8; 69,3; 13,3
"158201 Højeste og mellemste førtidspension "; 0,0; 0,0; -60,2; -51,8; 69,3; 13,3
"15820110 Højeste og mellemste førtidspension, refusion"; 0,0; 0,0; -161,3; -147,3; -58,5; -68,6
"15820120 Højeste og mellemste førtidspension, refusion"; 0,0; 0,0; -10,3; -7,5; 28,2; 22,9
"15820130 Højeste og mellemste førtidspension, refusion"; 0,0; 0,0; 94,7; 88,0; 102,5; 93,4
"15820140 Udenlandske pensionister "; 0,0; 0,0; 16,7; 15,0; -2,9; -34,4
"1583 Almindelig førtidspension "; 0,0; 0,0; -39,8; -50,2; -31,1; -71,0
"158301 Almindelig førtidspension, LB 22 1998 "; 0,0; 0,0; -39,8; -50,2; -31,1; -71,0
"15830110 Almindelig førtidspension, refusion "; 0,0; 0,0; -18,6; -23,4; -13,2; -10,4
"15830120 Alm. førtidp. m. 50 pct. ref. LB 22 1988 "; 0,0; 0,0; -13,8; -10,8; 14,1; 11,2
"15830130 Alm. førtidspension med 35 pct. refusion "; 0,0; 0,0; 3,7; 2,6; 10,9; 4,2
"15830140 Førtidspension "; 0,0; 0,0; -11,1; -18,6; -42,9; -76,0
"16 Indenrigs- og Sundhedsministeriet "; 0,0; 0,0; 380,7; 185,2; 193,5; 191,5
"161 Fællesudgifter "; 0,0; 0,0; 12,1; 8,2; 16,5; 24,5
"1611 Centralstyrelsen "; 0,0; 0,0; 10,2; 7,8; 16,1; 24,1
"161101 Departementet "; 0,0; 0,0; 4,5; 0,0; 0,0; 0,0
"16110110 Almindelig virksomhed "; 0,0; 0,0; 4,5; 0,0; 0,0; 0,0
"161104 Partistøtte "; 0,0; 0,0; -0,3; -2,2; -3,9; -3,9
"16110410 Partistøtte "; 0,0; 0,0; -0,3; -2,2; -3,9; -3,9
"161141 Det Etiske Råd "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"16114110 Almindelig virksomhed "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"161179 Reserver og budgetregulering "; 0,0; 0,0; 5,0; 10,0; 20,0; 28,0
"16117940 Reserve vedr. det kom. lov- og cirk. program "; 0,0; 0,0; 5,0; 10,0; 20,0; 28,0
"1613 Statsamterne "; 0,0; 0,0; 1,9; 0,4; 0,4; 0,4
"161301 Statsamterne "; 0,0; 0,0; 1,9; 0,4; 0,4; 0,4
"16130110 Almindelig virksomhed "; 0,0; 0,0; 1,9; 0,4; 0,4; 0,4
"162 Forebyggelse "; 0,0; 0,0; 17,5; 17,0; 17,0; 17,0
"1621 Forebyggelse "; 0,0; 0,0; 17,5; 17,0; 17,0; 17,0
"162147 Sundhedsplejen anden tidlig tværfag. indsats "; 0,0; 0,0; 17,5; 17,0; 17,0; 17,0
"16214710 Sundhedsplej. - og and. tidl., tværf. indsats"; 0,0; 0,0; 17,5; 17,0; 17,0; 17,0
"165 Sygehuse m.v. "; 0,0; 0,0; 305,0; 160,0; 160,0; 150,0
"1651 Sygehuse "; 0,0; 0,0; 305,0; 160,0; 160,0; 150,0
"165168 Tilskud til eksperimentel behandling "; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"16516810 Tilskud til eksperimentel behandling "; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"165169 Pulje til oprettelse af hospicer "; 0,0; 0,0; 20,0; 0,0; 0,0; 0,0
"16516910 Pulje til oprettelse af hospicer "; 0,0; 0,0; 20,0; 0,0; 0,0; 0,0
"165172 Pulje øget behandlingskap. i sundhedsvæsenet "; 0,0; 0,0; 115,0; 0,0; 0,0; 0,0
"16517220 Akt.afhængig pulje til merbeh. på sygeh.omr. "; 0,0; 0,0; -10,0; 0,0; 0,0; 0,0
"16517230 Reserve til meraktivitet på sygehusområdet "; 0,0; 0,0; 125,0; 0,0; 0,0; 0,0
"165174 National IT-strategi for sundhedssektoren "; 0,0; 0,0; 10,0; 10,0; 10,0; 0,0
"16517410 National IT-strategi for sundhedssektoren "; 0,0; 0,0; 10,0; 10,0; 10,0; 0,0
"165176 Forbedring af forhold for sindslidende "; 0,0; 0,0; 150,0; 150,0; 150,0; 150,0
"16517620 Pulje til fortsat udbygning af enestuer "; 0,0; 0,0; 50,0; 50,0; 50,0; 50,0
"16517630 Pulje t. støt. af børne- og ungdomspsykiatri "; 0,0; 0,0; 30,0; 30,0; 30,0; 30,0
"16517640 Øvrige prioriterede områder "; 0,0; 0,0; 50,0; 50,0; 50,0; 50,0
"16517650 Central pulje til supplerende initiativer "; 0,0; 0,0; 20,0; 20,0; 20,0; 20,0
"169 Tilskud til kommuner m.v. "; 0,0; 0,0; 46,1; 0,0; 0,0; 0,0
"1691 Tilskud til kommuner "; 0,0; 0,0; 95,9; 0,0; 0,0; 0,0
"169101 Amtskommunerne "; 0,0; 0,0; -53,0; 0,0; 0,0; 0,0
"16910160 Selvbudgettering "; 0,0; 0,0; -53,0; 0,0; 0,0; 0,0
"169111 Kommunerne "; 0,0; 0,0; -280,3; 0,0; 0,0; 0,0
"16911160 Selvbudgettering "; 0,0; 0,0; -280,3; 0,0; 0,0; 0,0
"169119 Ford. af skattenedslag i.f.m. p.lov. skattel. "; 0,0; 0,0; -226,2; 0,0; 0,0; 0,0
"16911910 Ford. af skattenedslag i.f.m. p.lov. skattel."; 0,0; 0,0; -226,2; 0,0; 0,0; 0,0
"169123 Komp. af grundl. f. beregn. af kom. grundsk. "; 0,0; 0,0; 655,4; 0,0; 0,0; 0,0
"16912310 Komp. af grundl. f. beregn. af kom. grundsk. "; 0,0; 0,0; 655,4; 0,0; 0,0; 0,0
"1695 Udlign. af kom. udg. t. merværdiafgift "; 0,0; 0,0; -49,8; 0,0; 0,0; 0,0
"169501 Udl. af komm. udg. til merværdiafgift "; 0,0; 0,0; -49,8; 0,0; 0,0; 0,0
"16950110 Udlign. af kom. udg. t. merværdiafgift "; 0,0; 0,0; -49,8; 0,0; 0,0; 0,0
"17 Beskæftigelsesministeriet "; 0,0; 0,0; 2355,8; 2125,6; 2115,3; 2146,0
"171 Fællesudgifter "; 0,0; 0,0; 140,2; 309,7; 309,4; 310,7
"1719 Øvrige fællesudgifter "; 0,0; 0,0; 140,2; 309,7; 309,4; 310,7
"171934 Renteafkast af FerieKonto "; 0,0; 0,0; -150,0; 0,0; 0,0; 0,0
"17193410 Renteafkast af FerieKonto "; 0,0; 0,0; -150,0; 0,0; 0,0; 0,0
"171979 Reserver og budgetregulering "; 0,0; 0,0; 290,2; 309,7; 309,4; 310,7
"17197930 Kommunalt lov- og cirkulæreprogram "; 0,0; 0,0; -129,8; -253,3; -253,6; -252,3
"17197950 Budgetforbedring på råd og nævn "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"17197970 Justeringer af beskæftigelsespolitikken "; 0,0; 0,0; 417,0; 560,0; 560,0; 560,0
"172 Arbejdsmiljø "; 0,0; 0,0; 42,5; 12,9; 14,0; 14,0
"1721 Arbejdsmiljø "; 0,0; 0,0; 42,5; 12,9; 14,0; 14,0
"172105 Forskning og forsøg på arbejdsmiljøområdet "; 0,0; 0,0; 0,8; 0,0; 0,0; 0,0
"17210579 Stålvalseværket "; 0,0; 0,0; 0,8; 0,0; 0,0; 0,0
"172108 Arbejdsmiljøforskningsfond "; 0,0; 0,0; 41,7; 12,9; 14,0; 14,0
"17210810 Arbejdsmiljøforskningsfond "; 0,0; 0,0; 41,7; 12,9; 14,0; 14,0
"173 Arbejdsmarkedsrelateret forsørgelse "; 0,0; 0,0; 1976,2; 1738,9; 1762,9; 1792,8
"1731 Fællesudgifter "; 0,0; 0,0; 11,4; 8,6; 7,6; 8,6
"173101 Arbejdsdirektoratet "; 0,0; 0,0; 11,0; 9,0; 9,0; 9,0
"17310110 Almindelig virksomhed "; 0,0; 0,0; 11,0; 9,0; 9,0; 9,0
"173124 ATP-bidrag for modtagere af dagpenge "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17312410 ATP-indbetaling "; 0,0; 0,0; 66,2; 66,2; 66,2; 66,2
"17312420 Bidrag fra a-kasser "; 0,0; 0,0; -33,1; -33,1; -33,1; -33,1
"17312430 Indbetaling fra arbejdsgivere "; 0,0; 0,0; -33,1; -33,1; -33,1; -33,1
"173125 ATP-bidrag "; 0,0; 0,0; 1,2; 0,0; 0,0; 0,0
"17312510 ATP-indbetaling "; 0,0; 0,0; 1,2; 0,0; 0,0; 0,0
"173126 ATP-bidrag "; 0,0; 0,0; -2,6; -2,2; -3,2; -2,2
"17312610 ATP-indbetaling "; 0,0; 0,0; -2,6; -2,2; -3,2; -2,2
"173128 ATP-bidrag "; 0,0; 0,0; 1,8; 1,8; 1,8; 1,8
"17312810 ATP-bidrag af kontanthjælp og rev.ydelse "; 0,0; 0,0; 1,8; 1,8; 1,8; 1,8
"1732 Arbejdsløshedsdagpenge "; 0,0; 0,0; 1800,0; 1800,0; 1800,0; 1800,0
"173201 Arbejdsløshedskasser "; 0,0; 0,0; 1800,0; 1800,0; 1800,0; 1800,0
"17320110 Statsanerk. arb.løshedskasser, dagp.udgifter "; 0,0; 0,0; 1800,0; 1800,0; 1800,0; 1800,0
"1733 Efterløn "; 0,0; 0,0; -50,0; -250,0; -225,0; -200,0
"173301 Efterløn "; 0,0; 0,0; -50,0; -250,0; -225,0; -200,0
"17330110 Efterløn "; 0,0; 0,0; -50,0; -250,0; -225,0; -200,0
"1735 Kontanthjælp m.v. "; 0,0; 0,0; 85,8; 53,3; 53,3; 53,2
"173501 Kontanthjælp "; 0,0; 0,0; 85,8; 53,3; 53,3; 53,2
"17350110 Kontanthjælp "; 0,0; 0,0; 79,2; 40,2; 40,2; 40,2
"17350130 Særlig støtte "; 0,0; 0,0; 6,6; 13,1; 13,1; 13,0
"1737 Dagpenge ved barsel "; 0,0; 0,0; 30,0; 30,0; 30,0; 30,0
"173701 Dagpenge ved barsel "; 0,0; 0,0; 30,0; 30,0; 30,0; 30,0
"17370110 Barselsdagpenge "; 0,0; 0,0; 30,0; 30,0; 30,0; 30,0
"1738 Dagpenge ved sygdom "; 0,0; 0,0; 130,0; 130,0; 130,0; 130,0
"173801 Dagpenge ved sygdom "; 0,0; 0,0; 130,0; 130,0; 130,0; 130,0
"17380110 Sygedagpenge med 100% refusion "; 0,0; 0,0; -306,0; -306,0; -306,0; -306,0
"17380120 Sygedagpenge med 50% refusion "; 0,0; 0,0; 436,0; 436,0; 436,0; 436,0
"1739 Tilbagetrækning "; 0,0; 0,0; -31,0; -33,0; -33,0; -29,0
"173911 Delpension, L 226 1991 "; 0,0; 0,0; -31,0; -33,0; -33,0; -29,0
"17391110 Delpension, L 226 1991 "; 0,0; 0,0; -31,0; -33,0; -33,0; -29,0
"174 Arbejdsmarkedsservice "; 0,0; 0,0; 196,9; 64,1; 29,0; 28,5
"1741 Fællesudgifter "; 0,0; 0,0; -0,5; -0,5; -0,5; -0,5
"174101 Arbejdsmarkedsstyrelsen "; 0,0; 0,0; -0,5; -0,5; -0,5; -0,5
"17410110 Almindelig virksomhed "; 0,0; 0,0; -0,5; -0,5; -0,5; -0,5
"1745 Arbejdsformidling og virksomhedsservice "; 0,0; 0,0; 32,0; 32,0; 32,0; 32,0
"174501 Den statslige arbejdsformidling "; 0,0; 0,0; 32,0; 32,0; 32,0; 32,0
"17450110 Almindelig virksomhed "; 0,0; 0,0; -3,0; -3,0; -3,0; -3,0
"17450130 IT- understøtning, borgervendt "; 0,0; 0,0; 35,0; 35,0; 35,0; 35,0
"17450171 Styrket integrationsindsats "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"1747 Aktiv arbejdsmarkedspolitik m.v. "; 0,0; 0,0; -64,5; -79,4; -84,0; -86,6
"174701 Aktiv arbejdsmarkedspolitik - driftsudgifter "; 0,0; 0,0; -126,5; -129,4; -131,4; -132,8
"17470110 Arbejdsmarkedsrådenes aktivitetspulje "; 0,0; 0,0; -175,0; -149,8; -153,7; -157,4
"17470111 Tilskud til voksenlærlinge fra beskæftigelse "; 0,0; 0,0; -92,1; -91,3; -89,7; -89,7
"17470113 Samarb.aktiviteter ml. AF, kom. og and. akt. "; 0,0; 0,0; 30,0; 0,0; 0,0; 0,0
"17470115 Uddannelses- og vejledningskøb "; 0,0; 0,0; -170,3; -221,1; -272,7; -321,9
"17470131 Intensiv jobsøgningsindsats "; 0,0; 0,0; -16,2; -15,8; -15,4; -15,4
"17470132 Særlig formidlingsindsats (andre aktører) "; 0,0; 0,0; -20,0; -20,0; -20,0; -20,0
"17470139 Støtte v. ansæt. af særl. grp. af ledige "; 0,0; 0,0; 0,9; 0,8; 0,8; 0,8
"17470161 Befordringsgodtgørelse "; 0,0; 0,0; 106,2; 105,1; 104,0; 103,0
"17470175 Andre aktører "; 0,0; 0,0; 210,0; 262,7; 315,3; 367,8
"174703 Aktiv arbejdsmarkedspolitik - forsørgelse m.v "; 0,0; 0,0; 62,0; 50,0; 47,4; 46,2
"17470320 Uddannelsesgodtgørelse til ledige "; 0,0; 0,0; -122,7; -129,0; -157,2; -152,8
"17470325 Aktiveringsydelse "; 0,0; 0,0; -283,4; -277,9; -271,6; -270,9
"17470330 Løntilskud til private arbejdsgivere "; 0,0; 0,0; 82,9; 83,6; 84,0; 86,9
"17470335 Løntilskud til kommunale arbejdsgivere "; 0,0; 0,0; 44,4; 38,2; 58,3; 55,5
"17470340 Amtskommunal jobtræning "; 0,0; 0,0; 134,3; 129,5; 130,2; 127,5
"17470345 Statslig jobtræning "; 0,0; 0,0; 46,5; 46,6; 45,8; 42,1
"17470360 Tilskud til voksenlærlinge fra ledighed "; 0,0; 0,0; 160,0; 159,0; 157,9; 157,9
"1748 Aktiv socialpolitik m.v. "; 0,0; 0,0; 162,4; 55,9; 56,5; 58,6
"174801 Aktivering af personer under 30 år "; 0,0; 0,0; 6,8; 6,8; 6,8; 6,8
"17480120 Visitations- og mellemperioder "; 0,0; 0,0; 6,8; 6,8; 6,8; 6,8
"174802 Akt. af personer under 30 år, aktive perioder "; 0,0; 0,0; -46,4; -92,1; -91,8; -90,8
"17480210 Akt. af personer under 30 år, aktive perioder"; 0,0; 0,0; -46,4; -92,1; -91,8; -90,8
"174803 Aktivering af personer fyldt 30 år "; 0,0; 0,0; -73,2; -145,6; -145,2; -143,8
"17480310 Aktivering af personer fyldt 30 år "; 0,0; 0,0; -73,2; -145,6; -145,2; -143,8
"174804 Refusion af driftsudgifter vedr. aktivering "; 0,0; 0,0; 12,2; 23,8; 23,7; 23,4
"17480410 Refusion af driftsudgifter vedr. aktivering "; 0,0; 0,0; 12,2; 23,8; 23,7; 23,4
"174814 Løntilskud, individuelt beskyt. enkeltpladser "; 0,0; 0,0; 263,0; 263,0; 263,0; 263,0
"17481450 Løntilskud, fleksjob (65 pct. refusion) "; 0,0; 0,0; 263,0; 263,0; 263,0; 263,0
"1749 Øvrige beskæftigelsesfremmeordninger "; 0,0; 0,0; 67,5; 56,1; 25,0; 25,0
"174907 Formidlingscenter Aarhus "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17490710 Formidlingscenter Aarhus, løn "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17490720 Formidlingscenter Aarhus, øvrig drift "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"174913 Støtte til handicappede "; 0,0; 0,0; 20,6; 15,0; 10,0; 9,0
"17491310 Støtte til handicappede "; 0,0; 0,0; 20,6; 15,0; 10,0; 9,0
"174921 Forsøgsordninger på beskæftigelsesområdet "; 0,0; 0,0; 4,4; 1,1; 0,0; 0,0
"17492165 Plads til flere i landbruget "; 0,0; 0,0; 1,4; 0,6; 0,0; 0,0
"17492170 Virksomhedernes sociale ansvar "; 0,0; 0,0; 2,8; 0,5; 0,0; 0,0
"17492175 Evaluering af aktiveringsforløb Tæt På "; 0,0; 0,0; 0,2; 0,0; 0,0; 0,0
"174922 Førtidspens. tilknytning til arbejdsmarkedet "; 0,0; 0,0; 3,0; 4,0; 5,0; 6,0
"17492210 Førtidspens. tilknytning til arb.markedet "; 0,0; 0,0; 3,0; 4,0; 5,0; 6,0
"174935 Selvaktiveringsgrupper for seniorer "; 0,0; 0,0; 9,5; 6,0; 10,0; 10,0
"17493510 Selvaktiveringsgrupper for seniorer "; 0,0; 0,0; 0,0; 0,0; 6,2; 6,2
"17493520 Integration af ledige seniorer "; 0,0; 0,0; 9,5; 6,0; 3,8; 3,8
"174939 Kompetenceudvikling af sagsbehandlere "; 0,0; 0,0; 30,0; 30,0; 0,0; 0,0
"17493910 Kompetenceudvikling af sagsbehandlere "; 0,0; 0,0; 30,0; 30,0; 0,0; 0,0
"18 Integrationsministeriet "; 0,0; 0,0; -38,9; -126,4; -281,3; -416,8
"181 Fællesudgifter "; 0,0; 0,0; -2,7; -4,4; -5,0; -5,7
"1811 Centralstyrelsen "; 0,0; 0,0; -2,7; -4,4; -5,0; -5,7
"181101 Departementet "; 0,0; 0,0; 0,5; 0,5; 0,5; 0,5
"18110110 Almindelig virksomhed "; 0,0; 0,0; 0,5; 0,5; 0,5; 0,5
"181115 Udlændingestyrelsen "; 0,0; 0,0; -3,2; -4,9; -5,5; -6,2
"18111570 Budgetregulering "; 0,0; 0,0; -3,2; -4,9; -5,5; -6,2
"182 Asylansøgere "; 0,0; 0,0; 108,6; 155,8; 122,0; 93,6
"1821 Udgifter vedrørende asylansøgere "; 0,0; 0,0; 108,6; 155,8; 122,0; 93,6
"182101 Drift af indkvarteringssystemet "; 0,0; 0,0; 9,8; 14,8; 13,3; 10,4
"18210110 Husleje og ejendomsudgifter m.v. "; 0,0; 0,0; 3,5; 5,4; 4,8; 3,7
"18210120 Bygningsmæssig vedligeholdelse m.v. "; 0,0; 0,0; 6,0; 8,9; 8,0; 6,3
"18210130 Indkvarteringsudgifter og indtægter i øvrigt "; 0,0; 0,0; 0,3; 0,5; 0,5; 0,4
"182102 Kontante enkeltydelser "; 0,0; 0,0; 22,7; 34,5; 31,2; 24,5
"18210210 Kostpenge til asylansøgere "; 0,0; 0,0; 12,3; 18,7; 16,9; 13,2
"18210220 Lommepenge til asylansøgere "; 0,0; 0,0; 7,9; 12,0; 10,9; 8,6
"18210230 Tøjpenge til asylansøgere "; 0,0; 0,0; 2,5; 3,8; 3,4; 2,7
"182103 Indkvartering af asylansøgere m.fl. "; 0,0; 0,0; 64,2; 93,7; 81,1; 62,3
"18210310 Dansk Røde Kors, Asylafdelingen "; 0,0; 0,0; 64,2; 93,7; 81,1; 62,3
"182104 Særlige foranstaltninger "; 0,0; 0,0; 25,5; 17,5; 0,0; 0,0
"18210430 Indkvar. og underh. af Kosovonødstedte "; 0,0; 0,0; 2,2; 1,5; 0,0; 0,0
"18210440 Indk. og un.h. af Kosovonød.sted (D.R.Kors) "; 0,0; 0,0; 23,3; 16,0; 0,0; 0,0
"182106 Asylsagsbehandling "; 0,0; 0,0; 1,0; 2,2; 3,0; 3,0
"18210610 Politiet "; 0,0; 0,0; 1,0; 3,1; 3,9; 3,9
"18210620 Udlændingestyrelsen "; 0,0; 0,0; -0,1; -1,0; -1,0; -1,0
"18210650 Dansk Flygtn.hjælp - Beh. af grundl. sager "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"182111 Tilskud til internationale organisationer "; 0,0; 0,0; -4,2; -6,9; -6,6; -6,6
"18211130 Den Int.nat. Organ. f. Mig. (IOM) "; 0,0; 0,0; -4,2; -6,9; -6,6; -6,6
"182179 omst.reserv. flygt og indvand. "; 0,0; 0,0; -10,4; 0,0; 0,0; 0,0
"18217970 Udmønt. af tilt. f. regeringens inte.g.udv. "; 0,0; 0,0; -10,4; 0,0; 0,0; 0,0
"183 Integration "; 0,0; 0,0; -144,8; -277,8; -398,3; -504,7
"1831 Introduktionsprogram og danskundervisning "; 0,0; 0,0; -188,4; -328,2; -448,7; -554,9
"183101 Introduktionsprogram m.v. for udlændinge "; 0,0; 0,0; -190,3; -332,4; -530,0; -684,8
"18310110 Introduktionsydelse "; 0,0; 0,0; -47,8; -72,5; -83,4; -95,2
"18310115 ATP-bidrag af introduktionsydelse "; 0,0; 0,0; -0,5; -0,5; -0,2; 0,0
"18310120 Hjælp i særlige tilfælde "; 0,0; 0,0; -7,7; -15,7; -23,1; -29,4
"18310130 Grundtilskud "; 0,0; 0,0; -80,5; -150,6; -236,6; -317,5
"18310140 Tilsk. vedr. delt. i det samlede intro.prog. "; 0,0; 0,0; -31,0; -59,9; -97,1; -114,1
"18310150 Tilsk. vedr. delt. i dk.underv. + samf.forstå"; 0,0; 0,0; -22,8; -33,1; -57,4; -70,9
"18310160 Tilsk. vedr. delt. i særs. tilret. dk.underv."; 0,0; 0,0; 0,0; -0,1; -1,0; -1,1
"18310170 Tilskud efter udløb af introduktionsperioden "; 0,0; 0,0; 0,0; 0,0; -31,2; -56,6
"183179 Reserve "; 0,0; 0,0; 1,9; 4,2; 81,3; 129,9
"18317910 Reserve "; 0,0; 0,0; 24,3; 23,4; 84,2; 131,5
"18317920 Forel. skøn vedr. afl. konsek. af forslag "; 0,0; 0,0; -22,4; -19,2; -2,9; -1,6
"1832 Indsats vedr. integration på arbejdsmarkedet "; 0,0; 0,0; 31,4; 41,0; 41,0; 41,0
"183215 Nedbrydning af barrierer for beskæftigelse "; 0,0; 0,0; 15,6; 15,0; 15,0; 15,0
"18321540 Arb.mark.politiske ini. f. indv. + flygt. "; 0,0; 0,0; 1,0; 5,0; 5,0; 5,0
"18321542 Fors. besk.indsats o.f. fam.sam.førte m.m. "; 0,0; 0,0; 14,6; 10,0; 10,0; 10,0
"183216 Forsøgs- og udviklingsaktiviteter, flygtninge "; 0,0; 0,0; 6,4; 12,0; 14,0; 14,0
"18321610 Virksomh. forsøgs- og udvik.akt. f. flygt. "; 0,0; 0,0; 6,4; 10,0; 14,0; 14,0
"18321640 Reserve "; 0,0; 0,0; 0,0; 2,0; 0,0; 0,0
"183219 Vejledningstjeneste "; 0,0; 0,0; 0,0; 2,0; 0,0; 0,0
"18321910 Vejledningstjeneste "; 0,0; 0,0; 0,0; 2,0; 0,0; 0,0
"183220 Særlig lokal beskæft.indsats, kvarterløft "; 0,0; 0,0; 3,4; 6,0; 6,0; 6,0
"18322010 Etab. og styrk. af særl. lokalbes.inds. "; 0,0; 0,0; 3,4; 6,0; 6,0; 6,0
"183221 Uddannelses- og erhvervsvalg "; 0,0; 0,0; 6,0; 6,0; 6,0; 6,0
"18322110 Uddannelses- og erhvervsvalg "; 0,0; 0,0; 6,0; 6,0; 6,0; 6,0
"1833 Indsats vedr. boligområder m.v. "; 0,0; 0,0; 4,5; 4,5; 4,5; 4,5
"183314 Unge nydanskeres delt. i idræts- og foren.liv "; 0,0; 0,0; 4,0; 4,0; 4,0; 4,0
"18331410 Unge nydansker. delt. i idræts- og foren.liv."; 0,0; 0,0; 4,0; 4,0; 4,0; 4,0
"183315 Tværkulturelt arb. f. flygtninge og indv. "; 0,0; 0,0; 0,5; 0,5; 0,5; 0,5
"18331541 Tværkulturelt arb. f. flygtninge og indv. "; 0,0; 0,0; 0,5; 0,5; 0,5; 0,5
"1834 Øvrige integrationsinitiativer m.v. "; 0,0; 0,0; 7,7; 4,9; 4,9; 4,7
"183401 Tilskud vedrørende indvandrere og flygtninge "; 0,0; 0,0; 4,6; 5,0; 5,0; 4,8
"18340115 Oplysn.inds. ved. præv. og forebyg. sygdom. "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"18340140 Øget oplysn. om int. på udlændingeområdet "; 0,0; 0,0; 0,6; 1,0; 1,0; 0,8
"18340150 Opfølg. på FN's verdenskon. om racisme "; 0,0; 0,0; 2,6; 2,5; 0,0; 0,0
"18340170 Familierelateret vold, tvangsægteskaber m.v. "; 0,0; 0,0; -2,6; -2,5; 0,0; 0,0
"18340172 Mentorordning for minoritetskvinder "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"183420 Tidligere Jugoslavien, friv. tilbagevenden "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"18342010 Tidligere Jugoslavien, friv. tilbagevenden "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"183421 Nødstedte f. Kosovoprov. friv. tilbagevenden "; 0,0; 0,0; 3,2; 0,0; 0,0; 0,0
"18342110 Hjælp til repatriering "; 0,0; 0,0; 3,2; 0,0; 0,0; 0,0
"19 Videnskabsministeriet "; 0,0; 0,0; 522,7; 1088,7; 1470,7; 154,5
"191 Fællesudgifter "; 0,0; 0,0; 66,6; 129,7; 145,9; 64,6
"1911 Centralstyrelsen "; 0,0; 0,0; 99,0; 142,1; 158,3; 71,0
"191101 Departementet "; 0,0; 0,0; 1,0; 1,6; 2,0; 0,0
"19110110 Almindelig virksomhed "; 0,0; 0,0; 1,0; 1,6; 2,0; 0,0
"191104 IT- og Telestyrelsen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"19110410 Driftsbudget "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"19110421 Gebyrer på teleområdet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"191110 Generelle reserver og udredninger "; 0,0; 0,0; 38,0; 80,5; 96,3; 11,0
"19111010 Generelle reserver "; 0,0; 0,0; 11,0; 15,5; 11,3; 11,0
"19111035 BRIC "; 0,0; 0,0; 7,0; 25,0; 25,0; 0,0
"19111045 Universiteternes forskningsindsats "; 0,0; 0,0; 20,0; 40,0; 60,0; 0,0
"191179 Reserver og budgetregulering "; 0,0; 0,0; 60,0; 60,0; 60,0; 60,0
"19117970 Reserve til dekommissioneringsopgaver "; 0,0; 0,0; 60,0; 60,0; 60,0; 60,0
"1915 Internationalt forskningssamarbejde "; 0,0; 0,0; -7,4; -7,4; -7,4; -6,4
"191501 Obligatoriske internationale programmer "; 0,0; 0,0; -7,4; -7,4; -7,4; -6,4
"19150112 Obligatoriske programmer under ESA "; 0,0; 0,0; -7,7; -7,6; -7,6; -6,6
"19150114 Det Europæiske Molekylærbiologiske lab. "; 0,0; 0,0; 0,3; 0,2; 0,2; 0,2
"1917 Nye forskningsprogrammer "; 0,0; 0,0; -25,0; -5,0; -5,0; 0,0
"191704 Andre programaktiviteter "; 0,0; 0,0; -25,0; -5,0; -5,0; 0,0
"19170412 Nanoteknologi "; 0,0; 0,0; -25,0; -5,0; -5,0; 0,0
"19170413 Teknologioverførsel "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
